"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Feature"
0.125255359762846,0.0401329683660596,0.163,0.177,1,"PPP1R15B"
0.125420572891754,0.0962268668012756,0.252,0.269,1,"GALNT3"
0.125526810297489,-0.0603550829025367,0.489,0.547,1,"TMOD3"
0.125681342357752,0.0320223296499227,0.129,0.144,1,"USF2"
0.125894767968173,0.161289168929592,0.22,0.214,1,"TM2D3"
0.125920122147966,-0.269288999831682,0.124,0.16,1,"C2orf49"
0.125946025007309,-0.298900947174295,0.122,0.162,1,"UBQLN2"
0.126162481167592,-0.385735745320247,0.084,0.12,1,"OXNAD1"
0.126209233971567,0.22857389691157,0.171,0.156,1,"RNF6"
0.126223786279494,-0.293684465639413,0.075,0.102,1,"MARK4"
0.126244133114864,0.0520386680194291,0.121,0.132,1,"E4F1"
0.126267863147793,0.239462430279995,0.203,0.195,1,"TSR2"
0.126555553888193,0.0446643152241408,0.388,0.408,1,"MYO9B"
0.126558750434941,-0.0180403980479795,0.089,0.101,1,"C15orf39"
0.126693793485901,-0.0445572419449156,0.138,0.158,1,"PWWP2A"
0.126697485830643,-0.206851546991668,0.315,0.376,1,"ZNF611"
0.126926236543908,0.120326605459516,0.562,0.554,1,"C11orf58"
0.127087430967799,0.177466654335514,0.116,0.117,1,"PEPD"
0.127120093225168,0.236101999709608,0.179,0.174,1,"RHOT2"
0.127134385295062,-0.0577084968144064,0.18,0.211,1,"TNFSF10"
0.127156708461743,-0.26448419800492,0.19,0.236,1,"MRPS26"
0.127273015625744,0.247489309694636,0.164,0.144,1,"GOSR2"
0.127279128876553,0.140498065581757,0.248,0.246,1,"REX1BD"
0.127333377243367,-0.180220242505881,0.143,0.18,1,"MAD1L1"
0.127371008859824,0.226431027661957,0.166,0.153,1,"GTPBP6"
0.12761421298844,0.178957679147175,0.197,0.188,1,"COPG1"
0.127651061794556,0.384229945098026,0.121,0.102,1,"MDP1"
0.127720491254177,-0.328265379721728,0.117,0.156,1,"SNIP1"
0.127936635281075,-0.0443500337835689,0.133,0.152,1,"RAB11FIP4"
0.127937346140692,0.235401541961804,0.178,0.167,1,"PDIA4"
0.128177955148712,0.204306508862399,0.184,0.177,1,"NSUN2"
0.128286731746634,-0.0177425709159929,0.094,0.108,1,"FHOD1"
0.128305842197761,-0.140712406700741,0.122,0.154,1,"TPGS2"
0.128469347234668,0.0812725615645902,0.601,0.626,1,"PRNP"
0.128483145435343,0.203965830065881,0.109,0.106,1,"APOL2"
0.128613225607057,-0.0676816889106879,0.109,0.111,1,"STK25"
0.128676110255773,-0.0994342867092521,0.229,0.271,1,"MED28"
0.128719563702869,-0.181649107050933,0.36,0.422,1,"ZFYVE28"
0.128830359857311,-0.0318220255163917,0.148,0.172,1,"DCUN1D5"
0.128848731267621,-0.0319908729223297,0.14,0.164,1,"ZNF407"
0.128886667866051,0.013944849519983,0.141,0.156,1,"ACSL5"
0.128908870086967,-0.20455110592418,0.168,0.206,1,"DPY30"
0.128982131603934,-0.146728006064501,0.25,0.301,1,"TLE3"
0.12911672059604,-0.334152522743427,0.089,0.12,1,"SLC14A1"
0.129249290109232,0.164129735109958,0.308,0.315,1,"PPP1R10"
0.12927952183074,0.154410456462287,0.357,0.348,1,"COPB2"
0.129523845433732,0.00587325853933662,0.252,0.249,1,"KDM3A"
0.129712175466903,0.128988980104123,0.452,0.462,1,"VAMP8"
0.129747817197717,0.146844162659825,0.115,0.119,1,"DLEU1"
0.130177939892328,-0.185000003351536,0.159,0.195,1,"LSM5"
0.130538193321643,0.164304925676096,0.413,0.402,1,"MKNK2"
0.130656548131369,-0.478030277912448,0.099,0.132,1,"ENSG00000269968"
0.130656551744755,-0.0617870006466549,0.261,0.299,1,"PCED1B"
0.130956349814163,-0.117706985367722,0.412,0.472,1,"TXNL4A"
0.131163655821506,-0.160948658539152,0.096,0.12,1,"MAP4K1"
0.131280668896403,0.290223445287629,0.125,0.116,1,"PPIL2"
0.131400189868844,-0.0754517009036995,0.671,0.733,1,"PTPN22"
0.131679204265772,0.0391184627277013,0.141,0.158,1,"MED31"
0.131819433417838,0.102920182868669,0.135,0.145,1,"TMEM135"
0.132102375294271,0.107326127496655,0.251,0.262,1,"PAXBP1"
0.132149703443,-0.396512586350608,0.083,0.113,1,"GCDH"
0.132150228583339,0.120426312564528,0.156,0.161,1,"MGRN1"
0.132402803394108,0.144625301155888,0.158,0.152,1,"UBAP2"
0.132428574485696,0.06964960973233,0.14,0.151,1,"KDM4A"
0.132432397680827,0.0446949497983656,0.268,0.288,1,"SHKBP1"
0.132733691907337,0.260444005407506,0.183,0.169,1,"TIMM23"
0.132821235391535,0.10633531655024,0.556,0.552,1,"ADSS2"
0.133268448378093,-0.0989565089621828,0.199,0.238,1,"GOLIM4"
0.133400888739167,-0.328585270604225,0.169,0.216,1,"UBXN7"
0.133545880927405,-0.0990419453929425,0.117,0.137,1,"POLR2D"
0.133802406585605,0.219646372685907,0.205,0.2,1,"PHF12"
0.133889627560856,0.185393544798505,0.103,0.101,1,"LCLAT1"
0.134891805342703,0.0167587377159302,0.244,0.264,1,"IFITM3"
0.134937689487484,-0.0370652583922396,0.307,0.348,1,"CREBRF"
0.13496051140791,-0.38147446075064,0.109,0.142,1,"MIAT"
0.134999387177294,0.0745051747476788,0.101,0.105,1,"PURB"
0.135086794762286,0.0219358220023964,0.403,0.428,1,"HIVEP2"
0.135193003306983,0.196607643341395,0.232,0.209,1,"LIMK1"
0.135277211372216,0.0466564778820624,0.125,0.141,1,"REV1"
0.135441959682458,0.271606335379093,0.194,0.178,1,"TMEM230"
0.135466304769071,-0.334665736952162,0.098,0.132,1,"ENSG00000261573"
0.135657584333071,0.385278360233327,0.126,0.104,1,"DTNB"
0.135707889325412,-0.340095364910979,0.083,0.112,1,"DENND10"
0.135965596949072,0.129965367332908,0.253,0.261,1,"IL16"
0.136019118607234,0.442604278171182,0.185,0.167,1,"LMO4"
0.13607110161328,-0.221361167608758,0.116,0.147,1,"PGP"
0.136134661124171,0.0836673000263792,0.583,0.611,1,"TNRC6B"
0.136153122517157,-0.281301739224065,0.266,0.326,1,"COG5"
0.136468909312583,0.342536838191239,0.108,0.089,1,"CHIC1"
0.136506708402004,0.058492204257224,0.637,0.664,1,"TAX1BP1"
0.136590262914725,-0.1697326109,0.088,0.113,1,"GSKIP"
0.136753495993471,0.0745890504423221,0.205,0.215,1,"LIMS1"
0.136760826177459,-0.175234003128174,0.248,0.299,1,"GLUL"
0.136825437192893,0.0384868478552537,0.269,0.285,1,"MRFAP1L1"
0.13699130497745,0.146566557620496,0.55,0.554,1,"HNRNPL"
0.137171202489349,0.0846084764720603,0.269,0.29,1,"DDB1"
0.137384074226828,0.139705738403643,0.153,0.153,1,"HDAC3"
0.137396305045288,-0.0146488178217048,0.132,0.145,1,"SAMM50"
0.137397351441402,0.440716306178448,0.122,0.104,1,"YPEL1"
0.137511340039573,-0.261249247395835,0.098,0.125,1,"ZNF831"
0.137525520918165,-0.43234012575139,0.096,0.13,1,"ANKRD36B"
0.137539263379763,0.367513491519928,0.115,0.095,1,"TMEM214"
0.137592425107768,-0.0348977079930984,0.363,0.405,1,"KLHL24"
0.137778284697,0.0529317690495784,0.344,0.363,1,"RAB1B"
0.137998310726084,-0.1639564256702,0.457,0.537,1,"NCOR1"
0.138328418250385,0.0958666754024426,0.204,0.216,1,"CPSF7"
0.138527605013031,0.130583904832577,0.355,0.383,1,"RGS2"
0.138682722961052,0.00445609786965828,0.204,0.23,1,"AEBP2"
0.138685221052552,0.0420034567797523,0.381,0.413,1,"APOBEC3C"
0.138838199219316,-0.312086570069716,0.098,0.13,1,"GBP3"
0.138987630271067,0.120491237867836,0.422,0.408,1,"PUM2"
0.139114309116542,0.0550372281774599,0.533,0.548,1,"ZFAND3"
0.139144063658355,-0.262209902083182,0.257,0.306,1,"USP9X"
0.139249204990364,0.0136797235675026,0.917,0.958,1,"CXCR4"
0.139338651455796,0.274623385269614,0.209,0.195,1,"ARF3"
0.139395932769096,-0.173902411116943,0.298,0.354,1,"TENT4B"
0.139522447188008,-0.240729998737894,0.236,0.274,1,"POR"
0.13982264505311,0.157794650259857,0.203,0.191,1,"GCNT1"
0.140057745830775,-0.297453202261914,0.075,0.104,1,"ARHGAP10"
0.140168865834764,-0.103040711034618,0.466,0.53,1,"KMT2A"
0.140354699197637,0.208355854697168,0.18,0.169,1,"PSD4"
0.140443817827063,-0.115665328865764,0.459,0.52,1,"GRB2"
0.140504759451153,0.340562274317938,0.112,0.093,1,"DDX60"
0.140538228389582,-0.0477057835731963,0.48,0.538,1,"CIAO2B"
0.14056075011913,-0.0919587557621796,0.252,0.292,1,"DERL2"
0.140578919624283,-0.157381074124914,0.606,0.667,1,"PDE7A"
0.140691526562158,0.042199409830924,0.153,0.175,1,"ACBD6"
0.140868651687306,-0.323532062053404,0.095,0.128,1,"MFSD8"
0.140893664610955,0.148981863188984,0.532,0.511,1,"CLTA"
0.140938329622312,0.0385881194960247,0.171,0.186,1,"ANKRD10"
0.141932826170422,-0.0379836780125975,0.114,0.131,1,"LZIC"
0.142050365914478,-0.125985536405696,0.161,0.191,1,"MFSD6"
0.142112026695532,-0.0916455271063914,0.184,0.213,1,"EBP"
0.14212200118625,0.0944451505715209,0.237,0.244,1,"B4GALT5"
0.142275812278804,-0.0194073970321279,0.274,0.304,1,"SEC24B"
0.142278543649296,0.0959798723431275,0.503,0.526,1,"CD48"
0.142472632123336,-0.0256324542118894,0.476,0.522,1,"COPA"
0.142496704042429,-0.156132667802556,0.12,0.143,1,"COQ10A"
0.142508726037445,-0.320498731584111,0.105,0.139,1,"DIMT1"
0.14264469279329,0.0287104451130575,0.381,0.397,1,"CMTM6"
0.142830419200372,0.182450406584693,0.232,0.219,1,"MRPS7"
0.142931282439809,0.136252186842596,0.331,0.32,1,"TENT2"
0.14294894321128,0.173530663937902,0.297,0.282,1,"SMAD4"
0.142985104740506,0.253377787939416,0.114,0.11,1,"PTTG1"
0.143922829046047,-0.249262774346286,0.163,0.204,1,"RNF216P1"
0.143934472284336,-0.139680717695508,0.324,0.379,1,"MAF1"
0.14401741679277,0.0917399400533901,0.407,0.411,1,"TM9SF3"
0.144020715911812,0.0607922063007276,0.195,0.202,1,"ATP13A3"
0.144719192567369,-0.00110905531422495,0.399,0.44,1,"SH3BGRL"
0.144802499076451,0.00258802622297694,0.548,0.598,1,"RABAC1"
0.144912293091239,-0.0466573938453742,0.219,0.247,1,"TALDO1"
0.144954250565209,-0.00704073767743019,0.131,0.15,1,"PSMB5"
0.145198826411594,-0.339091014585348,0.098,0.127,1,"CSNK1E"
0.145342900420661,0.295022499200791,0.111,0.094,1,"TMEM35B"
0.145738705497108,0.270987904475473,0.117,0.116,1,"ZNF195"
0.145867660286483,0.0767577141195193,0.36,0.377,1,"CUL4A"
0.145898848170072,-0.200667583855669,0.433,0.507,1,"GOLGA4"
0.146205250405935,0.291066920446762,0.192,0.18,1,"PCYT1A"
0.146316961662562,-0.0892758125291239,0.366,0.419,1,"DHX9"
0.146373140320269,0.155809435902957,0.156,0.155,1,"ZNF592"
0.146404734214788,-0.294230767004364,0.142,0.177,1,"NCBP2AS2"
0.146752317730329,0.141895674827223,0.311,0.297,1,"LCOR"
0.14685995474679,-0.285595278990875,0.158,0.201,1,"OSGEP"
0.147304473844443,0.0383468158836084,0.096,0.111,1,"POP5"
0.147328645892745,0.0772561519749257,0.832,0.86,1,"SUB1"
0.147993617025969,-0.0145268459178045,0.763,0.816,1,"FMNL1"
0.14820054004651,0.246927054368671,0.258,0.242,1,"HEXA"
0.148285881815944,-0.12048578634535,0.141,0.17,1,"ABHD16A"
0.148434454582826,-0.0141437646819355,0.397,0.442,1,"RPN1"
0.148773848605716,0.0674165656147436,0.486,0.497,1,"RARA"
0.148801467427211,0.000122184962718652,0.093,0.104,1,"OGFRL1"
0.148848059110608,0.178263759377753,0.231,0.222,1,"ATF6B"
0.14908816152145,-0.248084794767428,0.132,0.17,1,"TIGAR"
0.149283234483065,-0.127893091787023,0.643,0.707,1,"PDCD4"
0.149364021346966,0.0312815481146497,0.339,0.371,1,"PSMD9"
0.149778506369838,-0.185750784796484,0.339,0.4,1,"PAN3"
0.149934025855792,0.0369462640309096,0.527,0.524,1,"EIF3A"
0.149938871020434,-0.00337911431661853,0.44,0.486,1,"KLF13"
0.150023826886557,0.0221460021180557,0.655,0.697,1,"SF3B1"
0.150130324722331,-0.047765309050539,0.252,0.25,1,"MIS18BP1"
0.150135428002496,0.098802991777405,0.368,0.384,1,"VPS28"
0.150258714544762,0.132278115870812,0.156,0.158,1,"NDUFA7"
0.150282598525072,0.0869465645536392,0.294,0.306,1,"BST2"
0.150524024867625,-0.158067822290345,0.079,0.101,1,"TTBK2"
0.150792178739773,-0.245527570887864,0.248,0.304,1,"NDUFC1"
0.150828156297317,-0.337113017604163,0.088,0.117,1,"DMAP1"
0.150924133389769,0.101042314947332,0.569,0.59,1,"DHRS7"
0.150975988275341,-0.0475797768437771,0.311,0.355,1,"MFSD11"
0.151015577185167,0.12870913833822,0.216,0.212,1,"PFKFB3"
0.151207144719854,0.362662613189703,0.124,0.106,1,"RNF14"
0.151719889711691,-0.127336515244614,0.394,0.455,1,"RAPGEF1"
0.151740794324253,0.138235650690148,0.36,0.365,1,"SAFB2"
0.151778118039842,0.154184791797687,0.388,0.393,1,"EMC4"
0.151836173496795,-0.432167414593129,0.09,0.119,1,"INTS12"
0.15184695639546,0.215593852482696,0.116,0.102,1,"SBF2"
0.15202464400453,-0.347167622455355,0.105,0.14,1,"CFAP36"
0.152133055930186,0.0848273439703033,0.803,0.815,1,"SFPQ"
0.15218414720628,0.268722699416633,0.167,0.149,1,"UBL7"
0.152408080277089,0.111340068986944,0.244,0.256,1,"CDC5L"
0.1525186953602,0.0828734969825669,0.153,0.164,1,"ZNF277"
0.152786968677751,0.170870479540748,0.127,0.122,1,"GRK6"
0.152844541143787,0.126616775259929,0.365,0.348,1,"STX5"
0.153232057865832,0.269052962542308,0.195,0.175,1,"TBC1D23"
0.153358204508919,-0.147298765641185,0.08,0.1,1,"FAM174A"
0.153572639698068,-0.269338082523069,0.234,0.283,1,"UBE2J1"
0.1536952270332,0.0231432342311462,0.938,0.956,1,"IFITM1"
0.153752640595042,0.117064977535822,0.302,0.3,1,"FGD3"
0.153794043574346,-0.181239952568562,0.455,0.514,1,"AKAP9"
0.154007280386727,-0.048034521009821,0.316,0.364,1,"KIF21A"
0.154112470348025,0.0914820073695238,0.278,0.29,1,"LPGAT1"
0.154164147837967,-0.174449169861045,0.116,0.147,1,"MRPS14"
0.154276248321654,0.218926532907839,0.216,0.205,1,"TBC1D20"
0.154394245400606,0.216342676236169,0.197,0.19,1,"STX12"
0.15442482544937,-0.0529005740936002,0.119,0.137,1,"COA4"
0.154473632033587,0.454120025650277,0.108,0.09,1,"ATP7A"
0.154474247434519,0.121494265387604,0.209,0.221,1,"TUBA1C"
0.154551751648185,-0.17406842540821,0.195,0.237,1,"MAGED2"
0.154653164648554,0.0222174926221572,0.695,0.749,1,"ALDOA"
0.154716401016781,0.126532633096702,0.465,0.468,1,"SUPT4H1"
0.154968598186354,-0.209160166481072,0.132,0.168,1,"ATXN3"
0.155220941670597,0.256382406254837,0.14,0.118,1,"DNAAF2"
0.155307116721135,-0.170037758397993,0.225,0.269,1,"RRP36"
0.155389557371909,-0.246103018991093,0.147,0.189,1,"HYCC1"
0.155486617191529,0.0675514923581429,0.297,0.314,1,"PKN2"
0.155525355933892,-0.208058051147649,0.508,0.581,1,"ROCK1"
0.155715836720373,0.07831348102817,0.169,0.18,1,"IRF2BPL"
0.155789610879814,-0.0714560048157356,0.156,0.179,1,"HAUS3"
0.155977174212073,-0.179904305683064,0.146,0.181,1,"COA1"
0.15597834928161,-0.182663239014084,0.176,0.214,1,"BMPR2"
0.156100922922589,0.227070756386434,0.106,0.104,1,"HLA-DQA1"
0.156109385949441,-0.212932544219468,0.251,0.281,1,"KIF13B"
0.156289467030994,-0.230211653122292,0.1,0.128,1,"ABCD3"
0.15642896372909,0.166115305527453,0.151,0.149,1,"ZCCHC10"
0.156456256569916,0.117843343685749,0.71,0.732,1,"SLA2"
0.157196829688966,0.0329907995361842,0.156,0.168,1,"NFYC"
0.157283235816869,-0.121170553599713,0.524,0.593,1,"CNOT6L"
0.157313834658258,0.143263149086066,0.671,0.676,1,"CIRBP"
0.157480032207039,-0.296964416362423,0.104,0.135,1,"SPAG4"
0.157565159351947,-0.0207023120304211,0.985,0.994,1,"TGFB1"
0.157744065872658,0.0378902075137586,0.2,0.219,1,"GPR174"
0.157754625576268,0.259206142634788,0.284,0.27,1,"TSC22D4"
0.158059428304961,0.115167334611822,0.324,0.326,1,"SNX1"
0.158187106077681,0.0639238478977913,0.294,0.307,1,"DEGS1"
0.158580861325671,0.0784566380254946,0.271,0.279,1,"MIDEAS"
0.158773935597475,-0.123493877734811,0.351,0.406,1,"HERPUD1"
0.159350891002314,-0.141112614163495,0.35,0.409,1,"PPP6R3"
0.159392868930175,-0.0180731842733303,0.44,0.487,1,"HNRNPR"
0.159608881878953,-0.0346252803394512,0.206,0.239,1,"SIK2"
0.159859228894656,-0.250766373606786,0.193,0.24,1,"GOLM2"
0.159981767311786,0.0566635744802835,0.163,0.171,1,"MRPS30"
0.159989793663129,-0.278607171192336,0.289,0.358,1,"TAB2"
0.160026000766735,-0.0395137651155879,0.169,0.194,1,"RNASEH2C"
0.160216193576583,0.213839976058977,0.402,0.392,1,"DPP7"
0.160222880809671,-0.0557573435861638,0.087,0.101,1,"HEATR1"
0.160246071566366,-0.115641985529371,0.111,0.139,1,"SLC38A9"
0.16041849174078,0.0568804782013468,0.818,0.847,1,"ARF1"
0.160519783845867,-0.332284668557178,0.091,0.123,1,"DVL3"
0.16082341858163,0.289720109414427,0.121,0.104,1,"HSPBP1"
0.161262505215887,0.126558714870842,0.676,0.672,1,"ATP6V0E1"
0.161284958844203,0.0107991182843374,0.468,0.51,1,"PSMA5"
0.161310574789712,-0.294635159773982,0.082,0.109,1,"ADCY9"
0.161355654183413,0.063811551070221,0.277,0.291,1,"SND1"
0.161416820607565,-0.0193032660375732,0.143,0.163,1,"SEC22C"
0.161505550837649,-0.0555051241335183,0.09,0.105,1,"NCAPH2"
0.161589273109998,0.483192254750868,0.121,0.101,1,"SNHG25"
0.161916753513948,0.1972683337338,0.335,0.326,1,"PXN"
0.16195389825407,-0.0172198993715995,0.239,0.273,1,"TTC14"
0.162015167793733,0.212479077350887,0.302,0.294,1,"LRP10"
0.162035819952419,0.0767252230845852,0.3,0.314,1,"PRRC2B"
0.162094148437829,-0.186652062405268,0.093,0.117,1,"DNAJC17"
0.16226061088957,-0.252620149087203,0.203,0.252,1,"ARL5A"
0.162427215494344,-0.234262943628721,0.114,0.145,1,"AREL1"
0.162503817213278,-0.115340496914726,0.435,0.5,1,"PRPF40A"
0.16254614748401,0.166702160456101,0.189,0.19,1,"PPP1R7"
0.162627227891382,-0.206189413856296,0.245,0.296,1,"MACO1"
0.162716895772316,0.100916062352095,0.153,0.157,1,"SQOR"
0.162813900435336,0.0174247598122841,0.14,0.153,1,"TMEM219"
0.162945834250187,0.31340755039434,0.105,0.089,1,"ZC3H4"
0.163237107025899,-0.172690616995451,0.147,0.183,1,"ERGIC2"
0.163391524352067,0.0560961336177055,0.104,0.098,1,"ZNF746"
0.163489885791835,-0.4636775674299,0.126,0.155,1,"CASK"
0.163521144182512,-0.111465934190897,0.084,0.102,1,"FAM76A"
0.163559635592093,-0.138278848485396,0.1,0.125,1,"CENATAC"
0.163654310499522,0.0796551339051867,0.136,0.146,1,"HMG20B"
0.164184728722469,-0.0577189587319138,0.975,0.992,1,"RPL13A"
0.164231110549818,0.207640103272122,0.389,0.364,1,"SIPA1"
0.164274602039003,0.0333708048860344,0.093,0.105,1,"BRD3"
0.164304048781498,0.0771522735874997,0.419,0.43,1,"PTBP1"
0.164345319873944,0.30061082410113,0.15,0.141,1,"VEZT"
0.164713686017034,0.284374595362621,0.105,0.097,1,"GALC"
0.164777202787555,0.0554416380649918,0.315,0.339,1,"SUPT16H"
0.16509328093419,0.0390569955598794,0.628,0.656,1,"OSBPL8"
0.165177619927084,0.271530862457938,0.169,0.153,1,"NOB1"
0.165469596462006,-0.0314472782860475,0.765,0.811,1,"CD37"
0.165495348538373,0.171557686389418,0.173,0.169,1,"CDKN2AIP"
0.165549845324802,-0.331145955735363,0.08,0.108,1,"ARHGAP5"
0.165583334976384,-0.087387683822215,0.41,0.466,1,"ATP5ME"
0.165599634859425,0.193741192428715,0.103,0.101,1,"PRDX6-AS1"
0.165679633296086,0.0558456149119441,0.393,0.42,1,"DDX18"
0.165723055295745,-0.0456273811952086,0.674,0.732,1,"H2AZ2"
0.165904832120382,-0.0677990632747711,0.949,0.966,1,"RPL31"
0.166133994374898,0.0563124630759688,0.447,0.435,1,"PPP1R2"
0.166210413368567,0.255579352224105,0.122,0.107,1,"WDR11"
0.166248762791789,0.197337238916397,0.176,0.163,1,"STX7"
0.166284885830419,0.0710892254213258,0.33,0.334,1,"PNP"
0.166295313017804,-0.261413256589212,0.087,0.114,1,"DLGAP4"
0.166419703960789,0.0711605325850576,0.272,0.294,1,"FIS1"
0.16655829097889,-0.19508658382232,0.266,0.32,1,"WDR82"
0.166630724979749,-0.143119475677686,0.106,0.13,1,"ZNF236"
0.166797567686119,0.029741348117843,0.108,0.102,1,"LATS2"
0.166834401100089,-0.0926085018262535,0.161,0.194,1,"MANBA"
0.166901686447399,0.0473346635532032,0.409,0.437,1,"GPATCH8"
0.166910961396429,0.0187002886382199,0.096,0.111,1,"METTL17"
0.167125304057055,0.128551139856863,0.173,0.177,1,"LRRC41"
0.167186957842671,0.359279334686797,0.137,0.125,1,"KLHL21"
0.167451727478449,0.126065017872477,0.258,0.263,1,"INPP4A"
0.167787606928998,-0.185933272808723,0.178,0.22,1,"HAT1"
0.167830300330897,-0.0285043438694359,0.114,0.133,1,"ENSG00000290833"
0.168847274279154,0.0564374695087536,0.461,0.473,1,"TBC1D22A"
0.169101993616487,-0.0236248252576134,0.13,0.145,1,"WARS1"
0.169173924130439,0.0735219139740529,0.375,0.389,1,"HNRNPH1"
0.169286608078996,0.187595037908487,0.261,0.238,1,"C18orf32"
0.16929737208695,0.179102900501354,0.13,0.124,1,"HMGCR"
0.169510717723509,0.183462791290875,0.13,0.128,1,"NADSYN1"
0.169877457138195,-0.0214515329323803,0.169,0.191,1,"DESI2"
0.170012280594358,0.142480690611501,0.197,0.195,1,"CYRIA"
0.170152445892065,0.28840045603124,0.14,0.119,1,"TBC1D22A-DT"
0.170296408862908,0.0459831726196536,0.121,0.134,1,"NDUFV3"
0.170462593685108,-0.197842105213415,0.305,0.351,1,"NDUFB6"
0.170503593011495,0.0772689889065384,0.263,0.278,1,"SLU7"
0.170857105953729,0.0300802039547159,0.206,0.228,1,"NIPA2"
0.170887358367575,0.224599102368724,0.213,0.195,1,"BLOC1S4"
0.170913438666701,-0.233801209524254,0.127,0.162,1,"MFSD14CP"
0.17095027074058,-0.0165609431551401,0.176,0.201,1,"SMG1P5"
0.17097852651375,0.0172602654424967,0.229,0.25,1,"ADCY7"
0.171139978673132,0.0176740716159863,0.456,0.491,1,"SRP9"
0.17144266257888,-0.309989899780915,0.122,0.158,1,"TIMM23B"
0.171565223562535,0.0482530760410493,0.108,0.116,1,"PITPNM1"
0.171643576228918,-0.433803570555777,0.078,0.105,1,"PRIM2"
0.171862227002183,0.102584673627891,0.24,0.249,1,"SNRPE"
0.171939605881895,-0.0511821631002292,0.177,0.196,1,"ZNF91"
0.172006952480563,-0.102823788867601,0.143,0.17,1,"COA8"
0.172018039050166,-0.270417722551852,0.146,0.186,1,"ARL14EP"
0.172551336689113,0.124893979323203,0.331,0.336,1,"GET3"
0.172633299482826,-0.0653439758585228,0.137,0.163,1,"PTAR1"
0.172985085474303,0.00785703019285044,0.473,0.512,1,"VDAC1"
0.173230700287268,0.178500551960742,0.172,0.171,1,"SLFN13"
0.17331977273269,0.0584726411207556,0.45,0.473,1,"OGT"
0.173378743636229,-0.0353047352905215,0.204,0.237,1,"HARS1"
0.17344054113324,0.0553074146825137,0.342,0.367,1,"KDM7A"
0.173452181561583,0.328507922495767,0.117,0.105,1,"ARHGEF18"
0.173752148908577,0.147731052250588,0.287,0.277,1,"PLCL2"
0.17392459324864,-0.158552787104858,0.108,0.134,1,"MALSU1"
0.174083310253518,-0.356088043175695,0.12,0.16,1,"HPRT1"
0.174095726919664,-0.0654926128099518,0.273,0.315,1,"STRN"
0.17411966856143,-0.389869239913697,0.101,0.135,1,"FADD"
0.174149682623275,-0.104098372135259,0.227,0.268,1,"FDFT1"
0.174258022863579,0.223864727734093,0.129,0.121,1,"ZNF281"
0.174484721076894,-0.428620341338739,0.1,0.135,1,"PRKRA"
0.174667792268596,0.254210292871057,0.185,0.168,1,"PXK"
0.174911353079335,-0.076296680169726,0.472,0.532,1,"BBLN"
0.175024405732604,-0.0861855951781539,0.206,0.239,1,"ESCO1"
0.175029775382708,0.150337265760191,0.18,0.179,1,"MRPS12"
0.175093476253775,-0.0643039523480207,0.189,0.216,1,"ZNF33A"
0.175174143850052,0.0631126438828726,0.63,0.638,1,"VAV3"
0.175287239382388,-0.0657274961579215,0.179,0.206,1,"RNF13"
0.175645102326208,0.242237096652716,0.141,0.131,1,"KIZ"
0.175834075246246,-0.218513815276743,0.182,0.226,1,"MTREX"
0.17645813849987,0.0419380859164409,0.19,0.212,1,"SREK1IP1"
0.176494951851511,0.0708097496896739,0.22,0.238,1,"SREBF2"
0.176566335497617,0.257621929083247,0.303,0.273,1,"ITPRIP"
0.176666794838819,0.137259832633751,0.114,0.102,1,"YIPF6"
0.176775392818313,0.172907567186721,0.183,0.168,1,"SYS1"
0.176855690308527,0.0191313172472625,0.147,0.163,1,"SNX25"
0.17699498415019,-0.226898947174201,0.276,0.328,1,"EOMES"
0.177079583928949,0.0303737036937186,0.197,0.215,1,"GLYR1"
0.177392015747284,0.115912652497507,0.462,0.46,1,"VDAC2"
0.177577122270848,-0.212484763833756,0.114,0.145,1,"ENSG00000287555"
0.177603415322347,0.0205341476261971,0.094,0.111,1,"ENSG00000288528"
0.177690655776676,-0.333392259771301,0.084,0.112,1,"ZSCAN16-AS1"
0.177756546193157,0.155027110920339,0.137,0.139,1,"CTSA"
0.177884373129539,-0.167300954596764,0.131,0.16,1,"DCTN1"
0.177895036743507,-0.229308936537944,0.255,0.312,1,"OXSR1"
0.177912122801861,0.100955029660701,0.29,0.307,1,"CCDC186"
0.177969404753228,-0.166820711926476,0.357,0.416,1,"PPIG"
0.17808428020003,0.237663047128718,0.117,0.11,1,"RFX5"
0.178212871373403,0.206538535181193,0.124,0.12,1,"CHMP7"
0.178281052065322,0.0173090040889543,0.111,0.127,1,"LIX1L"
0.179021889355846,0.251330443600496,0.14,0.134,1,"RBM15B"
0.179147493120584,-0.00728422191843103,0.172,0.191,1,"PTRHD1"
0.179184808532019,0.0997831586335928,0.398,0.389,1,"RBMS1"
0.179395875826376,-0.214554582608448,0.335,0.381,1,"PSMD13"
0.179564364235423,0.22477518198965,0.152,0.142,1,"PLD3"
0.17991985798191,0.0246336055363081,0.146,0.156,1,"RCC2"
0.18004915830427,0.0747519383064366,0.873,0.891,1,"MBNL1"
0.180412742986751,0.268691987670386,0.157,0.15,1,"PIN4"
0.18052963480416,-0.291362544752045,0.101,0.135,1,"USP3-AS1"
0.180565086666484,-0.0109974299192619,0.754,0.8,1,"C1orf21"
0.180711424616915,0.0515723308404076,0.287,0.307,1,"MFSD10"
0.180823578547218,0.0743088078597123,0.577,0.603,1,"TERF2IP"
0.181024575323133,-0.11503350631403,0.538,0.595,1,"SLFN12L"
