"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Feature"
0.0107869915473157,0.0769758319560638,0.124,0.123,1,"ADRB2"
0.0107916282432617,0.0403098295697553,0.187,0.204,1,"MRPL32"
0.0108220393032194,0.119017826194612,0.152,0.157,1,"GOSR2"
0.0108758730833478,-0.0388769390199611,0.284,0.326,1,"MPZL3"
0.0109046714064532,0.0605073876531151,0.36,0.382,1,"SRP19"
0.0109087837939594,0.0702942078734866,0.313,0.327,1,"NCBP3"
0.0109648481585329,-0.113570408904538,0.11,0.132,1,"ARHGAP1"
0.0109779369449069,0.0673314079677501,0.182,0.195,1,"PLAA"
0.0109975185224037,-0.0608056982068933,0.234,0.266,1,"TMEM183A"
0.0110530811106168,-0.103660100949907,0.8,0.824,1,"ANKRD12"
0.0110706704573775,0.109531430766356,0.443,0.446,1,"FRYL"
0.0110851598714819,0.0955615169813517,0.186,0.191,1,"QARS1"
0.0111070615670341,-0.0260448186375994,0.207,0.227,1,"ZNF335"
0.0111184400988177,-0.0380485244698825,0.972,0.98,1,"TAGLN2"
0.0111392203678194,0.11014329920437,0.754,0.765,1,"SAP18"
0.0111597986223963,0.181553497939829,0.211,0.207,1,"VBP1"
0.0111732594853318,0.0800612942054656,0.485,0.496,1,"SUMO1"
0.0111961322991641,0.0857260875022816,0.112,0.12,1,"ABRAXAS2"
0.0111978505381704,0.0810553815041619,0.305,0.304,1,"RBM33"
0.011201111867365,0.00462944317278224,0.277,0.304,1,"MRPS36"
0.0112108354570421,-0.0944421145039775,0.259,0.29,1,"CREB1"
0.011237916385655,0.0926610907483822,0.157,0.162,1,"SCYL1"
0.0112392023087226,-0.133972160016643,0.082,0.1,1,"SUMF1"
0.0112648942404573,0.154156336787172,0.172,0.171,1,"PRKRA"
0.0112971951868608,0.0421551887339199,0.299,0.317,1,"BTN3A2"
0.0113150030430809,0.125302025916035,0.269,0.278,1,"PWP1"
0.0113717247121309,0.0686171905872679,0.522,0.544,1,"RASA3"
0.0114051583709822,-0.0449042045871753,0.337,0.371,1,"ERC1"
0.0114146089682926,0.114618592300079,0.415,0.427,1,"OAT"
0.0114311514561306,0.00379118611052887,0.288,0.313,1,"ANP32E"
0.0115014532723183,-0.0164482950497598,0.099,0.109,1,"TBC1D9B"
0.0115428443168433,0.14393245820693,0.107,0.106,1,"SLC35F5"
0.0115801132304954,0.0975825828933439,0.189,0.199,1,"NSUN2"
0.011597346483606,0.183062360413281,0.224,0.221,1,"CCDC167"
0.0116060056921349,0.22495653905624,0.118,0.111,1,"FASTKD1"
0.011713687111257,0.0770070450731186,0.15,0.159,1,"RANBP3"
0.0117791885232458,-0.0336904170787057,0.566,0.602,1,"BSG"
0.0117979303475831,-0.0506032958202773,0.285,0.307,1,"GCLM"
0.0118014340339056,-0.0696783228159572,0.154,0.175,1,"GMFB"
0.0118449467062015,0.169273631118298,0.127,0.128,1,"MED16"
0.0118537093196782,0.0607596357722366,0.211,0.223,1,"HADHB"
0.0119136619694945,0.0698104356624496,0.736,0.752,1,"MORF4L1"
0.0119547165235235,-0.0200540691771911,0.193,0.213,1,"PRKRIP1"
0.0119994205709125,0.141868495538442,0.134,0.133,1,"GGA3"
0.0120300422576634,0.0491787764342925,0.245,0.265,1,"ICE1"
0.0120807098541579,0.0920903431606734,0.125,0.131,1,"STRBP"
0.0120930447345625,-0.0430014993126708,0.262,0.29,1,"IP6K2"
0.0120959792640349,-0.0530217658587375,0.169,0.187,1,"TANC2"
0.0120969274555141,0.114321167340776,0.17,0.175,1,"CLPX"
0.012112102308072,0.209165403385307,0.242,0.238,1,"H2AX"
0.0121144974086773,-0.0313656168564435,0.408,0.446,1,"CTDNEP1"
0.0121269670788234,0.0958043382555482,0.182,0.185,1,"FBXO42"
0.0121409742428932,-0.0409122007422933,0.173,0.194,1,"TBC1D20"
0.0121418153080822,0.14629191314698,0.103,0.104,1,"INIP"
0.0121601766361601,0.0767134861819042,0.579,0.589,1,"RESF1"
0.0122121033972124,0.144846545456184,0.2,0.201,1,"TIMM23"
0.0122171267544112,0.0428386706211454,0.118,0.125,1,"GPAT4"
0.0122218468533823,-0.0154833906335832,0.148,0.167,1,"RPP30"
0.0122570039270289,-0.0719747226412109,0.094,0.109,1,"BCKDHA"
0.0122802797142883,-0.194487585774647,0.1,0.123,1,"MAP3K13"
0.0122939297933231,0.0987221573750849,0.999,0.999,1,"PTMA"
0.0123257312807292,-0.0340193336297187,0.287,0.318,1,"RSBN1"
0.0123623129717618,-0.0334330632163633,0.193,0.214,1,"WDR47"
0.0123890911693849,0.06363861189814,0.291,0.302,1,"CNOT8"
0.0124222633958098,0.125659889153791,0.175,0.178,1,"FAM174C"
0.012456821083923,-0.0782447919786928,0.183,0.209,1,"PIGX"
0.0125183847088846,-0.0816249696984608,0.573,0.618,1,"MAP3K2"
0.0125343419915415,0.0835116219607395,0.194,0.204,1,"BRMS1"
0.0125348006722952,0.0215940863241617,0.148,0.16,1,"VMA21"
0.01256401044368,-0.139079339819178,0.156,0.183,1,"CNIH2"
0.0125878383251698,-0.12792160680529,0.135,0.158,1,"BBS9"
0.0125913730881959,0.101770820531246,0.343,0.348,1,"PSMD4"
0.0126647875849114,-0.0455151535728957,0.844,0.874,1,"OST4"
0.0127099816536203,0.110472958689349,0.308,0.314,1,"RAB11B"
0.0127143202681921,0.0367624623088028,0.214,0.233,1,"SREK1IP1"
0.0127923904959516,-0.116599130899864,0.085,0.101,1,"ENSG00000290927"
0.0127984968856162,0.127398760077219,0.637,0.665,1,"ISG20"
0.0127989637697761,-0.054999651194479,0.233,0.26,1,"SUCO"
0.0128189393234306,0.0580023131884491,0.135,0.145,1,"WDR75"
0.0128669700075569,0.108332663800182,0.3,0.306,1,"SMAD4"
0.0128818922548016,0.155637371091154,0.1,0.1,1,"THUMPD3"
0.0128867664084056,-0.0807906542922581,0.175,0.203,1,"RRAGC"
0.0129553625953403,0.0702070693599099,0.142,0.149,1,"RCOR3"
0.01306415146737,0.124664525689071,0.194,0.193,1,"NOB1"
0.0131022612029868,0.142581509158687,0.106,0.109,1,"MBIP"
0.013120180733605,0.100247156581233,0.232,0.23,1,"TXNRD1"
0.0131202443173847,-0.0307543593311988,0.401,0.435,1,"ZBTB20"
0.0131438482533705,-0.0849211790982245,0.159,0.187,1,"MRPS16"
0.0132129213776517,-0.126775537401148,0.183,0.211,1,"NRF1"
0.013277996217108,0.072306919772259,0.366,0.369,1,"PTPN1"
0.0132949061734421,0.173536547304087,0.267,0.259,1,"COPS6"
0.0133320158806367,0.0665325800131973,0.488,0.503,1,"PSMA6"
0.0134170123311084,0.113950371776445,0.205,0.209,1,"PTRHD1"
0.0135045090348679,-0.000595213340843725,0.334,0.361,1,"KPNA2"
0.0135225879479356,0.142336094279442,0.234,0.238,1,"MVP"
0.0135239885480413,0.0895684611820824,0.21,0.211,1,"WDR43"
0.0135430932610982,-0.120403307931898,0.143,0.162,1,"ZDHHC7"
0.0135700015512873,-0.0527737612374398,0.611,0.657,1,"ARHGDIA"
0.013639983432817,0.207495375345504,0.14,0.138,1,"PPIE"
0.0136516827232153,0.141083465867569,0.104,0.104,1,"TIMM9"
0.0136622531410919,-0.249213869030517,0.139,0.164,1,"HOOK2"
0.0136939631675225,0.0333619709041344,0.529,0.561,1,"DBI"
0.0137076021203385,-0.0304397111634676,0.118,0.126,1,"DENND3"
0.0137286232549685,0.165277470841639,0.121,0.117,1,"CDK2AP1"
0.0137404901906376,-0.030612781913439,0.852,0.881,1,"IDS"
0.0137439778517359,0.00976551283869809,0.235,0.256,1,"CHD3"
0.0137495511739865,-0.0859382176069121,0.204,0.231,1,"ZNF506"
0.0137683775891308,0.126026490449524,0.11,0.113,1,"GABPA"
0.0137866960478609,-0.0142586611142894,0.887,0.904,1,"MYL12B"
0.0138879949292042,0.0408312501691221,0.332,0.356,1,"CPNE1"
0.0139144209347451,0.0800999945189564,0.305,0.307,1,"RBM14"
0.0139580215170524,0.144793208377263,0.137,0.138,1,"TBRG4"
0.0139626036022818,0.0618083015300329,0.217,0.231,1,"ARL4A"
0.0140124340538612,-0.0031243632035034,0.998,0.997,1,"FAU"
0.0140361437911437,0.174417872140278,0.205,0.2,1,"SDR39U1"
0.0140792438680081,-0.0325234016568674,0.221,0.248,1,"TNKS"
0.0141104883506958,0.0491093117365752,0.329,0.342,1,"ALG13"
0.0141299744292404,-0.0886890603906632,0.204,0.233,1,"RRAGA"
0.0141561427543207,0.117003337758358,0.178,0.18,1,"CLSTN1"
0.0141632941767357,0.112513739595519,0.343,0.347,1,"TCP1"
0.0141875242191914,-0.0388243800148192,0.494,0.538,1,"SEC61G"
0.0142619355978061,0.0764993156360108,0.394,0.403,1,"SARNP"
0.0143240265528877,0.110329296129673,0.284,0.288,1,"NRDC"
0.014343513721809,0.11251231790734,0.255,0.257,1,"CBFB"
0.0143614495900669,0.0602518839618968,0.142,0.147,1,"CRK"
0.0143806603097953,0.173920816052379,0.124,0.122,1,"AP5M1"
0.0143893956768154,0.168007473362959,0.438,0.433,1,"LBR"
0.014429718238303,-0.0919612440010833,0.178,0.201,1,"L3MBTL3"
0.0144941460877553,0.144815748592432,0.139,0.138,1,"IL17RA"
0.014526537126501,0.136295039764986,0.35,0.35,1,"SRM"
0.0145892732063295,0.099654570053024,0.105,0.106,1,"LIPA"
0.0147167811601427,-0.0796398304449669,0.46,0.497,1,"RIPOR2"
0.0147234810154533,0.0220654161827518,0.217,0.238,1,"PHF12"
0.0147541410377774,0.0636940076887367,0.603,0.614,1,"COX8A"
0.014784314063833,0.195115141467981,0.104,0.101,1,"PRMT3"
0.0147868244904848,0.120757331645398,0.182,0.182,1,"PAPOLG"
0.014788513948756,0.0330132364033479,0.573,0.588,1,"TGFBR2"
0.0148774478138987,-0.0462929704955881,0.32,0.347,1,"CDKN1A"
0.0149339587701919,-0.0927413360434248,0.106,0.122,1,"ZNF100"
0.0149345908309138,0.135403119747511,0.218,0.222,1,"PGRMC2"
0.0149705092515076,0.173789969295455,0.205,0.202,1,"TMX1"
0.0150455535048184,0.00765124030686137,0.226,0.247,1,"PHYKPL"
0.0150628569204048,-0.109943535230202,0.139,0.16,1,"TAF1B"
0.0151352793114211,0.132581628676768,0.133,0.132,1,"PLEKHF2"
0.0151552719327398,-0.00809318911615953,0.541,0.58,1,"NSD3"
0.0151575007851335,0.166245494303265,0.212,0.211,1,"METTL23"
0.0151664824133769,0.140501080051131,0.227,0.227,1,"ARAF"
0.0151836934458725,0.0876999183133085,0.488,0.495,1,"NAP1L4"
0.0152384163076947,0.15479388162421,0.321,0.309,1,"CREBZF"
0.0152635138995589,-0.0870577397391166,0.187,0.214,1,"DNLZ"
0.0153157360939452,0.0684866003243891,0.209,0.214,1,"TRIM44"
0.015321115495119,0.0196122414432858,0.099,0.112,1,"GALK2"
0.0153461534906387,-0.0577666966044423,0.147,0.167,1,"CHFR"
0.0154257601507396,0.0112673729841686,0.806,0.837,1,"TRIR"
0.0154893827036515,0.187761833372509,0.258,0.25,1,"HDAC1"
0.0154899624550795,0.0190732899538804,0.345,0.367,1,"RNH1"
0.0155612720504734,0.0889391209544005,0.44,0.445,1,"ZMAT2"
0.0155856971936868,0.0532692286846259,0.139,0.144,1,"GAB3"
0.015595595283679,-0.0500374923936442,0.106,0.122,1,"TRIM39"
0.0156437579707627,0.0474029782650859,0.515,0.54,1,"UBE2A"
0.0156524697495675,0.0453719879930866,0.232,0.246,1,"RABGAP1"
0.0156815679360674,-0.0123763415844536,0.308,0.335,1,"RBBP6"
0.0157241059256865,0.111247985942125,0.138,0.139,1,"C8orf76"
0.0157764291444851,-0.0214647372360806,0.234,0.25,1,"TMC6"
0.0157886238550808,-0.0856005491784997,0.101,0.104,1,"MAF"
0.0159108701801035,-0.0664367868544242,0.14,0.162,1,"RUVBL2"
0.0160241113350693,-0.0165363575478057,0.293,0.32,1,"RNF126"
0.0160630698756589,0.0976037601677189,0.132,0.132,1,"TGFBR1"
0.0160804212413368,0.187574027976049,0.105,0.105,1,"PITRM1"
0.0161139281540122,0.0888620776140575,0.235,0.242,1,"RRBP1"
0.0162300850232121,0.160590830229698,0.139,0.134,1,"EIF1AD"
0.0163067137333278,0.0916353668079715,0.176,0.181,1,"HPRT1"
0.0163174491583674,0.0443360646501398,0.33,0.348,1,"KLHL24"
0.0163386456013001,0.0690977408418818,0.175,0.182,1,"NR2C2"
0.0163485372898959,0.204363915752829,0.2,0.191,1,"SYTL1"
0.0163864655343365,0.104093950687557,0.398,0.409,1,"GADD45GIP1"
0.0164291708281571,-0.0234372081033068,0.399,0.428,1,"TACC1"
0.0164812683749467,0.163035875737906,0.223,0.225,1,"RGS2"
0.0165068145943946,0.121280001248629,0.127,0.127,1,"NUP62"
0.0165690225828099,-0.0308396296636756,0.316,0.348,1,"TMEM87A"
0.0166864034142195,-0.11612579178493,0.371,0.421,1,"RBMS1"
0.0167230624649487,-0.0480968071503718,0.205,0.231,1,"EXOSC1"
0.0167270927527175,0.0695722882825023,0.117,0.125,1,"KLHL6"
0.016810910606497,0.0152307743557173,0.33,0.358,1,"CUL4A"
0.0168423211191118,0.166584502151205,0.167,0.164,1,"RBM10"
0.0168510370016319,-0.111762321826398,0.122,0.143,1,"ORMDL3"
0.0168668584095566,0.0542684321738848,0.263,0.275,1,"FTX"
0.0169474803229548,0.0899018598218988,0.917,0.923,1,"HSPA8"
0.0169845325747789,-0.0699510599866706,0.181,0.205,1,"NAXE"
0.0169885055571124,0.10592344594403,0.241,0.246,1,"WDR48"
0.0169885455182213,0.00286732462798461,0.331,0.357,1,"SPATA13"
0.0170116609135175,0.0893580196195439,0.257,0.27,1,"MRPL34"
0.0170381309136231,0.109765924220062,0.336,0.338,1,"LMBRD1"
0.0170591150489314,-0.0134294487353173,0.161,0.171,1,"ARAP1"
0.0170771589094714,0.0854881829499643,0.118,0.122,1,"SAP30L"
0.0171074009456638,-0.0929844487067557,0.105,0.121,1,"FN3KRP"
0.017167601769403,0.189877740670224,0.176,0.171,1,"NIP7"
0.0171816365671216,0.0206466887410528,0.124,0.131,1,"ATP6V1C1"
0.0172404367569162,-0.0317538322277081,0.542,0.584,1,"CAPZA1"
0.0172691805871713,-0.0456849619750521,0.094,0.106,1,"ARHGAP35"
0.0172721258343603,0.0825992546540961,0.23,0.236,1,"PEF1"
0.0173609218710187,0.103108810938307,0.26,0.264,1,"FAM204A"
0.0173723192094093,0.155562427162085,0.124,0.123,1,"RPRD1A"
0.0175212674936672,0.10855173937977,0.264,0.273,1,"MRPS15"
0.0175390682563095,0.064006350798097,0.528,0.538,1,"DNTTIP2"
0.0175613723940743,0.0553776611666217,0.279,0.295,1,"GNL3"
0.0175912081544418,-0.105850063746409,0.098,0.114,1,"TOR1B"
0.0176156532144051,0.165760290764649,0.414,0.405,1,"NCOA1"
0.0176404572789907,0.0201216433814515,0.235,0.261,1,"CMTM7"
0.0176784921264428,-0.0410790163113626,0.167,0.185,1,"NCOA7"
0.0176815354802486,0.0598334534444669,0.21,0.221,1,"DHX8"
0.0177849189669079,0.0981963590828471,0.592,0.594,1,"GCC2"
0.0178097195711316,-0.0632488855144872,0.238,0.272,1,"PCNX4"
0.0178520224602161,0.114758994506274,0.189,0.194,1,"COPG1"
0.0179457712743012,-0.107474769923002,0.333,0.372,1,"AKIRIN1"
0.0179632722499402,0.0262950013514832,0.25,0.266,1,"HCG18"
0.0180568017989703,0.0367453103227137,0.297,0.296,1,"ZMYM2"
0.0180688623896022,0.00338221040875353,0.178,0.195,1,"FDPS"
0.0180792586889731,-0.126607347208658,0.146,0.176,1,"A1BG"
0.018092039942305,0.0591204467693121,0.348,0.363,1,"WAPL"
0.0181063766465272,0.118762854864889,0.102,0.105,1,"NR4A1"
0.0181467641434616,0.0851077150120516,0.407,0.408,1,"PMEPA1"
0.0181615568544008,-0.0714004170903978,0.539,0.574,1,"HERC1"
0.0182727111666188,-0.0539970548668056,0.596,0.624,1,"SERPINB9"
0.0183266731737274,0.0177717223044795,0.098,0.109,1,"ATIC"
0.0183573459347907,0.0982113732766445,0.237,0.241,1,"CPSF7"
0.0183905462012096,0.169477254344416,0.202,0.201,1,"CDKN2AIP"
0.0185663236857602,0.0941994069884309,0.495,0.503,1,"TAF15"
0.0186796831792681,-0.22179556393956,0.359,0.411,1,"VIM-AS1"
0.0186947302192364,0.0295384459578326,0.325,0.343,1,"COX7A2L"
0.01869845341928,-0.0559755892411001,0.402,0.433,1,"FLT3LG"
0.0187316134651005,0.208027710911418,0.114,0.108,1,"UBR7"
0.0188004555860073,-0.0905065242629224,0.162,0.188,1,"ENSG00000253980"
0.0188585165502039,0.0736434124638666,0.476,0.486,1,"CLTA"
0.0189179189904099,0.0865322393140546,0.285,0.296,1,"CWC25"
0.0190328142978942,-0.0149525517539135,0.194,0.209,1,"ATXN7L1"
0.0190440078739317,0.0571675358710841,0.097,0.101,1,"MAFG"
0.0190799007124476,0.106748483169132,0.238,0.245,1,"ELAVL1"
0.0191192199943381,0.173443562361109,0.165,0.159,1,"FMR1"
0.0191269762813148,0.119419266523841,0.173,0.176,1,"ZDHHC5"
0.019145853445873,0.0676583609191321,0.311,0.322,1,"WBP2"
0.0191744808768643,0.0270559441961941,0.509,0.543,1,"ADAR"
0.0192132549619873,-0.145899445411917,0.103,0.127,1,"ESR2"
0.019213471750717,0.203647562716504,0.104,0.101,1,"CFAP410"
0.0192556111870815,-0.0861367242495779,0.172,0.196,1,"ATP2A2"
0.0192844208337764,0.105976090752115,0.21,0.216,1,"GLYR1"
0.0193367147558161,-0.0575772351478394,0.129,0.148,1,"GNPAT"
0.0193633719560738,0.0907886845146885,0.474,0.486,1,"CCT4"
0.0194300191182821,-0.0615858164760694,0.11,0.125,1,"GPR107"
0.0194433539570395,-0.0164058151658387,0.263,0.29,1,"CIAO1"
0.0194446500292182,-0.0325203472008933,0.222,0.244,1,"GTDC1"
0.0194586011699955,0.0802379726613283,0.178,0.189,1,"NAA15"
0.0194986831792093,-0.148408291645311,0.158,0.189,1,"ARL14EP"
0.0195209851246665,0.083518988947104,0.14,0.144,1,"KIF1B"
0.0195374255857121,-0.194425773606941,0.094,0.119,1,"JAM3"
0.0195719440990007,0.0774616115197341,0.354,0.371,1,"SNRPB2"
0.0195824975653758,0.121650593975591,0.201,0.202,1,"G6PD"
0.0195873729082164,0.0588927920515437,0.456,0.465,1,"NFAT5"
0.0196659065598395,0.112481667674496,0.219,0.226,1,"SFXN1"
0.0196912445098681,0.0767120680521218,0.452,0.471,1,"PACS1"
0.0197206462204891,0.103256241017054,0.201,0.206,1,"STOM"
0.0197357218589795,-0.0234837765882827,0.12,0.136,1,"C6orf136"
0.0198589112301169,0.0756263540891791,0.426,0.44,1,"PSMD7"
0.0198896806123279,0.0135782921873497,0.768,0.785,1,"SERP1"
0.0199567252516868,0.117876771780879,0.165,0.168,1,"MED21"
0.0200004915879451,0.155652361839686,0.14,0.139,1,"NOC4L"
0.0200327223580932,0.0533432223331212,0.526,0.542,1,"TES"
0.0201954987951275,0.201402245382421,0.1,0.097,1,"PINX1"
0.020361650116947,0.0351815100575026,0.202,0.213,1,"KIAA0232"
0.0203626500436318,0.0816369336047094,0.429,0.442,1,"CGGBP1"
0.0203960286927082,0.0419128795601624,0.474,0.503,1,"TMEM43"
0.0204306449774079,0.0154875995558006,0.137,0.15,1,"TLNRD1"
0.0204483535862999,-0.0216414427844445,0.431,0.469,1,"UBE2V1"
0.0204544875394509,-0.00437200306214391,0.115,0.127,1,"KAT8"
0.0204753228560372,0.155945329262869,0.223,0.219,1,"DPF2"
0.0205408420518657,-0.0964162181742088,0.125,0.149,1,"ATL3"
0.0205591520517209,0.0951621926582551,0.377,0.38,1,"PHF20L1"
0.0205959553093771,0.0459456227703215,0.419,0.439,1,"C1orf43"
0.0206170542998371,0.0722204060159426,0.814,0.829,1,"COX6A1"
0.0207897620335624,0.0780558729751561,0.164,0.172,1,"ETV3"
0.0208136960527569,0.0320738144417553,0.366,0.392,1,"ARPP19"
0.020844254977231,0.121067973434503,0.138,0.142,1,"WDR13"
0.0208950565124095,0.06466196522081,0.222,0.234,1,"TBC1D15"
0.0209518392195147,0.0318285564937999,0.116,0.12,1,"TICAM1"
0.0209646699553152,0.152857257482625,0.119,0.119,1,"MARCHF3"
0.0209878739618922,0.0259627762347598,0.167,0.181,1,"KDM5B"
0.0210177429842009,0.129167818449233,0.443,0.454,1,"TTC39C"
0.0210185594844087,-0.0566586476881816,0.202,0.229,1,"TTC1"
0.0210953810271749,0.188989765924849,0.137,0.133,1,"PRPSAP1"
0.0212245626924737,0.00564632697585521,0.35,0.38,1,"COX14"
0.0212701684285127,-0.076250904199189,0.153,0.175,1,"ZNF664"
0.0212741349948831,0.0075350649374385,0.498,0.526,1,"USP47"
0.0212782089578943,0.0228680583122234,0.372,0.395,1,"EIF4E"
0.0213082449904175,0.199499703057249,0.113,0.108,1,"PIAS2"
0.0213895187163192,0.197116322240586,0.101,0.098,1,"C6orf47"
0.0214939680367326,-0.061980754877748,0.101,0.115,1,"STX8"
0.0214971734695095,0.177089210535764,0.141,0.138,1,"CCP110"
0.0215507941398295,0.166032369920438,0.251,0.248,1,"TTC14"
0.0215987966780228,-0.00460176961848546,0.224,0.241,1,"TAOK1"
0.0216211582443346,0.123856715994286,0.162,0.165,1,"SNX13"
0.021627333006657,-0.0113970130872301,0.295,0.323,1,"HMGN4"
0.0216389982589958,0.0838308911792276,0.11,0.112,1,"RDX"
0.0216486893594558,-0.0812041788083775,0.139,0.16,1,"RTCA"
0.0216606284562209,0.120835610479087,0.189,0.193,1,"LAMTOR2"
0.0216637746163336,-0.0477020762849444,0.217,0.246,1,"C16orf54"
0.0216925503370572,0.165850313504246,0.124,0.125,1,"ZNF675"
0.0217216450495263,0.208788402881834,0.121,0.115,1,"CHUK"
0.0218380505877403,-0.0561076375325137,0.505,0.546,1,"KRT10"
0.0218403498083484,0.0452588756064707,0.326,0.346,1,"PSMD1"
0.0219087566723299,-0.00561677280577932,0.299,0.326,1,"SECISBP2L"
0.0219702832830105,0.236483483878799,0.121,0.113,1,"PLAAT3"
0.0219874987247002,0.17814315232021,0.27,0.265,1,"UBTF"
0.0220159806895828,0.2012290548596,0.154,0.148,1,"ACSS1"
0.0221146950535494,-0.0590568850924761,0.345,0.38,1,"PSMD13"
0.0221163722832877,0.0670080905006851,0.183,0.196,1,"ZDHHC6"
0.0221454776795647,0.139994201439468,0.227,0.227,1,"AHCTF1"
0.0221706187982279,0.145393053396813,0.17,0.167,1,"ATF1"
0.0221774031933195,-0.0579518608118363,0.132,0.147,1,"SHMT2"
0.022202286490884,-0.00542929739453668,0.115,0.129,1,"JAK2"
0.0223415212324969,0.124865506628206,0.111,0.111,1,"DELE1"
0.0224071447841479,0.0294255668701825,0.595,0.616,1,"HIGD2A"
0.0224434904585389,0.058344881390715,0.664,0.673,1,"IER2"
0.0224655268104637,0.191388225712714,0.119,0.113,1,"ARFIP1"
0.0224893973070312,0.0417184302717918,0.373,0.389,1,"SHOC2"
0.0225108625303824,0.164373531280109,0.439,0.433,1,"YPEL3"
0.0225158667753495,0.0712194209118495,0.203,0.211,1,"SDE2"
0.0225174186465337,0.132660547473031,0.104,0.105,1,"AGPAT5"
0.0225555484143423,0.0553856966962718,0.181,0.191,1,"PPM1A"
0.0226678287008758,-0.057153601770294,0.12,0.139,1,"EID2"
0.0226777605293004,0.0855534029828737,0.544,0.548,1,"SELENOT"
0.0228106659569473,-0.0231056033761892,0.116,0.129,1,"AHCYL1"
0.0228385381387296,0.0974131087134908,0.218,0.229,1,"PPCS"
0.0228916401671571,0.0937333963755101,0.474,0.481,1,"SUPT4H1"
0.0229415509673326,0.125238038542501,0.1,0.101,1,"ECHS1"
0.0229692260571396,-0.130513646857092,0.105,0.122,1,"DPM3"
0.0229762785879506,0.103774383428549,0.226,0.223,1,"F2R"
0.0230075001847145,0.0870508848374759,0.385,0.393,1,"RPS6KA3"
0.023087542570219,0.00723199285926301,0.272,0.3,1,"MRPS18C"
0.0231106674161464,0.00219024316953997,0.593,0.621,1,"BRD2"
0.0232052317364504,0.010917578486666,0.166,0.18,1,"NDUFB5"
0.0232160030012866,0.0816205948675546,0.582,0.588,1,"RBM25"
0.0232314361110799,0.0168420925132197,0.311,0.332,1,"ANKLE2"
0.0233680173084516,-0.0403581455427595,0.296,0.32,1,"AHI1"
0.0235326545676662,0.0688150161716608,0.386,0.396,1,"HBP1"
0.0236283339557246,0.0464691153242732,0.299,0.322,1,"MFSD14A"
0.0236303704471081,-0.0624088091857975,0.15,0.172,1,"HIKESHI"
0.0237252744141919,0.0612504257185604,0.138,0.144,1,"PHF23"
0.0237688540648256,0.0643549182348027,0.179,0.192,1,"PAGR1"
0.0237890457840342,0.170665638021246,0.1,0.098,1,"SACS"
0.0238401460032621,0.0702767450801836,0.6,0.616,1,"TAGAP"
0.0240478606716878,-0.0188120476943797,0.347,0.376,1,"RB1CC1"
0.0240628758147796,-0.0311997738307153,0.193,0.214,1,"POLD4"
0.0241621128200066,-0.0987234618465189,0.09,0.107,1,"XKR6"
0.0241893323438007,0.0793558607952479,0.355,0.366,1,"PPP6C"
0.0242661548776098,0.0324587662444527,0.72,0.753,1,"PDIA3"
0.0243396283023972,0.0386808336194034,0.316,0.326,1,"SLCO3A1"
0.0243921225219056,0.121363585586173,0.204,0.206,1,"GLA"
0.0244010529581246,0.193664800698359,0.125,0.12,1,"NOL10"
0.0244392660257769,-0.00945557243153272,0.359,0.384,1,"MIDN"
0.0244497576284999,0.0633213682403291,0.311,0.325,1,"PSMD11"
0.0244528593037056,0.0180384189314471,0.117,0.132,1,"CEP192"
0.02450615452008,0.141046662391809,0.181,0.177,1,"VRK3"
0.0245085672281753,0.145513095382676,0.118,0.118,1,"PTRH2"
0.0245193288035845,0.10287842740913,0.157,0.163,1,"WASHC2A"
0.0246097436823082,-0.033521271196011,0.331,0.365,1,"LINC01619"
0.0246354068220088,0.163654615113583,0.148,0.145,1,"KLHL7"
0.0247411650277264,0.0336885597778162,0.314,0.337,1,"VTI1A"
0.0247682267257018,-0.053510400029503,0.468,0.506,1,"TXNL4A"
0.0248256674976063,0.0979051023466386,0.133,0.136,1,"C3orf38"
0.0249158103893791,0.112601079315006,0.203,0.205,1,"DDA1"
0.0249325269128284,0.126411048590288,0.117,0.118,1,"DDX41"
0.0249697292104857,0.199321717509375,0.203,0.192,1,"IDH2"
0.0249946485975794,0.0208498659169514,0.217,0.235,1,"STMP1"
0.025091015405612,0.19587910469098,0.18,0.174,1,"FBXW2"
0.0250912541011685,0.138757021835922,0.145,0.145,1,"SAE1"
0.0253019686119308,0.077803927114253,0.487,0.502,1,"YY1"
0.0253095301357776,0.106165125383821,0.152,0.152,1,"FPGS"
0.0253385233036086,0.0861830168526334,0.325,0.338,1,"LY6E"
0.0253611504459208,0.140161152272017,0.13,0.132,1,"STXBP5"
0.0253789004603255,0.0589807755311341,0.315,0.328,1,"PSMB7"
0.025459493004663,0.0719883236964853,0.5,0.508,1,"SSH2"
0.0254662567679972,0.106512459508219,0.542,0.548,1,"PTPRJ"
0.0254731233395866,-0.118204784967006,0.392,0.445,1,"OGDH"
0.0254907717746697,0.0830778241054996,0.363,0.367,1,"RBM5"
0.0255970133530053,-0.098221882800265,0.099,0.114,1,"NKD1"
0.0256143885323428,0.0943604798230679,0.201,0.208,1,"CEBPG"
0.0257416270260234,0.0953562906720329,0.168,0.172,1,"HDAC2"
0.0257861160489706,0.072486445898452,0.151,0.161,1,"RUFY1"
0.0258529448988513,-0.0738106864906642,0.187,0.21,1,"VIRMA"
0.0258559156777296,0.0350179087773092,0.298,0.315,1,"NCOA2"
0.0259521363066826,0.094804146705483,0.134,0.134,1,"SPAST"
