"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STIM1",0.504860218190129,0.818392761435015,0.136,0.111,1
"CRTC1",0.314954705129198,0.818383412380425,0.136,0.086,1
"H1-2",0.0720366034699349,-0.817981965280038,0.182,0.321,1
"NUDCD3",0.18577057641873,0.817771897000062,0.106,0.049,1
"SNX18",0.32413300437375,-0.817373070509718,0.076,0.123,1
"FOXP1",0.0293420917094739,-0.816794986692555,0.333,0.494,1
"PHAX",0.148944380677525,0.816346954972589,0.318,0.247,1
"TRIP4",0.215533542157143,0.815917284863077,0.212,0.148,1
"CWC27",0.0762686389731575,-0.815273641328091,0.091,0.198,1
"GATAD2A",0.103481803860182,-0.814664016756077,0.182,0.296,1
"DYRK1B",0.271975493066365,-0.814248301479039,0.076,0.136,1
"BANP",0.0587851238643793,0.814241634865451,0.258,0.136,1
"TPRA1",0.30806685915717,0.813959312040889,0.136,0.086,1
"LINC03009",0.227346889458151,-0.813795197156907,0.121,0.198,1
"BRI3BP",0.542729495275213,0.813544577454865,0.121,0.099,1
"ISCA2",0.173660980027372,-0.813485084164,0.076,0.148,1
"GNPAT",0.524030467875617,0.813401264695708,0.152,0.123,1
"TSC22D2",0.142117397293555,-0.812771521171075,0.182,0.284,1
"ETF1",0.0539018937421194,0.812107675700596,0.333,0.21,1
"ZNF767P",0.128486101219769,-0.811864310093473,0.182,0.284,1
"PDCL",0.547515517470056,0.811824540042545,0.121,0.099,1
"RPA2",0.0737444927988318,0.811370359747641,0.288,0.16,1
"AFG3L2",0.120016769118172,-0.811208342634517,0.121,0.222,1
"SENP1",0.301279418666472,0.809422073476532,0.136,0.086,1
"YTHDC2",0.144071476789037,-0.809377138694393,0.121,0.21,1
"LMBRD1",0.0796686453469385,-0.809197683287769,0.227,0.358,1
"ACAT1",0.134989160350289,0.809182999190999,0.152,0.074,1
"ANAPC7",0.327784240603541,-0.808980097305329,0.076,0.123,1
"COQ2",0.315026647998954,0.808840033894812,0.106,0.062,1
"PDE8A",0.287515082931889,-0.808742094055405,0.061,0.111,1
"CHD9",0.239209384945733,0.808250547257371,0.197,0.136,1
"TOGARAM1",0.183572392839293,-0.807110770365208,0.091,0.173,1
"FAM120A",0.0719734026526212,0.80701460382421,0.273,0.16,1
"MAP4K1",0.34758106284188,0.806881877513004,0.182,0.136,1
"ENSG00000291147",0.249316340835435,-0.806693056657102,0.106,0.173,1
"EXOSC3",0.108928059761022,-0.806664759788932,0.136,0.247,1
"CBLL1",0.112158376836496,-0.806338567411165,0.136,0.235,1
"SBNO2",0.313913748231703,0.80606332921539,0.182,0.136,1
"EPS15-AS1",0.141016948036786,0.805710339864239,0.136,0.062,1
"ANKRD10",0.167684965491086,-0.805697371514226,0.106,0.198,1
"PLAA",0.191522517364752,-0.80543974797689,0.121,0.21,1
"YY1AP1",0.223616252709425,-0.805324049184999,0.212,0.296,1
"PIH1D1",0.179113952059905,0.805321671355003,0.258,0.198,1
"UBA2",0.042887439390573,-0.804993718200079,0.197,0.358,1
"TSPAN3",0.164713465866648,0.804548760859601,0.212,0.136,1
"PRSS23",0.315026647998954,0.803539582275928,0.106,0.062,1
"PEX2",0.0935648719399892,-0.802392580645902,0.076,0.173,1
"DCAF7",0.217409611809229,0.801661366794881,0.333,0.247,1
"LRP10",0.196055763066531,-0.801061032485093,0.212,0.296,1
"VPS35L",0.151460182602932,0.800540812551451,0.182,0.099,1
"PCGF6",0.451322144445065,-0.800524309109037,0.076,0.111,1
"VPS8",0.175336888379205,0.800267197256079,0.227,0.148,1
"ARID2",0.034421156294772,0.800029861493121,0.424,0.272,1
"TRAK1",0.143323245251516,-0.799946818012858,0.136,0.235,1
"LMBR1L",0.259085456054501,0.799805017506829,0.197,0.136,1
"SLC15A4",0.342654921560383,-0.79972731893933,0.076,0.123,1
"FXYD5",0.00809418448340964,0.799296900150118,0.758,0.679,1
"PGM1",0.270845706864298,0.799173720419282,0.167,0.111,1
"ADI1",0.140622798225611,0.798984265405392,0.212,0.123,1
"H2AC6",0.256845659438064,0.79877555076853,0.227,0.16,1
"TXLNG",0.0884313016358931,-0.798758110058415,0.091,0.198,1
"ECHS1",0.322992665659247,0.798527532203593,0.106,0.062,1
"TPGS2",0.154521243310249,-0.797876695645983,0.136,0.235,1
"DTNBP1",0.293773131452518,-0.797600244253343,0.091,0.148,1
"DPP8",0.114945914073293,-0.797546809607502,0.106,0.21,1
"MED27",0.201126293172727,-0.797117322403263,0.182,0.272,1
"EML3",0.192656826879843,0.796110577611093,0.167,0.099,1
"CAPN1",0.256540193686833,0.796092314070479,0.197,0.136,1
"IFNAR1",0.0602028245667801,-0.796001773707406,0.152,0.296,1
"RSL1D1-DT",0.284439670781347,0.79589915758928,0.152,0.099,1
"PPP1R35",0.102058599448254,0.794566759214173,0.242,0.136,1
"PIBF1",0.030329748288886,-0.794469848629483,0.167,0.346,1
"UGP2",0.293645118531021,-0.793947997247407,0.121,0.185,1
"SKIC2",0.217720907477141,-0.793395504096928,0.091,0.16,1
"GPKOW",0.153017152696455,-0.793364595493204,0.106,0.198,1
"BUD13",0.113558745325831,-0.792956591655131,0.106,0.21,1
"MGRN1",0.276261299722526,0.79264832044699,0.182,0.123,1
"TMEM199",0.146142466436576,0.791769963084868,0.227,0.148,1
"PDPR",0.172060381656716,-0.791523008632945,0.045,0.111,1
"JMJD8",0.19049473629503,-0.791522812182657,0.136,0.222,1
"MED16",0.259478086364321,0.790750497651287,0.242,0.185,1
"RNF5",0.0852219844743473,-0.790605863444839,0.167,0.284,1
"ZNF12",0.0980909001068661,-0.790459951458609,0.106,0.222,1
"EDRF1",0.157598826862591,0.790311288932295,0.212,0.136,1
"NFAT5",0.13552415017107,-0.789398493832387,0.303,0.395,1
"MFSD12",0.284439670781347,0.788080613368285,0.152,0.099,1
"BTG3",0.341343717806007,-0.786925319275381,0.197,0.259,1
"POLR2D",0.293645118531021,0.786751190768027,0.182,0.136,1
"FBXL4",0.486504254109476,0.785351631021145,0.106,0.074,1
"CMAS",0.616464525105815,0.784969613274845,0.106,0.086,1
"SMIM10L1",0.0524501134159762,-0.784401916960335,0.091,0.222,1
"SLC4A1AP",0.507580207339892,0.784147588344336,0.182,0.148,1
"CDC5L",0.317989200380295,0.784094602063628,0.273,0.222,1
"ATG12",0.131127781814096,-0.782765190922707,0.182,0.284,1
"MTA1",0.21024665200024,0.782678335638679,0.136,0.074,1
"WWOX",0.567926743288549,0.781676867064887,0.136,0.111,1
"YKT6",0.0776207472526033,0.781539707109018,0.288,0.173,1
"BNIP2",0.0311159936443388,0.781240369879307,0.485,0.358,1
"DFFA",0.161126486125282,-0.781154582414911,0.121,0.21,1
"ALOX5AP",0.0259013559489421,-0.781028485003663,0.212,0.407,1
"RHOT1",0.179270184934045,-0.78095822833227,0.076,0.148,1
"VDAC3",0.113807590642161,-0.78072705062912,0.182,0.309,1
"TMEM179B",0.060762145000382,-0.780657466631165,0.258,0.407,1
"APPL1",0.179039216957941,0.780498553107293,0.227,0.148,1
"RAB28",0.0433577942494438,0.780152118669295,0.227,0.099,1
"ISY1",0.07090345552127,-0.780131236972751,0.242,0.395,1
"TIGIT",0.0165221238285954,0.779808840989165,0.667,0.506,1
"TKT",0.130610344708222,-0.77895616940681,0.258,0.383,1
"GIMAP1",0.0857838366004758,-0.777905267420348,0.152,0.272,1
"WASHC2A",0.267462857750471,0.777539358946278,0.242,0.173,1
"RPIA",0.306533955247899,-0.777501660837498,0.091,0.148,1
"SNRNP35",0.179302609943607,-0.77732545919106,0.091,0.173,1
"COG7",0.187351147525702,-0.776456167921519,0.076,0.148,1
"PCNX4",0.0594420680114812,0.776068815845234,0.333,0.198,1
"XPA",0.202318860049715,0.776031255536204,0.197,0.123,1
"ENSG00000290856",0.196910616677874,-0.775798991840357,0.076,0.148,1
"RARS2",0.0719689422414744,-0.775711453973288,0.152,0.284,1
"PANK2",0.01938132154188,0.774822438382446,0.394,0.247,1
"WDR54",0.193734676411738,0.774390554743855,0.197,0.123,1
"HSPH1",0.181510000873238,-0.773757934131104,0.424,0.531,1
"LMO4",0.293773131452518,0.773400551007991,0.152,0.099,1
"UBE2J2",0.237546963788219,0.773189532259749,0.273,0.21,1
"FBRS",0.0572142048120548,0.772858816119164,0.364,0.247,1
"MAU2",0.179644660802329,0.772629650653629,0.136,0.074,1
"GPANK1",0.333382165390719,0.77244399320091,0.121,0.074,1
"MRPL57",0.00240889546174897,-0.77241671423957,0.227,0.494,1
"HDAC2",0.309551095738173,0.772360433474377,0.167,0.111,1
"BRD1",0.0559200683361995,-0.771751936030516,0.212,0.358,1
"TAF1B",0.546102747427608,0.771199043873466,0.167,0.148,1
"XAB2",0.0924023405775716,0.770905743396274,0.333,0.247,1
"EBNA1BP2",0.380590517233307,0.770600014377807,0.167,0.123,1
"LAX1",0.148092315584653,0.770177504370895,0.258,0.16,1
"C8orf33",0.342654921560383,-0.769798968010732,0.076,0.123,1
"ZNF410",0.252865219569115,0.769554880348417,0.227,0.173,1
"DTNB",0.174511790876909,0.769314826817798,0.152,0.074,1
"COQ6",0.0834409676070103,0.768399665892787,0.152,0.062,1
"MAST2",0.227860760012228,-0.768101255521944,0.091,0.16,1
"GPATCH2L",0.188133333755504,0.767229507565824,0.167,0.099,1
"PGM2",0.231803070292169,0.767137827834693,0.152,0.086,1
"STAG3L4",0.316342114485889,0.7663100826194,0.152,0.099,1
"PITPNM1",0.132650405644652,-0.766276151588923,0.106,0.21,1
"PPP1R2",0.0210118228164502,0.766064618336287,0.576,0.432,1
"CRCP",0.405404249625595,0.765823710959875,0.167,0.123,1
"MRPL11",0.654431178567379,0.765687985890169,0.136,0.123,1
"ACSL5",0.318978147703513,-0.764836232526074,0.106,0.16,1
"CLK3",0.0160079532243637,0.764700334343167,0.379,0.198,1
"TRGV2",0.233305880410055,0.76450814486045,0.242,0.173,1
"SCMH1",0.293057027548182,0.763831564319832,0.121,0.074,1
"TC2N",0.188425862036036,-0.763683504072282,0.182,0.272,1
"SKA2",0.403968644830109,0.763620556888827,0.136,0.099,1
"ATP7A",0.542729495275213,0.763291698899475,0.121,0.099,1
"OIP5-AS1",0.145712023306828,0.762693455287058,0.212,0.136,1
"CARNMT1",0.278330040345937,-0.762457493979261,0.091,0.148,1
"ERO1B",0.105211108539376,0.762447673977081,0.182,0.086,1
"FAM219B",0.287515082931889,-0.761738632175919,0.061,0.111,1
"ENSG00000276241",0.319917393013626,0.76147689953451,0.182,0.123,1
"VPS4A",0.24653301933183,-0.76114201809979,0.121,0.198,1
"ENSG00000291047",0.197575218160526,-0.760795354686521,0.061,0.123,1
"SLC30A1",0.294743106969691,-0.76071390444543,0.061,0.111,1
"TTC39B",0.739043359852801,0.760468434145378,0.121,0.111,1
"DDX60",0.408458596670133,0.76021010971375,0.121,0.086,1
"CCP110",0.21647532548061,-0.760159893450203,0.091,0.16,1
"SNAPC3",0.298402397400782,-0.759171225530743,0.061,0.111,1
"ZC3H3",0.248003806584359,0.759034585920169,0.182,0.111,1
"PIN4",0.104295653885557,-0.758770042275913,0.061,0.148,1
"UBXN2B",0.384508261280126,0.758751166513357,0.136,0.099,1
"TTC39C",0.00972479178190288,-0.758453162310518,0.47,0.667,1
"EIF4G3",0.249239507126049,-0.758297706254338,0.167,0.247,1
"KIF3A",0.120808776337251,0.757475760032733,0.258,0.16,1
"CTNNAL1",0.0838391147580773,-0.756428686576284,0.091,0.198,1
"TUSC2",0.080010602018818,-0.756055457488614,0.242,0.37,1
"HTT",0.276414430174426,-0.755839103033778,0.152,0.222,1
"PPP2R2A",0.0686616391712378,-0.755682902288766,0.152,0.284,1
"CEP250",0.187351147525702,-0.755475621461137,0.076,0.148,1
"SLC7A6",0.0749552140106977,-0.755435934777533,0.076,0.185,1
"AGPAT3",0.268820482311928,0.755305268609305,0.242,0.185,1
"DCTN2",0.291047471063124,0.754988176289952,0.303,0.247,1
"PCSK7",0.092089367469674,-0.754970337772501,0.197,0.321,1
"CUEDC2",0.143323245251516,0.754646124047491,0.242,0.148,1
"EIF4EBP1",0.10246352542115,0.754275678334543,0.348,0.247,1
"MRPL21",0.11038159436167,0.754093954484454,0.318,0.21,1
"STRN3",0.168813987623469,-0.753838529522549,0.152,0.235,1
"ENTPD4",0.186617750459786,-0.753628799126228,0.136,0.222,1
"SNX27",0.335166458446896,-0.753435029366329,0.076,0.123,1
"EPB41L4A-AS1",0.0880049644106266,0.753295519258736,0.288,0.173,1
"PRR14",0.256567361545233,-0.753236248705306,0.076,0.136,1
"HENMT1",0.45176614819178,0.752748690813563,0.121,0.086,1
"ZNF688",0.176752061911284,0.752477797136832,0.167,0.086,1
"COP1",0.0972221153652199,-0.752161965034324,0.318,0.42,1
"PIGH",0.304660591997941,0.751548749515897,0.136,0.086,1
"PLCG1",0.306533955247899,-0.75075264621028,0.091,0.148,1
"CARHSP1",0.168764715537797,-0.750624447155407,0.258,0.383,1
"ELF4",0.336568161129288,0.749982843752281,0.152,0.099,1
"LAMTOR4",0.0267931000680139,-0.749714472865046,0.197,0.37,1
"NEAT1",0.00331300518234321,0.749503541170947,0.879,0.679,1
"GLRX",0.319656775270529,-0.749454686030013,0.091,0.148,1
"FAAP20",0.116062596896891,-0.749336853949909,0.121,0.235,1
"MFAP3",0.421184129137618,0.748809832707146,0.121,0.086,1
"POLK",0.105510666236567,-0.748676648719957,0.106,0.21,1
"SLC2A1",0.0540806905882549,0.748645079511285,0.258,0.123,1
"MTERF4",0.273502746140402,0.747898161108908,0.182,0.123,1
"SOS1",0.200411917281024,-0.74776938752711,0.152,0.247,1
"AMFR",0.335103150740538,0.747560847532857,0.167,0.111,1
"ZBTB49",0.535926355162503,0.747432305649393,0.136,0.111,1
"INTS9",0.571754105810567,0.74687021974267,0.121,0.099,1
"THADA",0.222749537759857,-0.745975864460849,0.091,0.16,1
"ACOX1",0.253559941310042,-0.745877157889913,0.076,0.136,1
"ARPC4",0.120541553062125,-0.745754199626669,0.303,0.42,1
"SPATS2L",0.600814020912645,0.745401004191715,0.136,0.111,1
"SREK1",0.127320853040579,0.745225502044214,0.288,0.173,1
"CHRAC1",0.124704000346509,0.744467935809782,0.303,0.21,1
"CACYBP",0.0272885683593438,-0.743772161918658,0.242,0.42,1
"PLEKHA1",0.408257596324511,-0.743332470696243,0.167,0.21,1
"OAS2",0.452512067684547,0.742183849012968,0.106,0.074,1
"CKS2",0.262656283077213,-0.741622257284013,0.076,0.136,1
"PRDX2",0.227346889458151,-0.740444779953457,0.121,0.198,1
"LMNB2",0.0937143245868369,0.740277229116837,0.167,0.074,1
"COPZ1",0.175246034311935,-0.739961557318874,0.136,0.235,1
"CTDP1",0.361839858598422,-0.73987650955215,0.076,0.123,1
"MYDGF",0.0666353436030688,-0.739874801468395,0.212,0.358,1
"UBN2",0.3005835537045,0.739345933479947,0.212,0.16,1
"NGRN",0.0200262386828093,-0.739340622515361,0.227,0.42,1
"ERC1",0.22391957093485,-0.738498033596471,0.273,0.358,1
"ZKSCAN8",0.347671484649349,0.737876058638534,0.106,0.062,1
"JPX",0.137705843162107,-0.737091245460925,0.106,0.198,1
"SAMSN1",0.00300419758425311,0.73701427431105,0.818,0.63,1
"SCFD1",0.266791772672849,0.736934348308108,0.303,0.247,1
"MCM7",0.149941485270239,0.736879939489014,0.167,0.086,1
"TWSG1",0.317152343628573,-0.736613110265242,0.061,0.111,1
"VIPAS39",0.335185787317004,0.73644237954745,0.106,0.062,1
"DBR1",0.172060381656716,-0.736256436044957,0.045,0.111,1
"TMEM165",0.0385066898054692,-0.736209755382562,0.182,0.346,1
"VPS39",0.182596082500106,0.736033075479018,0.227,0.16,1
"UTP18",0.265737869950073,-0.735732770670079,0.076,0.136,1
"MRPS11",0.291254611787219,0.735631736481774,0.167,0.111,1
"TSR1",0.234552212671848,0.735165296489106,0.152,0.086,1
"RNASEH2B",0.215909832807223,-0.73436675032301,0.121,0.198,1
"ZNF766",0.372452267352551,0.732459098157356,0.152,0.111,1
"SLC2A3",0.157388655492601,-0.732261343548493,0.576,0.605,1
"TNPO1",0.0862711492688194,0.732242084929516,0.348,0.247,1
"LASP1",0.00730429554594842,0.732114121360256,0.515,0.309,1
"CCDC43",0.141132493295468,-0.731783301602509,0.061,0.136,1
"BRWD1",0.0397307990832273,-0.731428215955109,0.182,0.358,1
"FOXK2",0.377123451909954,0.731046797482779,0.167,0.123,1
"MPC2",0.178345573908261,0.731034470684875,0.258,0.185,1
"NPTN",0.0993800400292477,-0.730867831350315,0.136,0.247,1
"MED11",0.278312618326215,-0.730838413504473,0.076,0.136,1
"TRAC",0.0523766279156686,0.730604414124449,0.455,0.358,1
"BTBD9",0.168277544620283,-0.729799447855961,0.273,0.407,1
"WARS1",0.212957580325765,0.72948935975944,0.136,0.074,1
"MRPL50",0.0855617729430617,-0.729329817201659,0.121,0.247,1
"GOLGA2",0.168951860100791,-0.729300134336918,0.091,0.173,1
"C15orf40",0.225503817217209,-0.729202207934042,0.061,0.123,1
"PIK3C2A",0.341756241526802,-0.728400581985055,0.121,0.173,1
"MKRN2",0.199355341568385,-0.728342060785673,0.076,0.148,1
"EHD4",0.444762274143494,0.728303342340293,0.197,0.16,1
"RASA2",0.0308660655351626,-0.728159089807755,0.364,0.543,1
"NDRG3",0.401996482649799,-0.727559391445924,0.091,0.136,1
"ASF1A",0.11034689556529,-0.727527993984717,0.182,0.309,1
"WASHC4",0.364213222481443,0.727119180162216,0.258,0.222,1
"APOL3",0.318993379630021,0.725421210525444,0.106,0.062,1
"RHOB",0.0744754885259079,0.725302569725444,0.273,0.148,1
"SAMD8",0.294743106969691,-0.725245512458025,0.061,0.111,1
"SUPT7L",0.244095244246303,-0.725124174911027,0.106,0.173,1
"BCAP29",0.280077407781746,0.724569487081667,0.197,0.136,1
"TDG",0.407430208162194,0.724544157833484,0.182,0.136,1
"MRPS34",0.20299045229227,0.724302573926328,0.273,0.198,1
"HBP1",0.170879705869573,-0.723952889122414,0.227,0.321,1
"BORCS7",0.227052545069037,-0.723317807791953,0.106,0.185,1
"MRPS26",0.146547905062107,-0.723247415029785,0.152,0.247,1
"TOPORS",0.154129998350355,-0.722877779885601,0.121,0.21,1
"TMEM203",0.238951414340617,-0.722794347000955,0.106,0.173,1
"DESI1",0.446741009169988,-0.722723122757771,0.076,0.111,1
"SQSTM1",0.0215319827580714,0.722430380617748,0.712,0.593,1
"KATNBL1",0.0633053991319438,0.722316322846851,0.348,0.222,1
"TRIM52",0.486972617633302,-0.721833145180377,0.091,0.123,1
"TMC6",0.267637607541855,-0.721626890944963,0.182,0.247,1
"HERC1",0.0129453606789528,-0.721020455779707,0.394,0.605,1
"ROCK2",0.160304068664572,0.720923044472905,0.242,0.16,1
"FTSJ3",0.23044747811024,-0.720683762112894,0.091,0.16,1
"TRNAU1AP",0.530170900341433,0.720503713739914,0.212,0.198,1
"YTHDF1",0.124866036728056,-0.720358289466042,0.152,0.272,1
"SELENOS",0.066964791249435,-0.720256784569057,0.288,0.432,1
"TATDN1",0.466913311721705,0.720165903458289,0.106,0.074,1
"GZMA",0.320163695569191,-0.720047174298622,0.303,0.37,1
"C6orf136",0.278330040345937,-0.720008149424873,0.091,0.148,1
"MBD2",0.0428279104545867,0.718972935391377,0.394,0.259,1
"ATXN7L3B",0.222811926576303,-0.718800024668019,0.152,0.235,1
"RNF14",0.368881677856949,0.718732318111532,0.152,0.111,1
"MDM4",0.238026135735181,-0.718535512229536,0.136,0.21,1
"RASSF3",0.535092155337588,0.718451928095951,0.182,0.148,1
"FAM172A",0.237983739177793,0.7182797361367,0.303,0.247,1
"MPHOSPH9",0.314954705129198,0.717802463755905,0.136,0.086,1
"PARP14",0.0376597619109898,-0.71743430747971,0.182,0.37,1
"BAG1",0.0522553341281506,-0.716669394081963,0.303,0.457,1
"ACBD6",0.474931948163023,-0.716417131986201,0.136,0.173,1
"BAP1",0.298402397400782,-0.715569194305316,0.061,0.111,1
"RDX",0.20431117766589,-0.7154920089288,0.076,0.148,1
"NDUFAB1",0.0392187009314346,0.715192671406063,0.439,0.321,1
"C12orf29",0.103434113802521,-0.715132607451156,0.091,0.198,1
"BCCIP",0.183202885284434,-0.715089277650712,0.197,0.296,1
"TULP4",0.760314205831675,0.715062589372901,0.121,0.111,1
"RRP1",0.296929429747857,-0.71435728708973,0.091,0.148,1
"SNRNP40",0.190837114595537,0.714350267986754,0.258,0.185,1
"VCPIP1",0.240363354408121,0.713988601224365,0.212,0.148,1
"RANGRF",0.574087458376327,0.713517682780424,0.106,0.086,1
"EIF2AK2",0.213673029437394,-0.713165734442834,0.121,0.198,1
"SIMC1",0.259599460835247,-0.712085155537699,0.076,0.136,1
"VPS36",0.07990314689996,-0.711979488020539,0.212,0.346,1
"AQR",0.0703310913170827,-0.711873928021759,0.136,0.284,1
"DHX40",0.276574167229108,0.711791191047666,0.167,0.111,1
"HEXB",0.24640643651582,-0.711595635732249,0.091,0.16,1
"BRI3",0.162321742695778,0.711270842279647,0.364,0.284,1
"TOR1AIP2",0.23154137590623,0.711237039722155,0.227,0.16,1
"ZNF276",0.050129084418419,-0.711016398723725,0.197,0.358,1
"SMG1P5",0.592056593504801,0.71071293832805,0.167,0.148,1
"DGKD",0.309551095738173,0.710591996420379,0.167,0.111,1
"AK3",0.353940554400401,0.710257403018773,0.182,0.136,1
"F11R",0.204314276391322,0.709797004198129,0.167,0.099,1
"ZNF559",0.42979556651924,0.709732991241578,0.121,0.086,1
"TAGAP-AS1",0.465247623733395,0.709560231417026,0.121,0.086,1
"ATP10D",0.354086505020503,-0.709266348625761,0.076,0.123,1
"SP3",0.0607180578277891,-0.709149129169471,0.242,0.407,1
"GLS",0.00563326181008091,-0.708406417846213,0.455,0.716,1
"KPNA1",0.0320886292583599,0.707908154377396,0.485,0.346,1
"FAM32A",0.259237760771742,-0.707525879336034,0.152,0.222,1
"PIK3C3",0.135980671831527,-0.707511429724142,0.136,0.247,1
"SUMO3",0.0485502001243229,0.707427963608168,0.242,0.111,1
"IRF2BP1",0.208323667844823,-0.706939255429106,0.106,0.185,1
"MBD4",0.0971003540404945,-0.706849396039027,0.136,0.247,1
"SLC5A3",0.370158476712724,0.706379372496858,0.182,0.136,1
"PSPC1",0.0418615629562577,-0.706140020270302,0.212,0.395,1
"TAFAZZIN",0.309561617234579,-0.705943081617443,0.061,0.111,1
"CCAR2",0.130123481039861,-0.70476074699739,0.091,0.185,1
"TFDP1",0.238891337430206,-0.704170850378434,0.076,0.136,1
"CHCHD10",0.155894749932618,0.704152923012025,0.212,0.123,1
"FAM120AOS",0.0450737506417956,-0.70350960538386,0.136,0.284,1
"WWP2",0.142618831515782,-0.7035095813397,0.167,0.272,1
"FAM117B",0.27342046414238,-0.703254826578458,0.061,0.111,1
"GALNT10",0.324893592105602,0.702866830866399,0.242,0.198,1
"POP5",0.206225491446056,0.702506903771865,0.182,0.111,1
"CNST",0.112644652989529,-0.702254449564987,0.182,0.309,1
"GNL3",0.260715305861204,0.701715335038533,0.258,0.185,1
"HCFC1R1",0.194971021193216,0.700745516356178,0.182,0.111,1
"USP37",0.354086505020503,-0.700269533249991,0.076,0.123,1
"ARMC9",0.456235257004133,0.699847171396253,0.121,0.086,1
"UBE4B",0.26746863164742,0.699587042418985,0.258,0.198,1
"TOGARAM2",0.287515082931889,-0.699083977454638,0.061,0.111,1
"MRPL17",0.211912036253174,-0.698284358929849,0.076,0.148,1
"DENR",0.0911430064761793,0.697950849203352,0.364,0.259,1
"HMGCR",0.306533955247899,-0.697872026418479,0.091,0.148,1
"GART",0.308734185784403,0.697400069529553,0.212,0.16,1
"IFFO2",0.246228708569266,-0.696634971398032,0.182,0.259,1
"MICOS13",0.0258559894043316,0.696492734133382,0.439,0.247,1
"WRNIP1",0.247580365163444,-0.69616238002447,0.212,0.296,1
"HDAC1",0.204951565481571,-0.695131845364864,0.212,0.296,1
"TBL3",0.256567361545233,-0.694658878978968,0.076,0.136,1
"CD82",0.372452267352551,0.69407195392698,0.152,0.111,1
"SLC7A5",0.0340699971140371,-0.694053169954437,0.318,0.481,1
"PRKCSH",0.151817061436106,-0.693830554656717,0.197,0.296,1
"WDR48",0.0967735803204179,-0.693695616983014,0.152,0.284,1
"THAP7",0.218002206193108,0.692261557618868,0.197,0.123,1
"RFX3",0.132409028230536,0.691386435011148,0.303,0.21,1
"PRKAR1B",0.571754105810567,-0.691226768162471,0.091,0.123,1
"HMGXB3",0.456325347856602,0.691046836251373,0.152,0.111,1
"SMIM15",0.276590305812698,-0.690747070957295,0.106,0.173,1
"FLII",0.124834088077497,0.69069010149912,0.258,0.16,1
"ARHGAP12",0.466913311721705,0.690375993799905,0.106,0.074,1
"NBN",0.1450158461473,0.689873837523856,0.258,0.16,1
"INO80C",0.224984593475647,0.689627865918629,0.197,0.123,1
"BRCC3",0.586538017963562,0.689498529617118,0.121,0.099,1
"MBD1",0.368922469585437,0.689213360805556,0.197,0.148,1
"ZNF407",0.44776800794292,0.688985145064165,0.106,0.074,1
"UBALD1",0.0827809771668929,0.688907376307374,0.152,0.062,1
"ARID1B",0.0489549569412579,0.688679065041673,0.379,0.235,1
"ANGEL2",0.073753427612748,0.686682652130033,0.227,0.111,1
"BLOC1S5",0.199355341568385,-0.686403545128671,0.076,0.148,1
"ANKRD37",0.320993098120474,-0.685441412270486,0.061,0.111,1
"PCYT1A",0.201836452112078,0.685189801828844,0.212,0.136,1
"OGDH",0.0448289320740402,-0.685152454239436,0.348,0.506,1
"NUP50",0.234413027852984,-0.68511622063852,0.121,0.198,1
"APEH",0.214740554657195,0.685101524987705,0.212,0.136,1
"S1PR1",0.0697895040815205,0.684899524519844,0.636,0.556,1
"STXBP5",0.198474586205192,-0.684840561859303,0.152,0.247,1
"NDUFA8",0.281858488840932,-0.68478350247533,0.182,0.247,1
"SMURF1",0.594318960533604,0.68442851240439,0.152,0.123,1
"ZFC3H1",0.121696297380839,-0.684274547622117,0.273,0.395,1
"MSC-AS1",0.331836842010467,-0.683812090179825,0.106,0.16,1
"GDE1",0.353280487975664,-0.683579299669118,0.136,0.198,1
"INTS1",0.64911908345713,0.683257042087268,0.106,0.086,1
"ACD",0.210427977460637,0.682650103512651,0.303,0.222,1
"ACADVL",0.0466499909421358,-0.682296389078136,0.258,0.432,1
"PRDM4",0.310962338029057,0.682196333271833,0.121,0.074,1
"NAA25",0.231803070292169,0.682063081355195,0.152,0.086,1
"POLR3E",0.478307158258954,0.682048139667259,0.152,0.123,1
"SEC11C",0.0740636757648523,-0.681347090306828,0.303,0.432,1
"EAF2",0.351898287264048,0.681332868387456,0.106,0.062,1
"PIAS4",0.470082142713509,0.681094464049022,0.136,0.099,1
"ZBTB40",0.457284393463139,0.680932916074474,0.106,0.074,1
"PFKL",0.571754105810567,0.680860182098041,0.121,0.099,1
"CIAO1",0.0558784783061312,0.680422277144918,0.424,0.296,1
"ENSG00000231128",0.20248104998331,0.679976399770499,0.227,0.148,1
"ASAH1",0.627269495750539,0.67989602485629,0.106,0.086,1
"LINC01619",0.0676879254928365,-0.679149274343178,0.273,0.407,1
"BSDC1",0.224331471597813,-0.678964085449271,0.182,0.272,1
"RRAGC",0.236032291660907,-0.678604751034461,0.167,0.247,1
"RASA1",0.652833937389804,-0.678598068712951,0.167,0.198,1
"CSTF2T",0.231803070292169,0.678216781151356,0.152,0.086,1
"CCND3",0.217538494994107,0.678086602972794,0.242,0.16,1
"ZFAND3",0.275015733204693,-0.677944155548924,0.318,0.383,1
"GNPTAB",0.0508370346857183,0.677938425247654,0.364,0.235,1
"IKZF5",0.125700159677194,0.677738256981145,0.227,0.136,1
"CNNM2",0.331088880228398,0.677575723137021,0.106,0.062,1
"ARID5B",0.0084339051274261,-0.677388149869497,0.47,0.691,1
