"","g0","g1","g2","g3","g4","g5","g6","g7","g8","g9"
"POLR3GL",0.138747723338575,0.209067405697053,0.203306827272385,0.190570201165464,0.197821784858643,0.174222110871023,0.164202584630651,0.115657368198189,0.124297001911444,0.184927531187914
"TXNIP",2.58982019529778,2.8558139405345,2.31521586481178,2.17380826096314,3.03375903469092,1.42172508424455,2.28091826988751,2.23914966290751,2.33259514312773,3.13601379423152
"ENSG00000287190",0.0214516645236735,0.00874570258903836,0.00617265222581335,0.00148866367723151,0.0322268245745153,0.00722705340654116,0.00594568497858364,0.00634127874422389,0.0138531899535316,0.0630172625412296
"LINC01719",0,0.0119289444452633,0.00212723906065532,0.00427753701535983,0.00657557393805241,0.00500496930486842,0.0124646313620816,0,0,0
"NBPF10",0.0666808292608359,0.0767274932752366,0.0759373327356579,0.0375435859883936,0.0824686045761175,0.0711735656334208,0.0634179282816252,0.0585058152982634,0.0495053985900447,0.0817187067502255
"NOTCH2NLA",0.228831895701707,0.288620528930074,0.236102402920926,0.156205344863349,0.277683126942078,0.238854002105787,0.212558912102236,0.323707153492481,0.348840659730827,0.342716043200291
"ENSG00000290578",0.0325669131510626,0.0329615077793712,0.0202484381411762,0.00716557557104897,0.042011735305557,0.00292470936495036,0.0652862921480854,0.075348300284885,0.037081607234169,0.0490826956922961
"ENSG00000287978",0.0131630639602252,0.0130648991986036,0.023945379635685,0.0138011947638257,0.0276943907032877,0.0195455107845246,0.0351721818365404,0.0408201504382412,0.0131442145798956,0.0155242861933208
"NBPF12",0.219804012625291,0.389174846912516,0.264065653058471,0.429896148759668,0.351921685929364,0.405501699821682,0.356932143290798,0.263940078006418,0.155264237646254,0.411451738391403
"PRKAB2",0.0692305610179143,0.0833999123987063,0.0874430869641386,0.0865253759325635,0.0928787800246573,0.0550174374950352,0.112843592667681,0.119563617527691,0.0730533410619652,0.124038052784011
"ENSG00000237188",0.0476502766343641,0.0438255024535427,0.0666504200032929,0.0469451513352979,0.0746469291046931,0.0407306913245096,0.0393335298276024,0.0655810486147854,0.0293634375369945,0.0540574728302265
"FMO5",0.0420117725943881,0.0505773481739071,0.0369282695819357,0.0390930013792382,0.058100080067076,0.0465632823998977,0.0344563365814104,0.0668578444155625,0.0258463316928284,0.0942055937729
"CHD1L",0.134968866249175,0.175786366137821,0.131334605363763,0.136599829742787,0.13759788205023,0.101398568099322,0.116575385136984,0.182869230397304,0.0898737209146193,0.137380722788103
"LINC00624",0.0687225790897788,0.123594980910387,0.0830685070054926,0.0920672076570024,0.110752472003473,0.0836166015815427,0.061297288225702,0.0532006483527147,0.0975974254739481,0.0197117271225673
"BCL9",0.0198587199452791,0.0204226545061417,0.00497948495643271,0.00909403622456577,0.0106668661264772,0.00411472460656546,0.0299585817043265,0,0.00321244165804394,0.064663561706447
"ACP6",0.00891032175961469,0.0118739778298112,0.00895355552890149,0.0124521887381631,0.0102333218847277,0.00361873720681244,0.00776043056406799,0,0.00543859257925797,0
"GPR89B",0.250106780315496,0.235713509052043,0.200104239528807,0.280572597838921,0.272533524542971,0.226684999537864,0.277271507824467,0.221959151676406,0.156936115470367,0.188350129503565
"NBPF11",0.133305106680516,0.175207714081398,0.167542673826037,0.10555000479174,0.224195176544724,0.12359959284304,0.193371848980938,0.238644684617397,0.198832822902058,0.264715121670141
"LINC01138",1.06842054207101,0.95637718156658,0.648808647270938,0.802152107941126,0.78465685719691,0.209499929164196,0.893465136275889,0.894416321539477,1.10072754496845,0.628182923357149
"ENSG00000291232",0.0276639030346764,0.074309380330511,0.0594647189234247,0.0557316022259246,0.0440348143204166,0.0253786273545094,0.0457425797277155,0.0452403642079771,0.047560126381112,0.0444894164324861
"NBPF14",0.1283629159767,0.16582026635586,0.197463286705028,0.123168298299101,0.21677840053005,0.206091414807816,0.237976065401477,0.195274445186106,0.126777503563905,0.279854108933855
"NOTCH2NLB",0.0210792834842817,0.0161365802041515,0.0439906017606864,0.0692302182857604,0.0339699740631493,0.0906988323722976,0.0406416302651836,0.0335899980718957,0.00613322342596954,0.0468067659974584
"NUDT4B",0.00419392107223195,0.00133224901947936,0.00409407246005248,0,0.00848571738224248,0.0103838288784736,0,0,0.00649270450516697,0
"PDE4DIP",0.325449180184128,0.314108756937607,0.245645973238808,0.282134948395868,0.289808978977931,0.130590358624601,0.292379082594963,0.223685432717953,0.276705349205819,0.275597615449267
"NBPF9",0.111386063533377,0.0893108718568176,0.114295901221579,0.0874516469793374,0.119871736229058,0.0834003930936492,0.0856139644852008,0.155327195533406,0.0790034738538351,0.11111617443782
"ENSG00000274265",0.514332190332137,0.51914337269649,0.617918475827141,0.609454158044192,0.444634871745004,0.244092788069757,0.551446301716092,0.480064779566206,0.449750009241923,0.626322967508132
"ENSG00000289614",0.140141516244137,0.117653813657494,0.112487540931559,0.131189261687645,0.106350261839736,0.0461761411224695,0.119395183527927,0.126072714971118,0.185281244818156,0.135586802865492
"ENSG00000291233",0.0726759790705776,0.0557923558036525,0.0753586330942053,0.0648759948231383,0.057515888539449,0.0332548377049157,0.0259447420064446,0.0856040555153042,0.068016710123748,0.229090131340061
"ENSG00000272755",0,0,0.00606013344736691,0.00385427385265102,0.00285610562909475,0,0,0,0,0
"NOTCH2NLC",0.181466534119837,0.168033212191655,0.213206070151831,0.145457852392359,0.254738729054748,0.221531632852584,0.309462399052923,0.163642322742582,0.243601449407522,0.268485057937938
"NBPF19",0.0792124329642838,0.089400259391837,0.0766155644521825,0.0547405923557767,0.11921510060186,0.0859211066873468,0.167074770052972,0.0199424909674171,0.0872941703061824,0.0797486530702208
"LINC00869",0.354115999432456,0.35657218574708,0.351150518683119,0.394845343890919,0.380971355472596,0.216763165598844,0.388210248285069,0.325568444220268,0.438017562983703,0.413957267692982
"ENSG00000290790",0.00728609730728918,0.0124792724512738,0.0149127312585032,0.0281906791966964,0.00560324709392594,0.00862710020716288,0.0142880661045072,0.00404414426109642,0,0
"FCGR1A",0.000446084051156919,0,0,0,0,0,0,0,0,0
"H2BC18",0.336539537449234,0.151219015572761,0.0814388134060778,0.161229343283376,0.205672454081204,0.0707697998887663,0.200718290446599,0.22251501361027,0.307086315983822,0.496975363772535
"H3C13",0.0160549091444019,0.0283860944601669,0.0149608991160215,0.0175647094594235,0.0441415968761994,0.014254446041131,0.0312585132455997,0.0422993553800825,0.031826541333031,0.0977278862297673
"H4C14",0.00515543383591398,0,0.000455311453978848,0.00295562795070564,0.00172062785022003,0.00611155203246405,0.00689843571071824,0,0,0
"H2AC18",0.0136546844349447,0.00758017260870076,0.00261443673481461,0,0.00176247169029847,0,0.0158944544706405,0,0.0161894759712397,0
"ENSG00000290791",0.0471317120913745,0.0109598290105921,0.0232146642326791,0.021390211743103,0.0191510699991454,0.0220877682837971,0.0203103898891026,0.0307564841171318,0.070200288860114,0.0212020277619352
"ENSG00000290792",0.0194888241590142,0.00498633118823335,0.00751157849457273,0.0156140968613904,0.017680326545439,0.0171128475396454,0.0250915677796754,0.0116662520386639,0.0170311748611007,0.0199746721157572
"H2AC19",0.0188840769405128,0.0152556735246376,0.00593036228244434,0,0.0288590580051021,0.00848768833730016,0.023691369732544,0.0373902332999759,0.0358748163900366,0
"ENSG00000264207",0.00622061552886935,0.00821471111359082,0.00649424144589467,0.00662630750108712,0.00442076652902864,0.00692744119196335,0.0574322486156023,0,0.0123952980632846,0
"H2BC21",0.0943333109807276,0.0415458600071111,0.0373098124908684,0.030729313246238,0.0475636498926104,0.0372856964167424,0.0699223663047272,0.119123916225548,0.0765857336021302,0.0111054966655746
"H2AC20",0.343817775484348,0.315276704443616,0.219843546174602,0.239314177031561,0.343862857389733,0.187823088069536,0.379264749158502,0.310669822308503,0.412125050094597,0.223773208044861
"H2AC21",0.0815851357771752,0.0615360877531356,0.0294103749799961,0.0420286913471603,0.0776860476257958,0.0372466586949068,0.0754085458820608,0.0790315940009314,0.10721956981711,0.0203093108035379
"BOLA1",0.0491747380646493,0.0754885483106667,0.0560521429189744,0.071820718801673,0.0682573991422907,0.0484197992284879,0.0518137297774608,0.0829299919832039,0.0447144088777537,0.0733947308268826
"SV2A",0,0,0,0.00154548087482872,0.0017683465959328,0,0.00449086199401458,0,0,0
"SF3B4",1.02034148975234,1.06135603226288,1.08880945245116,1.17697429435864,1.03168506748423,0.91218307197533,0.914965478140812,1.09079121013427,0.988956140288642,1.08357427487724
"MTMR11",0.00117917186288401,0,0.0013956815936674,0,0,0,0,0,0,0.00997715232118449
"OTUD7B",0.00271300615045062,0.00219347222896147,0.0453194770457574,0.0173245002407717,0.0109333058565246,0.0764157239112685,0.0421425024944534,0.0123242834211386,0,0.0287669999320376
"VPS45",0.0941238100401553,0.115516677599409,0.156782109254214,0.109956449239866,0.187120649793153,0.279536577162899,0.162067879283512,0.0808422244480792,0.0644259014349404,0.127449934739904
"PLEKHO1",1.29950428815885,1.82515986612191,1.65085292406126,1.83205512305522,1.51764268189773,2.72881162512266,1.4716159935032,1.54468806534511,1.44921492545219,1.59318042700019
"LINC02988",0.00116705778663289,0.00401049103321253,0.00144295802244509,0,0.00461310542360279,0,0,0,0,0.00893175336570796
"ANP32E",0.595274831246848,0.559103724177963,0.8082056610841,0.699477145182292,0.621327020064717,0.921967691145896,0.548450511035223,0.515329406667226,0.58809571734728,0.543304902762531
"APH1A",1.13886391881216,1.41649553781396,1.30212098209339,1.42534006526986,1.24105482706204,1.21333730112049,1.09131842170297,1.22650688141479,1.08829961263488,1.10129262739754
"C1orf54",0.0499523631508099,0.0409600005833455,0.0686295246605809,0.0456626241314527,0.0417733194340384,0.0317747271653684,0.0804797741186409,0.0504811184037197,0.0429468437483181,0.0884240864912947
"MRPS21",0.665943551827858,0.950189362722275,0.967743682034686,0.90522680293581,1.03964870370161,0.748770555342204,0.966301043445708,1.09163515771269,0.737359025134625,0.691485067929865
"PRPF3",0.344140573737864,0.351986336185619,0.39209886671221,0.380773518047225,0.415077470734068,0.27478638493639,0.367211393891758,0.346435524350513,0.356913203103943,0.368456298405253
"RPRD2",0.408964530877112,0.523603550146374,0.453451653366421,0.489984235658037,0.569804602832145,0.500519480021478,0.468538607399896,0.391824037692608,0.427738637297205,0.508714908862085
"TARS2",0.0702825355586285,0.118268266464101,0.102659560490926,0.132728076995724,0.13167916760769,0.0881975566603988,0.0814616818607168,0.064964259942462,0.0971102566400087,0.117984372617607
"ADAMTSL4-AS2",0.0021966770749987,0.00117935070139524,0.00584042390345912,0.00347564461426401,0.00355113389765669,0.00781702295163257,0.00621057835389863,0.0041321511524363,0,0.0669969359386967
"ADAMTSL4",0.00298832965729732,0.00279410777249719,0.00570334504371238,0.00714242396345375,0.00522318907983059,0.0100756859179647,0.0119637844326455,0,0.00958589579680815,0.0452347122127883
"ADAMTSL4-AS1",0.0054167983889292,0.00664102038489053,0.011708468356931,0.00860842034013495,0.00623821059372796,0.00452931204643649,0.0194969344464851,0.0057196654682061,0.0110001000454559,0
"MCL1",3.69605186935296,2.48195985907447,4.19921239647141,3.4945115967859,2.92970141853547,6.41738312362038,4.52666802896302,3.42739882888085,3.99524272862141,3.58995998224983
"ENSG00000289457",0.0173701218362046,0.00627681730285615,0.00363543205347039,0.0084714971243925,0.00839166619664806,0.00338043290499868,0.0101269104416548,0.0057196654682061,0,0
"ENSG00000290074",0.00616668478133229,0.00852149312244295,0.00500404952181755,0.0044668050549114,0.00571880294669502,0.0159946225852218,0,0.0270184407127435,0.0145303916624109,0
"ENSA",1.65471266969995,1.31890392198973,1.64279627010502,1.57606852664704,1.48429940649252,2.16749206359464,1.72690811665626,1.50337155532495,1.67554494439466,1.86693718366349
"ENSG00000288880",0.0378615236758732,0.0208046573113021,0.0153005931609386,0.0198443880203116,0.0261769710765443,0.012547636040593,0.0268577566034578,0.0225486028059958,0.0138934722728817,0.0296146577748657
"GOLPH3L",0.188944667705444,0.221297075825388,0.185333919685097,0.276732242491994,0.191147923907908,0.189883290617361,0.214211651440512,0.177531220075623,0.18433202247003,0.140153696873936
"HORMAD1",0,0.0116043375484576,0.0123431016704837,0.0156395996299499,0.0108147049350396,0.0218949311010121,0,0,0,0.0224715061302269
"CTSS",1.54354598489455,1.32972479212729,1.58943478954221,1.53637027780841,1.66479141319038,2.04097293083781,1.34297059415659,1.24012559127037,1.61911311735321,1.45522153347347
"CTSK",0.00767442118360939,0.0101169713254909,0.00452338228779596,0.0129595045779641,0.0139844787978105,0.00774644158865604,0,0.00910935968488903,0,0
"ARNT",0.207359836903379,0.249293481905034,0.214818397811399,0.244523080648121,0.237409542962943,0.301346218025546,0.242373554854158,0.323347674246903,0.169784746052483,0.480443423791637
"SETDB1",0.272106648181872,0.306173866696671,0.290491236928097,0.333779973571793,0.358676761230364,0.216061296315469,0.265846252595331,0.338958228662335,0.306430427022415,0.282036052363072
"CERS2",0.274690281697116,0.420538493686662,0.476840898716682,0.527830402630473,0.374060124383219,0.472238676764144,0.394146428870242,0.474831379301849,0.211048553016045,0.36593009649767
"MINDY1",0.0224394782226529,0.0137679972693527,0.00598786431178001,0.0361485526593203,0.0182595076240216,0.0421419185447875,0.0298376414655441,0.0252985553849409,0.0140208042509466,0.0397826633422037
"PRUNE1",0.08746393469275,0.145029467958062,0.144118749969218,0.151185905171357,0.101585821490323,0.128541006263195,0.107853209457837,0.153639454280469,0.0408112012646684,0.117021652429774
"BNIPL",0.00731720497628245,0.00849609607720692,0.00884533043534766,0.0114790910321334,0.00210818621355842,0.00200435345570579,0,0.0103240832988337,0.0118018090963397,0.0187190901024683
"C1orf56",0.0581459883739472,0.0656224535673417,0.0314099417315966,0.061886285080064,0.0651949020111007,0.0592125630119932,0.0207028885090056,0.059875093077325,0.0493068091893917,0.0600510353779173
"CDC42SE1",1.42760577036639,1.8114446946531,1.57327242515655,1.80038104086595,1.54308285123077,2.90948018481133,1.35520356531595,1.56680416980498,1.09741661550298,1.47562334964829
"MLLT11",0.0167026061994209,0.0137158128587486,0.00678939871221445,0.012225845208067,0.00164324116831818,0.107462834916996,0.0154239540704409,0.0117848086755182,0.0107032473064907,0
"GABPB2",0.0567543279609852,0.0565231488038977,0.0487460804234975,0.0456248055748542,0.0543236201355121,0.152959256139592,0.0805226375223725,0.0975473104952265,0.0528175052984513,0.137327914723036
"SEMA6C",0.00260104480400467,0,0.000612119963025506,0,0,0,0.01390880334431,0,0,0
"TNFAIP8L2",0.0133533579601149,0.0322078886910706,0.0300144273614206,0.0298789420582356,0.0145637526828298,0.0437965649853665,0.0287133186312954,0.0264528703543464,0.044528560475706,0.0107423385641361
"SCNM1",0.379572989072914,0.407322370313695,0.377449001217772,0.468551797956783,0.396942527166086,0.484170915656598,0.403213795651527,0.371430288264635,0.307521300705249,0.182662368863016
"LYSMD1",0.00127567812497768,0.0118830935973092,0.00707846916264392,0.0108214011753196,0.00490848190055231,0.00596928936154281,0.00462621137344814,0,0,0.0199746721157572
"TMOD4",0.00107825174849304,0.00951870284530034,0.00218919741456703,0.0103598517028074,0.0102528466030977,0.00873685184914648,0.00723442388773091,0,0,0
"VPS72",0.243241726191548,0.330051427891817,0.335992381443183,0.365750166753978,0.27193405977811,0.300296646525008,0.284553366169693,0.272973236872629,0.228223660830533,0.282298428315858
"PIP5K1A",0.314202200337096,0.300865204862974,0.329173092489626,0.310144162262909,0.348920618732258,0.345876823553606,0.35565615739004,0.396435310581153,0.314014838082073,0.37287834285675
"PSMD4",0.817760136171471,1.14074221488532,1.00637774907581,1.04319701088665,1.10353713747749,0.720282887798348,1.11515897895993,1.00455493527217,0.946144062990664,0.847211369430107
"ZNF687-AS1",0.0276792975723746,0.0196491629921496,0.0179258917605154,0.0056868644251256,0.0151512878001513,0.0147346177349408,0,0.00637154518890994,0.0213689393878531,0.0972610540234282
"ZNF687",0.0728694761331357,0.0872217304347453,0.0762710999195868,0.0789163179678654,0.090150773666635,0.0929472386445023,0.0689069941230379,0.0825806675201582,0.102987091997082,0.123429653083359
"PI4KB",0.218387570176589,0.26092465386093,0.227252599189864,0.228758575157715,0.272192421482154,0.262928910240835,0.192431571399947,0.338991158299451,0.193291180355636,0.0999297481931742
"RFX5",0.334964467172285,0.393685395793355,0.382735841293809,0.413825962894829,0.427214109597163,0.321723637946209,0.364295609384295,0.314289677332273,0.33474498698165,0.327622321177571
"RFX5-AS1",0.0704718580751068,0.0687028936885592,0.0228342011120023,0.0354937957777106,0.0462227281780986,0.0145132117638131,0.0556854877784647,0.0480321749714199,0.0324861273200852,0.0351157154036188
"PSMB4",0.894784194646209,1.01420140465106,1.03889859013151,0.874360976739649,0.965574217460751,0.72823006197934,1.01728701851921,1.07934991480092,0.782838983024903,0.771767637055092
"POGZ",0.546730018196942,0.602514310049083,0.532825397280659,0.585702702190879,0.612074517432579,0.630223292897642,0.505598892090428,0.473759837193447,0.521782241791169,0.80723109575367
"TUFT1",0.10026860184945,0.0170221785785443,0.0309602101807329,0.0127104544068637,0.0165128766462873,0.0482341860497356,0.0306357038224481,0.0372241188261338,0.0298457965222546,0.0665047368120627
"SNX27",0.135187626871309,0.204662190184249,0.183955018623316,0.196401994730913,0.207168694153875,0.195312620178276,0.168812234272347,0.125217036435831,0.188843994722878,0.189018090218481
"ENSG00000250734",0.00292379079911313,0.00871599631384429,0.00549731598175321,0.00571559325601321,0.0034618500950672,0.00362039038909368,0,0.00734092041928401,0,0
"ENSG00000269621",0.00862236092497596,0.00783635237090508,0.00816632594402548,0.0110511350860343,0.0045175256362662,0.010943717284237,0.00896992920931868,0.00708359276991853,0.00815158981773909,0.013595305812809
"MRPL9",0.325979543953475,0.424731827250864,0.395653050963184,0.355529237041536,0.307092313147848,0.285055867304606,0.345623783183051,0.423736930191255,0.279401999131018,0.261276706342816
"ENSG00000249602",0.00665620674401304,0.00666704534890471,0.0118674970535583,0.0120656064404265,0.00483942247334482,0.0132775803534337,0.00640068820199548,0,0,0.0285507089141023
"TDRKH",0.0223960575712555,0.0273427661809248,0.0274779649527678,0.0240188961295882,0.0276584309416066,0.0308452283587102,0.016210356862332,0.00595550404706278,0.0132323789466161,0.0501481949090063
"TDRKH-AS1",0.00675417737547776,0.00284513573253619,0.00469847032145669,0.00442289958036168,0.00225861707586785,0.00317220256806113,0.00710287808620053,0,0.00524693382304716,0.0117022297428552
"RORC",0,0,0,0,0,0,0.00909130580243502,0,0,0
"C2CD4D",0.0021712086710317,0.00214446439406682,0.00244626998752974,0,0.00309729086162915,0,0,0.00624774690627193,0,0
"THEM4",0.0429003822457359,0.0425928577230602,0.158019248642399,0.167439680810063,0.0647912216793449,0.144167660227411,0.125062932711474,0.0718276597829547,0.0263378622180278,0.115027503417913
"ENSG00000285651",0.00437039528060327,0.00416896530091262,0.0263749736376944,0.0318812404562177,0.00435004591612569,0.0209097835574211,0.0149765485483483,0,0.00852087339688338,0
"ENSG00000286581",0.00746118546576166,0.000964189798062017,0.00968145898587409,0.00727160754839255,0,0.0136973506198591,0.00911041943109472,0,0,0.214897287621331
"S100A10",2.03383335729824,3.44406021062874,11.9073580582599,10.7319510392365,2.87720397425902,14.2241384532691,7.14476272786343,5.38474021241553,1.39619758933126,4.66039150665078
"ENSG00000229021",0.0117766241779585,0.018631982223141,0.0213661241418545,0.0458113650100002,0.00782186423321468,0.0255046424751645,0.0254134716694203,0,0.00484917842794485,0.0181486885757635
"S100A11",1.54489365220407,2.61632789705369,4.80525229961456,6.85762114192547,2.85545007783618,8.96621295931396,4.47776165080379,3.5490803236807,0.99639020875218,2.54262010273346
"FLG-AS1",0,0.00335775850820481,0.000809715025655011,0.00473137281253577,0.00512993790723157,0.0206459813420894,0.0153677249083992,0,0,0
"S100A9",0.0214232496543529,0.00993879865092389,0.00773607967620691,0.00573460999046116,0.0197659720904418,0.011069305357951,0.0384404354768262,0.0248172145292866,0.0207000035790701,0.373871689803078
"S100A12",0.0015222377625784,0,0.00429002433388163,0,0.00321907754113981,0,0.00511847215653516,0,0.00760955669005591,0
"S100A8",0.00458397754271513,0.00732283235337071,0.0055950520659687,0,0.00517874986977783,0.00200958935850089,0,0.0366111658038722,0,0.139316761301772
"S100A6",0.915564953116262,1.44527567345014,3.01937234339718,2.27377467617344,1.36248965763472,2.23736359144943,1.92641509884341,1.64785446743447,0.767210436522792,2.12393579062515
"S100A5",0.000735397505884651,0,0,0,0,0,0,0,0,0
"S100A4",0.156858428981747,0.106933527183333,0.884616640408047,0.322490371080838,0.19040538572412,0.18322678831404,0.677900223234215,0.204596543647232,0.132844388636743,0.638310818251911
"S100A2",0.00620106092169633,0.00800122850167028,0.0252851942423487,0.0215385315086608,0.0188581466788114,0.0181230411968863,0,0.00913391321503698,0.00948799016214336,0.0551685047574637
"ENSG00000272030",0.0284885903266584,0.0339940255474409,0.0341959811355172,0.0457044745412881,0.0417804262806557,0.0242695599951331,0.0361916957922213,0.0293671987583242,0.0415693645802373,0.0203093108035379
"CHTOP",0.360612604231832,0.428809098813215,0.384997318753508,0.402627185908477,0.468849903448812,0.36181692711011,0.336844335966986,0.426050527754027,0.428596165371479,0.3948231153648
"SNAPIN",0.236537167579025,0.391782977907581,0.323808679105503,0.41743882778153,0.298451196851047,0.233286810272243,0.254675602262282,0.314012559597064,0.233387113513655,0.321586483153745
"ILF2",1.64251084579673,1.45179258852048,1.71497773650337,1.52121248685856,1.5940865344978,1.44914802303408,1.62083055889115,1.53153096747614,1.63893661800095,1.7452010538836
"INTS3",0.0948410904029016,0.164557412329949,0.175484166648672,0.14467998296692,0.189072812561836,0.153394857105872,0.102732551388353,0.195269628381392,0.097100457960081,0.165137672389861
"SLC27A3",0.00534753088532979,0.00642446021212242,0.0247255874126897,0.0250207780646598,0,0.0342767673193599,0.033446473407525,0,0,0
"GATAD2B",0.772646113355373,0.934741630313185,0.818875515653573,0.768207036786531,0.99211099713712,0.779440022442197,0.966236496987458,0.835577324867195,0.730790021271589,1.11425860358542
"ENSG00000284738",0.0140433244421608,0.00551472410611752,0.00496158919371114,0.00466257176909513,0.0105346237488659,0.00757793650641902,0.0182355639163651,0.00709728748769508,0.00666325508006567,0.0122846651753083
"DENND4B",0.136986570278087,0.204618012232946,0.220226727943069,0.223835804011687,0.251602662763482,0.228875517738647,0.178440775885615,0.196740377876711,0.185446030948767,0.187034580064158
"CRTC2",0.490687765981618,0.504703434093782,0.454654213768559,0.49344231884922,0.499551304444162,0.429371417534941,0.438125250973358,0.63388613262625,0.339848563632052,0.577783382065949
"SLC39A1",0.204934147575648,0.280270863851036,0.262305135562075,0.247218195251125,0.237623042958011,0.193163298795963,0.169739272277956,0.172174368330761,0.180431821425454,0.171369895859023
"CREB3L4",0.0236280513887904,0.0232254227009705,0.0133094289848475,0.0198612602519394,0.0296437002955396,0.0145129005145637,0.0197668560489014,0.0169947661212261,0.0200391344196008,0.0263719963167351
"JTB",1.205736392058,1.44077038467515,1.36617473104311,1.32461750786949,1.42805371811922,1.28417163481475,1.27011338855233,1.33820039007416,1.39801422935975,1.27433950309825
"JTB-DT",0.00328215295728335,0.00301695735197258,0.00372301077691736,0.00468779971737498,0.00520669965803148,0.0113284067659862,0.0114912734319067,0.00616641425477651,0.00636138385544391,0
"RAB13",0.0270605602852494,0.0642462637899271,0.0398201142471453,0.0500129814189624,0.0441812455831268,0.0484816343032759,0.00543045005397867,0.0811538924612494,0.029811869069366,0.0340702523883619
"RPS27",75.8942892146949,82.6349269681525,71.9702040233557,80.7783505989133,73.499081493153,66.6143251483286,72.9310446545844,79.8926577902115,74.5232140641666,62.4378423927392
"NUP210L",0.0216644658994795,0.0237894125269589,0.0297254680035659,0.014380593110899,0.0252436371483706,0.0182983258621081,0.0131871427176401,0.0243334056095796,0.00459746863377025,0.178649013008458
"TPM3",2.77867748739005,3.32282260548262,4.32279634237889,3.92980830211221,3.52897893715543,5.36896748154605,3.52839505344592,3.98789151202281,2.75307820288697,3.17270285418569
"CFAP141",0.00112193051031682,0,0.00218335262202954,0.00838846646383694,0.0089546306520478,0.0130319223232936,0,0,0,0
"C1orf43",1.06654907682813,0.999158595665621,1.12562519099986,1.19964236336253,1.07653021799781,1.18057673756234,1.06752699113208,1.16178104763477,1.34776836216887,1.17618578762413
"UBAP2L",0.588288040012997,0.574935790084309,0.60297074573079,0.645841308125883,0.692581517821724,0.448689431780314,0.687989506251405,0.584259890681762,0.597526276099597,0.760674996948951
"HAX1",0.752419631127544,0.750044984650987,0.864367216057782,0.900786289630006,0.771227335280504,0.840191937642744,0.907736020088822,0.714735463247515,0.900889363617802,0.849024636797741
"ATP8B2",0.0342923470338938,0.0522562765182616,0.0611618789717762,0.0535407408836232,0.0491955975242372,0.0269237813281096,0.0524007015154029,0.0280046277249803,0.0306461377743314,0.0577693538929322
"IL6R-AS1",0.00134236188035904,0,0.00248633023247793,0,0,0,0,0,0,0.108723468288768
"IL6R",0.0305649856114971,0.0221285361759371,0.188847001582124,0.0378237962167827,0.0192418840826055,0.0549106085610765,0.0872775630527633,0.0299431698912107,0.0501055250145474,0.330028479216513
"UBE2Q1",0.131974019424304,0.165900485588605,0.155933209004685,0.198569093565049,0.149497845633826,0.207929678624702,0.186506861630575,0.124115272074455,0.12526695913761,0.121762452112075
"ADAR",0.872557798938851,1.17425031592211,1.22801539743602,1.16936634145058,1.31840891198229,0.962658327421241,1.09887106277774,1.05286467282303,0.890773967647936,1.12335091013739
"KCNN3",0,0,0.000593803317971048,0,0.00153804934123809,0,0,0,0,0
"PMVK",0.133276153956094,0.145118585136628,0.236264019342274,0.159126993247724,0.0953172203869468,0.238098462008177,0.0994109799123359,0.162259296012766,0.0860886867390844,0.116315889531773
"ENSG00000270361",0.0115945560887157,0.00146800660338763,0.00301166137430564,0,0.00425367894548245,0,0.0038067626376906,0,0,0
"PBXIP1",1.37772075658257,1.60388537011904,1.85807052766118,2.93280467428713,1.30991597934205,1.36137441933185,1.70479935291304,1.48685918673478,1.37673874051997,1.44274239117793
"PYGO2",0.13379129438001,0.145153192726252,0.134383974909666,0.158904395186141,0.104611666982391,0.108817280000202,0.160552629155252,0.0888482739209672,0.115859770240309,0.16233208123418
"ENSG00000271380",0.0554944268090611,0.0435958915872316,0.0348569677428758,0.0148505762418495,0.0395099577109282,0.0157616989502226,0.0500444711355297,0.0154616110815903,0.0859462857546495,0.0179559970336693
"SHC1",0.164576146132561,0.137347474311109,0.154054840409047,0.132007169498335,0.131472015511516,0.163806654771671,0.180925733953439,0.192771137440672,0.145349875294993,0.188164535103652
"CKS1B",0.264728788663051,0.275971694464603,0.187914966418704,0.282833539796919,0.23517190903904,0.160666227452729,0.278638678809951,0.308214217657141,0.26638728804879,0.206749786907146
"FLAD1",0.169981836919049,0.214661313051652,0.200367916531752,0.230353270430692,0.205248979225624,0.152021092730258,0.162426378543531,0.189173258549958,0.191581556119108,0.336381306326815
"ZBTB7B",0.018570675033267,0.0121144890298213,0.017714358590112,0.0261879074381635,0.0262415510361929,0.016850432333479,0.0126113599162071,0.0246828711766733,0,0.0360655416989276
"ADAM15",0.0134606169494929,0.0333151403505135,0.0410926600344308,0.0621444688787729,0.0304049469367504,0.167869429045305,0.0381525905521694,0.0315481224629534,0.024893795566195,0.0956270559556599
"EFNA4",0.0430333886867389,0.0332024197650414,0.0459304577151454,0.0578003475452776,0.0380663308708083,0.0527842430929151,0.0285986894802565,0.040227548283737,0.0390122273550002,0.0201332012595331
"EFNA3",0.0382477047386306,0.020085030306282,0.0199206428333315,0.0405154318108871,0.023842667037166,0.013695300620715,0.00497434234219894,0.00635225139670128,0.00951107355252652,0
"EFNA1",0.00265774844883669,0.00171636221833638,0.00120713421147519,0.00134328185787702,0.00201866049764019,0,0.00615461879522106,0,0,0
"SLC50A1",0.339492469653334,0.354557258214581,0.303980935271125,0.340527268397448,0.424888894164181,0.196672638077142,0.300094838538431,0.371906382350591,0.264974007231061,0.327563397863973
