"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EVI2B",0.0105953867022526,-0.284475224870921,0.436,0.509,1
"TRAF3IP1",0.10680278190354,-0.284168510984882,0.095,0.12,1
"INO80E",0.263058872569616,0.283837641122935,0.174,0.156,1
"MRPS2",0.0986707003806739,-0.283786691575913,0.13,0.16,1
"MCU",0.0042206801262452,-0.28374592339196,0.15,0.208,1
"VEGFB",0.21379077743151,0.283539819943153,0.151,0.132,1
"NEK9",0.241570320573029,0.283512871157687,0.125,0.108,1
"CHMP2A",0.0161185044352418,-0.283434103054464,0.258,0.321,1
"STX4",0.0578279690760792,-0.28331185564837,0.162,0.202,1
"ATF4",0.0188881263037189,-0.283159278385905,0.238,0.291,1
"SLC7A6OS",0.420126274554059,0.283073515699878,0.128,0.118,1
"STK10",0.00256930689440804,0.28285574585246,0.537,0.485,1
"TAF7",0.0762562271418947,0.282779774553199,0.354,0.331,1
"CCNQ",0.14621193194046,0.282606210940203,0.156,0.132,1
"ZBTB7A",0.016884563865525,0.282025730172354,0.453,0.415,1
"KAT5",0.265929296342854,0.280986104239888,0.159,0.142,1
"ARL4A",0.55178445574131,0.280927692850188,0.159,0.154,1
"NR2C1",0.591535959858906,0.280763680338754,0.122,0.116,1
"PEX3",0.0176588876173358,-0.280434648045983,0.192,0.246,1
"PLEK",0.00547130000577394,0.280238739426655,0.317,0.253,1
"KDM1A",0.0114229355868654,-0.280218182842016,0.129,0.18,1
"TRAF3IP3",0.286106315968108,0.280017955025665,0.161,0.146,1
"QSOX1",0.485112468411581,0.280013113028846,0.117,0.108,1
"TMEM35B",0.0162247145879086,-0.279937605704798,0.106,0.148,1
"MYO9B",0.110898764897913,0.279927576765856,0.365,0.351,1
"CARNMT1",0.0541599882517887,-0.279926227438466,0.097,0.128,1
"KIDINS220",0.182872337877678,0.279889610730872,0.275,0.261,1
"EGLN2",0.0307609725148488,-0.279704117599809,0.211,0.265,1
"AGPAT3",0.485466517731962,0.279591263653557,0.161,0.154,1
"BAZ2A",0.132285000666242,0.279554566338843,0.287,0.263,1
"SLC25A53",0.0937524008716641,-0.279533234710559,0.081,0.106,1
"PAF1",0.0159876431982766,-0.279368354430001,0.294,0.365,1
"HSF1",0.223849733841439,0.279277497640717,0.236,0.224,1
"FAM98B",0.0690763348519335,-0.27915446569763,0.093,0.122,1
"BMI1",0.158088899831841,-0.279087707961153,0.178,0.206,1
"ATP5MC1",0.0345025136502842,-0.278897535321202,0.124,0.164,1
"BBC3",0.654310086377616,0.278851299144738,0.117,0.112,1
"LSM12",0.0159285326338736,-0.278708548099146,0.164,0.218,1
"RUBCN",0.24026014779797,0.278316106692153,0.19,0.172,1
"PMEPA1",0.110793972760356,-0.278071364849109,0.35,0.389,1
"JPT1",0.000204080540438719,-0.278061904943393,0.613,0.715,1
"RINT1",0.0973897629552384,-0.277824021120195,0.103,0.132,1
"GDAP2",0.376455027294243,0.277461117419531,0.152,0.14,1
"GALNT2",0.0429390013101488,-0.277375140444497,0.172,0.214,1
"NINJ1",0.0217643678848829,-0.277357473182931,0.142,0.186,1
"RBL2",0.0963616032636651,0.277296008136367,0.325,0.297,1
"MICU1",0.327073637112198,0.276969982360668,0.13,0.116,1
"CCNT2",0.300773468844136,0.276920218333872,0.244,0.242,1
"SNHG3",0.0463460053488264,-0.276897772703492,0.11,0.144,1
"TRMO",0.103374271168821,0.276684931248966,0.314,0.291,1
"NABP1",0.843510054102224,0.276460651504931,0.104,0.104,1
"BCL7B",0.0127348557203931,-0.276359116138606,0.282,0.353,1
"PSMD14",0.0124847130504712,-0.276165202558481,0.301,0.371,1
"NXPH4",0.602961260939195,0.275948885947681,0.198,0.198,1
"GAB3",0.131617479036514,0.275924419509631,0.183,0.156,1
"MRPL46",0.689965811098398,0.275860514203902,0.106,0.104,1
"SYNRG",0.051173757158701,0.275848575788633,0.296,0.255,1
"SCO2",0.0510607128427231,-0.27533243996705,0.118,0.154,1
"SNAPC5",0.00649724009413171,-0.275285756237332,0.106,0.154,1
"SNRNP48",0.502370096367479,0.275212818908783,0.107,0.098,1
"NOM1",0.106757101656372,-0.275034580366628,0.099,0.126,1
"INPP4A",0.076621190577825,0.275007645317981,0.256,0.226,1
"IL7R",0.00186515239010284,-0.274983344832862,0.463,0.539,1
"ATP8A1",0.00041301109381327,0.274974565861348,0.621,0.563,1
"CEMIP2",0.00410976749193933,-0.27491117275604,0.532,0.599,1
"RGS2",0.0788160169017028,-0.274586283921534,0.243,0.285,1
"ASCC2",0.0226639253675409,-0.274313845617324,0.168,0.218,1
"ARHGEF18",0.448878520389842,0.274299494497426,0.128,0.118,1
"GPATCH2",0.283880811206125,0.274170439503238,0.164,0.148,1
"MYADM",0.000191362691194227,-0.274098196952687,0.748,0.822,1
"RIMOC1",0.0341454234186878,-0.274072156707834,0.094,0.13,1
"UBASH3A",0.264276914584159,0.273788114890908,0.144,0.128,1
"ELL2",0.000784197933309815,-0.27372667500648,0.332,0.423,1
"NUP107",0.294744549795272,0.273726432809971,0.119,0.104,1
"DTX2",0.500063502823208,0.273668856117355,0.135,0.128,1
"SUMO3",0.0061227175478099,-0.273491434552874,0.163,0.224,1
"PRMT1",0.176051139732061,0.273482004633237,0.259,0.242,1
"PRPF31",0.185176472896098,0.2733909045403,0.261,0.246,1
"UCP2",0.010005805937506,-0.273363640661504,0.507,0.573,1
"CLK2",0.296484505855103,-0.273352649132133,0.123,0.14,1
"FCMR",0.0217949238994225,-0.27325262642639,0.119,0.16,1
"EHMT1",0.171496078209771,0.273227660582683,0.252,0.232,1
"WDR48",0.214137595707293,0.273150023707675,0.228,0.21,1
"HIVEP3",0.56863599001396,0.273086217130129,0.145,0.14,1
"CTSD",0.559498098191414,0.273018396976706,0.193,0.19,1
"TFG",0.358214697312176,0.272854569040339,0.219,0.21,1
"ZBED5",0.0773650913732883,-0.272854413502763,0.076,0.102,1
"LYRM2",0.302307529327816,0.272842884215365,0.136,0.12,1
"TIPARP",0.012669708263213,-0.272574907863489,0.274,0.343,1
"SUCO",0.268360904692911,0.272485420058847,0.288,0.283,1
"JAZF1",0.0184101710240366,0.272196352718612,0.379,0.331,1
"TALAM1",0.000124888056133696,0.272108279899299,0.962,0.946,1
"PTBP2",0.276690810705725,0.272046117962413,0.209,0.192,1
"KLHL18",0.164537696528858,-0.271866900055695,0.151,0.178,1
"ZNF407",0.436207420019995,0.271702615716172,0.151,0.142,1
"PPP1R13B",0.428915252899243,0.271613880162769,0.125,0.114,1
"MRPL3",0.0278036884449331,-0.271433605331711,0.142,0.186,1
"TBPL1",0.101857533705819,0.271422356826426,0.238,0.208,1
"TNFRSF10B",0.332206945924078,-0.271249858797839,0.085,0.1,1
"BIK",0.0135556822248424,-0.271224599116642,0.102,0.142,1
"ANKRD49",0.41339244594922,0.270732021315682,0.154,0.144,1
"VPS35L",0.39103701102866,-0.27072366817441,0.133,0.148,1
"SLC25A36",0.129928127716765,-0.270698302772131,0.164,0.196,1
"HLA-DMA",0.00704080708430299,-0.270608993687787,0.196,0.255,1
"CASP3",0.323006406492448,0.270442859856345,0.242,0.234,1
"POLK",0.209787288343573,0.270437849675619,0.189,0.17,1
"TBRG4",0.49316290065558,0.270394865866756,0.128,0.12,1
"LINC01004",0.0379840404421165,-0.270378089190181,0.086,0.118,1
"BTF3L4",0.0751715563378409,-0.270285445393485,0.177,0.212,1
"DDX60",0.59605181000404,-0.270165203720482,0.092,0.1,1
"TMEM250",0.116053505000179,-0.270137040896073,0.139,0.17,1
"FLAD1",0.631124223572702,0.269922999237608,0.106,0.102,1
"STIM2",0.0563089744494371,0.26984720181736,0.38,0.345,1
"DOK1",0.0677396747737625,-0.269675071186306,0.104,0.134,1
"NDUFB5",0.0178523196145542,-0.269668458858115,0.157,0.204,1
"PHF23",0.413878018559781,0.269550427189172,0.122,0.112,1
"NRAS",0.313063047070549,0.269508967816738,0.188,0.176,1
"AMFR",0.016983165214908,-0.269476484286793,0.145,0.194,1
"L3MBTL2",0.469420980061871,0.269441185222145,0.103,0.094,1
"CAT",0.0272441967746574,-0.269435651242939,0.101,0.138,1
"RPS6KB1",0.0112313384592652,-0.269321987425649,0.2,0.259,1
"NHERF1",0.0238412526220149,0.269250115043608,0.521,0.515,1
"DEF6",0.11315951083053,0.269114442860228,0.27,0.244,1
"LINC03009",0.358084519778066,0.269079929917452,0.196,0.188,1
"OSBPL3",0.0784296466340612,-0.268971016095041,0.173,0.21,1
"DRG2",0.392285197104119,0.268788111493771,0.158,0.148,1
"ZNF831",0.431769401068386,0.26870530495808,0.195,0.186,1
"CLASP1",0.00315283101471754,0.268605513843182,0.549,0.489,1
"EZH1",0.688344972158283,0.268467041995087,0.135,0.134,1
"ABHD14B",0.00606354865645954,-0.268084299494786,0.194,0.259,1
"RNF25",0.450332846359425,0.268060055275043,0.145,0.136,1
"SNHG12",0.0946576196980592,0.268015555543259,0.295,0.265,1
"TSPO",0.0109180765631858,-0.267781810288012,0.291,0.359,1
"NDST2",0.0774110061118456,-0.267182788137356,0.084,0.112,1
"MINDY2",0.784915535550906,0.267147943597678,0.125,0.126,1
"PFDN6",0.256696673484615,0.267056861457658,0.179,0.164,1
"GBP3",0.312911312428271,0.266932485146873,0.16,0.146,1
"INTS6L",0.441325927473994,0.266856284653812,0.128,0.118,1
"ENSG00000272256",0.0834862469226815,-0.266850029434466,0.156,0.19,1
"C6orf47",0.0759228762584392,-0.266750091412232,0.096,0.124,1
"SNHG15",0.153283119655788,0.266724345818076,0.275,0.259,1
"GINM1",0.611635699283966,0.26672059415729,0.147,0.144,1
"TUBB",0.0660106579599206,0.266678983749455,0.438,0.413,1
"NFYC",0.00239600308167832,-0.266613900024124,0.153,0.218,1
"YPEL3",0.0437916483359813,0.266504382428011,0.469,0.441,1
"DUS1L",0.00796538267691565,-0.266397740181152,0.228,0.293,1
"ST6GAL1",0.346363971021953,0.266349706296246,0.174,0.16,1
"UBA6",0.356721722183364,0.266332991520781,0.281,0.275,1
"GTF2H5",0.0658350503803335,-0.266228682286823,0.089,0.118,1
"SLAMF6",0.404411543023964,0.266176556572925,0.12,0.108,1
"MDM2",0.573623468319432,0.26602850318723,0.147,0.142,1
"PDCD2",0.186150204167721,0.265804224456861,0.294,0.285,1
"MAP3K4",0.37066045384791,0.265715054980744,0.143,0.132,1
"LIMK1",0.77361275118966,0.265363761102187,0.117,0.116,1
"H1-4",0.115632394791141,0.265039568261983,0.488,0.469,1
"PSME3IP1",0.268222265195632,0.264845374296188,0.113,0.098,1
"IRF2BP1",0.354990302660838,0.26478575717702,0.113,0.1,1
"UCKL1",0.55548998232355,0.264711191263695,0.129,0.122,1
"TSC22D2",0.514874192473797,0.2646916703802,0.26,0.263,1
"HSPA1A",0.0155487404816711,0.264675808446602,0.267,0.216,1
"MAP2K1",0.048874464544276,0.264607226827173,0.405,0.385,1
"CCDC43",0.110436696270114,-0.264534235675302,0.097,0.124,1
"TMEM14B",0.0678144853004869,-0.264471213024642,0.248,0.291,1
"TNFSF8",0.0242445437054497,-0.26426039478777,0.104,0.142,1
"RBM27",0.061932699267534,0.264244200989627,0.345,0.315,1
"PAXX",0.0414449258975158,0.264231833459355,0.505,0.491,1
"ATP6V1A",0.0016722780600701,-0.263739044169175,0.224,0.305,1
"ATP1A3",0.17747966110615,-0.263727612487159,0.08,0.1,1
"ALOX5AP",0.0914116227056961,0.263685657182861,0.359,0.329,1
"FTSJ3",0.27503126958507,0.263593838842625,0.164,0.148,1
"DIAPH1",0.00388764079397529,0.263533376235402,0.624,0.601,1
"KPNB1",0.122809450539592,0.263133315743934,0.372,0.351,1
"SSX2IP",0.246896764590415,-0.262826551302758,0.089,0.108,1
"ACACA",0.0405638534505908,-0.262811353655346,0.115,0.152,1
"HCG17",0.0913397099539036,-0.262749890729312,0.094,0.122,1
"ITCH",0.0385311210056408,0.262748642169978,0.467,0.433,1
"PIP5K1A",0.508318648494031,0.262600968172863,0.144,0.136,1
"CTSB",0.0267919938242698,-0.262541238702062,0.093,0.13,1
"KLF9",0.0600334114024157,-0.262436696906665,0.072,0.1,1
"ZFYVE28",0.0252894373168075,0.262342476765356,0.39,0.363,1
"CEP290",0.357374590093744,0.262332560525682,0.132,0.118,1
"RUFY2",0.0976010018481978,-0.262109964322303,0.088,0.114,1
"ENSG00000241490",0.0388034480503892,-0.262042132325363,0.095,0.128,1
"PITPNA",0.000714798970995811,-0.262029080604612,0.31,0.411,1
"FAR1",0.196292870974503,0.261991851479203,0.226,0.21,1
"UBE2W",0.164329289499353,0.261895823947325,0.211,0.19,1
"LRCH3",0.0204067906056844,-0.261866084880971,0.312,0.373,1
"ZNF281",0.267197965358556,0.261864239238034,0.164,0.146,1
"C1orf43",0.00130780347847869,-0.261551966653446,0.389,0.483,1
"KLHL5",0.432897890988242,-0.261452571452116,0.093,0.104,1
"MIR155HG",0.734806535599241,0.261398457885093,0.14,0.138,1
"RASA1",0.308226015166075,0.261220354381087,0.258,0.251,1
"GTF2F2",0.407549550806748,0.261196411190028,0.174,0.164,1
"TNFSF9",0.0473913711312531,-0.261041770287206,0.209,0.255,1
"PCIF1",0.0048219711885907,-0.260733625595357,0.24,0.319,1
"BAZ1B",0.114087681136651,0.260442542694666,0.301,0.271,1
"AASDHPPT",0.00771752841292325,-0.260386605304399,0.24,0.309,1
"POLR3E",0.0875369619065789,-0.260313912826207,0.139,0.17,1
"MTREX",0.277932935380059,0.260134695169387,0.221,0.208,1
"SCAMP1",0.538700611673774,0.260021459720907,0.18,0.176,1
"ITPKB",0.274763964458254,-0.2599233650482,0.234,0.261,1
"USP3-AS1",0.474471391897511,0.259920509764193,0.13,0.122,1
"RBM28",0.0505593860998641,-0.259866284246671,0.115,0.15,1
"MED19",0.115352465985252,-0.259857254242243,0.164,0.196,1
"RNF24",0.997483367489369,0.259821213633608,0.126,0.132,1
"VEZF1",0.0104487699786256,-0.259814077731919,0.244,0.313,1
"SRSF5",0.00118998292109632,-0.259789013510789,0.578,0.669,1
"TINF2",0.108428136475969,0.258976311040936,0.307,0.285,1
"BUD13",0.357470580438302,0.258971325355446,0.129,0.116,1
"FLI1",0.189887606552316,0.258934955619559,0.199,0.178,1
"TMEM184C",0.937720003233819,0.258856335469889,0.104,0.106,1
"GALNT10",0.333157756864616,0.258797701379465,0.249,0.238,1
"TRADD",0.144447739176727,-0.258780908625827,0.145,0.172,1
"RRP1B",0.340474430299879,0.258639321293621,0.244,0.232,1
"GLCCI1",0.00135704300253472,0.258089122998695,0.618,0.563,1
"STIMATE",0.747821389555716,0.258079780287759,0.126,0.126,1
"RREB1",0.235592657628003,-0.258025243238969,0.086,0.104,1
"CHMP2B",0.00504205823184987,-0.257969253939226,0.189,0.253,1
"CWF19L2",0.176956975555307,0.257852780585753,0.246,0.228,1
"ARRB2",0.00907050735193493,0.257834397354299,0.514,0.483,1
"LAS1L",0.129111449020282,-0.257834132958072,0.093,0.118,1
"ENSG00000291100",0.280039808836851,0.257804642962472,0.19,0.172,1
"SLC35E1",0.0174601627370981,-0.257790583011929,0.236,0.295,1
"ATG16L2",0.457131102990706,0.257519908792281,0.131,0.122,1
"ZC3H7B",0.0764642073894756,-0.257506698141607,0.078,0.104,1
"ASMTL",0.00805855072681032,-0.257313460202342,0.295,0.365,1
"SNRPF",0.00605093283962394,-0.257310337156905,0.427,0.527,1
"GLB1",0.171393869538089,-0.257309933584977,0.105,0.128,1
"BRD9",0.403480998587047,0.257197520982681,0.162,0.152,1
"ANKFY1",0.148410551473827,-0.257182204653063,0.14,0.168,1
"MPZL3",0.0556995980445784,-0.256991758473036,0.284,0.337,1
"PAK1",0.328275154497015,0.256931217931798,0.115,0.1,1
"USP12",0.00832035397084492,-0.256884670803544,0.172,0.228,1
"SGMS1",0.0990366639073708,-0.256838600957512,0.352,0.389,1
"PARG",0.0307331144166025,-0.256567603484983,0.114,0.154,1
"FKBP2",0.0409941890449136,0.256190891220018,0.318,0.283,1
"PNP",0.00127125580368499,-0.256149437648211,0.439,0.535,1
"CEBPG",0.0349345467485544,-0.256061669201853,0.177,0.222,1
"ZNF276",0.0617334218962533,0.255793755085702,0.298,0.267,1
"NFATC2IP",0.409772913720242,0.255627720990729,0.207,0.198,1
"RRP8",0.405413259162464,-0.255456982841619,0.17,0.186,1
"SLC6A6",0.0177118810201795,-0.255358240346558,0.33,0.385,1
"XPNPEP1",0.965036202917489,0.254998040375129,0.106,0.11,1
"DARS1",0.0582801377003628,-0.254923973708064,0.254,0.307,1
"ECD",0.528768775087096,0.25491014397767,0.219,0.22,1
"CSTB",0.00164960933643033,-0.254835403025875,0.519,0.595,1
"CDK11A",0.0172726301283501,-0.25482413965256,0.21,0.269,1
"PIK3CG",0.102573951085719,0.254785315595846,0.379,0.357,1
"TULP3",0.466838811590707,0.254133648914381,0.105,0.096,1
"INTS1",0.0653259224328149,-0.254088944841735,0.093,0.122,1
"CEP43",0.118695381586391,-0.253838621056801,0.097,0.122,1
"ABL1",0.899885551501767,0.25378622528945,0.162,0.168,1
"ITGB2",0.192197991862545,0.253708182276433,0.434,0.425,1
"PITPNM1",0.200447302873598,-0.25370696419824,0.131,0.154,1
"ANKS1A",0.193890476082759,0.253416834006296,0.189,0.168,1
"MGMT",0.157456203795022,-0.253190353534827,0.098,0.12,1
"CDC37L1",0.417204097341034,0.253183175311351,0.241,0.238,1
"E2F3",0.220110084214386,0.252887747476283,0.143,0.124,1
"ZBTB11",0.353103535695653,0.252728305389742,0.206,0.196,1
"HNRNPM",0.00708752255469804,-0.252487854646238,0.54,0.607,1
"NOP2",0.227671136618381,0.252472820362219,0.194,0.172,1
"ROCK2",0.401433114538668,0.25227679575387,0.137,0.126,1
"CNOT7",0.29690394850371,0.252218823799868,0.255,0.244,1
"DLD",0.0227801130584557,-0.251806259317363,0.194,0.248,1
"MRPS7",0.0141756894935642,-0.251619979007191,0.247,0.313,1
"USP7",0.141066798724931,-0.251460566310932,0.19,0.22,1
"KCTD17",0.0609091477974926,-0.251307051648689,0.078,0.106,1
"NAA10",0.261543488400385,0.251097043831599,0.212,0.196,1
"USP9Y",0.067433093282387,0.250943035731759,0.309,0.277,1
"RMND5A",0.0309585721681815,-0.250936047767091,0.277,0.341,1
"MIR4435-2HG",0.267807534040598,-0.250146532187099,0.311,0.329,1
"KDELR1",0.149751101943121,0.250011469630134,0.264,0.238,1
"PLK3",0.00524530634225479,-0.249815741672709,0.321,0.409,1
"CHST11",0.128154014176078,0.249727524328251,0.404,0.395,1
"IWS1",0.0219218353222771,-0.249683435387556,0.263,0.325,1
"NECTIN3",0.177735678640157,0.249583976186313,0.114,0.094,1
"ZMYM6",0.585023412554036,0.249563504907804,0.128,0.122,1
"ZCCHC8",0.335181155331031,0.249524014707462,0.2,0.19,1
"DNAJC3",0.0958355732372936,0.249523429293427,0.332,0.307,1
"AKAP11",0.0604832018745984,-0.24950566905371,0.096,0.128,1
"ZC3H4",0.0486939709269246,-0.249305650840675,0.101,0.134,1
"PARP15",0.39632980634901,0.249209902313705,0.178,0.168,1
"HECTD4",0.12015546090118,-0.249092485580925,0.225,0.267,1
"WASHC3",0.407935563906588,0.249073646960382,0.161,0.15,1
"MPRIP",0.598567475672301,0.24893929416478,0.136,0.132,1
"BCKDHA",0.0673409916835847,-0.248868138332149,0.101,0.132,1
"NR2C2",0.220707448680261,0.248854246421645,0.187,0.168,1
"TDP1",0.110604899248473,-0.248568341432112,0.144,0.176,1
"SSB",0.165095375672951,0.248551478879483,0.364,0.353,1
"NSMCE4A",0.109610573333687,-0.248492658902329,0.111,0.14,1
"POLR2J3",0.487256730445359,0.248487852405438,0.134,0.126,1
"MBD2",0.0467183527030034,-0.248475743847886,0.226,0.271,1
"KAT8",0.856340715904016,0.248422325463594,0.107,0.108,1
"TMUB2",0.868830505383872,0.24835788341653,0.127,0.13,1
"GIT2",0.602544110514455,0.248286700329072,0.222,0.228,1
"ZNF33A",0.0947782910513693,-0.248260764495339,0.199,0.238,1
"CFAP36",0.0715653907858831,-0.248253975740261,0.177,0.216,1
"RAB30",0.505308646282815,0.248221078785016,0.128,0.12,1
"PNPT1",0.133911488016106,-0.248065151772551,0.081,0.104,1
"TSTD2",0.499415809427349,0.248064503979743,0.142,0.134,1
"TRIM24",0.128756967973465,-0.247565089736248,0.202,0.238,1
"GEMIN7",0.521086793335978,0.247551374179835,0.16,0.152,1
"KLHL12",0.0342618099626215,-0.247472093287905,0.075,0.106,1
"SMAP2",0.00138602026616002,-0.247412780593933,0.51,0.597,1
"CDK2AP1",0.829936735420229,0.247394709828318,0.115,0.114,1
"CASP7",0.478832185275507,0.247299576483492,0.149,0.14,1
"RNFT1",0.205844086085074,-0.247139581957944,0.123,0.146,1
"EIF5A2",0.095331331550645,-0.246731520098506,0.115,0.144,1
"TRIM38",0.159017259827238,-0.246636459698053,0.208,0.238,1
"CMTM3",0.427257154414272,0.246468407429198,0.244,0.242,1
"SLC30A5",0.423059035266456,0.246439739529196,0.2,0.196,1
"SNAP29",0.0817502359712436,-0.246390047991643,0.145,0.18,1
"SBDS",0.0417682200209328,-0.246343148284677,0.297,0.353,1
"PDSS2",0.135472753588741,-0.24621796774023,0.078,0.1,1
"SAR1B",0.0358972553862465,-0.246148236106395,0.248,0.299,1
"MAGED2",0.0623721027166399,0.246006669313263,0.325,0.291,1
"HCFC2",0.0565763190589928,-0.245891773764074,0.08,0.108,1
"KPNA4",0.0213303381354675,0.245883797157089,0.362,0.319,1
"CDK6",0.0035992811012004,-0.245702979372777,0.541,0.607,1
"TMEM203",0.285736841162526,0.245553615613538,0.126,0.11,1
"BNIP3",0.0647653639852025,-0.245505005831146,0.085,0.114,1
"ASAH1",0.257809411181056,-0.245475883248771,0.104,0.124,1
"ARL6IP1",0.000191940403782332,-0.245465368724208,0.88,0.906,1
"FDX1",0.0275850793945541,0.245387643619335,0.423,0.389,1
"CHCHD10",0.0488570786013488,-0.245341516922919,0.178,0.222,1
"LTA4H",0.355443773005453,0.245241361658242,0.187,0.174,1
"TAOK1",0.0419487280025014,-0.24508804092275,0.238,0.291,1
"CCDC167",0.170132170075711,-0.244876111923902,0.226,0.257,1
"TMC6",0.0688821416061866,0.244755768898733,0.297,0.263,1
"IFT80",0.868560460852233,0.244649475423335,0.105,0.106,1
"ENSG00000291149",0.128375223815697,-0.24462015404748,0.128,0.156,1
"KLF3",0.0573965892937638,0.244545886285074,0.4,0.361,1
"NOP16",0.8258446665504,0.244410876142242,0.122,0.124,1
"SLAIN2",0.0157769100323035,-0.244402487201234,0.22,0.283,1
"SERTAD1",0.0419569890621674,-0.244197775800965,0.249,0.303,1
"RMC1",0.351672506292367,0.244126327923896,0.184,0.17,1
"DENND1C",0.741142077878601,0.243937582992393,0.105,0.102,1
"ORAI2",0.00826567637794361,-0.243928100443017,0.197,0.261,1
"CHCHD5",0.0269879558327117,-0.243878123199959,0.115,0.154,1
"CDK2AP2",0.00362287199025893,0.243822339695515,0.525,0.487,1
"AKAP13-AS1",0.129528960772166,-0.24375829469924,0.118,0.146,1
"SPATA13",0.0762966123143774,0.24347002111798,0.414,0.393,1
"ANKRD13A",0.0573039726775846,-0.243264928769668,0.167,0.21,1
"CAPRIN1",0.0186021433389082,-0.243254229361307,0.323,0.395,1
"PLCG1",0.382541526796442,0.243048950882777,0.15,0.138,1
"SVIP",0.116586806113113,-0.24304585186612,0.156,0.188,1
"VAV3",0.0307975621642449,-0.243042784164724,0.297,0.353,1
"EIF2AK3",0.066468195074245,-0.243016673714753,0.125,0.158,1
"BCL2A1",0.19671106048482,-0.24286073091073,0.16,0.186,1
"FOXK1",0.0820014502603248,-0.242831756718765,0.109,0.14,1
"POLG",0.28463923899197,0.242785081315173,0.239,0.226,1
"VPS13B",0.184910165551022,0.242761591173301,0.359,0.359,1
"NUMA1",0.00224148159174252,-0.242674685358895,0.265,0.357,1
"ZEB1",0.0286311098176625,-0.242513010544274,0.304,0.359,1
"IRF4",0.0630760413444138,-0.242272227707945,0.345,0.403,1
"RBBP6",0.000888436145041196,-0.242245098885064,0.295,0.397,1
"WWOX",0.67877243401034,0.242216889494426,0.16,0.156,1
"C7orf50",0.0728534282520972,-0.242143717769826,0.129,0.162,1
"MT1F",0.0756526989889721,-0.241768734004234,0.178,0.216,1
"SLC20A2",0.130677182349857,-0.241710703449965,0.165,0.194,1
"SIAH2",0.0703343853929809,-0.241424173756007,0.232,0.273,1
"CIZ1",0.451040884250822,0.241332796303755,0.121,0.112,1
"NHEJ1",0.637693574656031,0.241324153704053,0.117,0.112,1
"CDK9",0.00664156321939103,-0.241301107565256,0.22,0.293,1
"PDE4DIP",0.0855078348309312,-0.241297226882726,0.165,0.202,1
"GRPEL1",0.0868204842665457,-0.241265432094919,0.206,0.248,1
"NECAP2",0.130958908411676,-0.241230040985032,0.265,0.303,1
"ZFAND6",0.0776672752669421,0.240904194754372,0.353,0.331,1
"CD69",0.0132566857726686,-0.240763521079693,0.565,0.631,1
"RNF19B",0.0424418586088416,-0.240707936904784,0.113,0.15,1
"KDM5B",0.0475348030246369,-0.240518411927637,0.14,0.18,1
"ACAP1",0.105145978395436,-0.240465561345762,0.269,0.307,1
"C8orf76",0.562163561310286,0.240457329519475,0.144,0.14,1
"ZFP91",0.0707407878588799,-0.240439390625142,0.194,0.234,1
"HDLBP",0.0306022618896376,-0.240334776163368,0.275,0.335,1
"NUP54",0.176934986080669,0.240057190230343,0.236,0.214,1
"ME2",0.285223126047752,0.239938146170855,0.118,0.102,1
"HELZ",0.222115838900392,0.239915515996822,0.307,0.305,1
"RBM48",0.447877391685097,0.239837145315114,0.17,0.162,1
"NAP1L1",0.00146840644766645,-0.239829625232446,0.526,0.607,1
"AGFG1",0.0114611910980825,-0.239806069096841,0.26,0.331,1
"ANAPC10",0.31134980306672,0.239648054299774,0.151,0.134,1
"NAA25",0.28533587237475,-0.239428500649223,0.102,0.12,1
"IDH3A",0.13192292909173,0.239410321506037,0.139,0.114,1
"COX20",0.0126898023791543,-0.239393014246554,0.31,0.385,1
"KCTD20",0.0111627755537421,-0.239368690084494,0.441,0.509,1
"INTS15",0.516811621907208,0.239247333593679,0.105,0.098,1
"SOAT1",0.0318229140888793,-0.239209776354672,0.179,0.226,1
"PCNT",0.525806610935941,0.239151919543528,0.158,0.15,1
"ATG5",0.0391016472365591,-0.239087211252801,0.339,0.399,1
"SACS",0.174383288573725,-0.238692582993435,0.09,0.11,1
"DNAJC10",0.0868923605404705,-0.238546999241171,0.103,0.132,1
"MAP3K11",0.565605896656369,0.238312636966415,0.107,0.1,1
"EIF4E3",0.315821699307515,0.238267479738731,0.203,0.192,1
"RAB3GAP2",0.128472353923407,0.238139697691066,0.266,0.242,1
"NDUFA3",0.0268755865558982,0.237974364641725,0.447,0.429,1
"PIGP",0.0355737378476091,-0.23795129976328,0.097,0.132,1
"MKKS",0.103180108174206,-0.237911301943533,0.093,0.12,1
"JUND",9.85238827412277e-05,-0.237910830201847,0.989,0.986,1
"PPWD1",0.332814147807547,0.237569092177562,0.212,0.2,1
"MARCHF3",0.0787508486134952,-0.237422385652863,0.118,0.148,1
"TNRC6C",0.0528121596421247,0.237346763526638,0.474,0.449,1
"PPP1R8",0.055902019117883,-0.237177896558777,0.125,0.162,1
"PRDX1",0.00136039478481971,-0.237160615324394,0.6,0.689,1
"MTMR12",0.510953698998023,0.236947598700869,0.128,0.12,1
"THAP4",0.209067810242178,0.236889266365923,0.212,0.192,1
"ZZZ3",0.33761806045863,0.236791596579125,0.178,0.166,1
"DENND1A",0.341977978440434,-0.236377525456295,0.092,0.106,1
"NF1",0.321773320420004,0.236227018084333,0.228,0.218,1
"DOP1A",0.355736654404193,0.236075454433784,0.174,0.162,1
"SCAF11",0.000420792043846283,0.235990313446455,0.802,0.766,1
