"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","direction"
5.22394056286403e-08,-0.34351210275658,0.101,0.141,0.000982205304629695,"NOP56","ALL_monocytes","down"
5.76637776012193e-16,-0.343783660179074,1,1,1.08419434645813e-11,"ENSG00000280441","ALL_monocytes","down"
2.78310553477108e-07,-0.343882950038197,0.358,0.402,0.00523279502647658,"AMPD2","ALL_monocytes","down"
1.02701859474438e-07,-0.344627516969178,0.207,0.266,0.00193100036183839,"NKTR","ALL_monocytes","down"
2.35033689146462e-10,-0.345845376108613,0.336,0.412,4.41910342333179e-06,"GPR137B","ALL_monocytes","down"
5.00127009302202e-17,-0.346340744036505,0.534,0.616,9.40338802890001e-13,"PSME2","ALL_monocytes","down"
1.4556463761576e-13,-0.346936539305785,0.473,0.553,2.73690631645153e-09,"ADGRE2","ALL_monocytes","down"
1.97769021714878e-08,-0.347777407140854,0.282,0.347,0.000371845314628314,"GBF1","ALL_monocytes","down"
5.35537070618497e-07,-0.348713292648917,0.276,0.334,0.010069168001769,"CYTH4","ALL_monocytes","down"
1.41314186590718e-06,-0.349862674229821,0.199,0.251,0.0265698933627869,"CCDC82","ALL_monocytes","down"
6.65835088345699e-14,-0.350270889751981,0.452,0.536,1.25190313310758e-09,"ANP32B","ALL_monocytes","down"
3.16788721989576e-09,-0.350282786522607,0.371,0.432,5.95626155084801e-05,"ANKRD44","ALL_monocytes","down"
9.71895662913258e-10,-0.350392819504546,0.382,0.45,1.82735822540951e-05,"HMGN1","ALL_monocytes","down"
2.20018504129794e-07,-0.350840270808521,0.232,0.291,0.00413678791464839,"HNRNPUL2","ALL_monocytes","down"
1.2523177647548e-10,-0.351919570857586,0.361,0.441,2.35460786129198e-06,"SRSF7","ALL_monocytes","down"
1.51085336346506e-17,-0.352077817638953,0.633,0.673,2.840706493987e-13,"CORO1A","ALL_monocytes","down"
1.17921826619249e-08,-0.352227201823237,0.072,0.107,0.000221716618409512,"TGS1","ALL_monocytes","down"
1.91828123875279e-09,-0.352378929457033,0.332,0.401,3.60675238510299e-05,"MYO5A","ALL_monocytes","down"
1.59263647084876e-10,-0.352599825255075,0.113,0.163,2.99447509248985e-06,"STXBP5","ALL_monocytes","down"
7.19437864103219e-09,-0.353014960718541,0.354,0.417,0.000135268707208687,"HERC1","ALL_monocytes","down"
3.3040380937119e-18,-0.353320050247659,0.644,0.705,6.21225242379712e-14,"PIK3AP1","ALL_monocytes","down"
3.12666633114489e-10,-0.353322529606712,0.348,0.414,5.87875803581862e-06,"LPIN2","ALL_monocytes","down"
4.02199061380813e-09,-0.354551397448015,0.271,0.338,7.56214675208204e-05,"MRPS21","ALL_monocytes","down"
1.27454089777291e-14,-0.354698937037197,0.484,0.49,2.39639179599263e-10,"TXNRD1","ALL_monocytes","down"
1.06491905931941e-09,-0.357882080579119,0.35,0.416,2.00226081533235e-05,"CD151","ALL_monocytes","down"
9.2413172670653e-07,-0.359122486325717,0.229,0.284,0.0173755247255362,"SH3TC1","ALL_monocytes","down"
1.85347220483831e-08,-0.359507895909078,0.325,0.38,0.0003484898439537,"IFI16","ALL_monocytes","down"
1.20666806563243e-10,-0.359669985874434,0.377,0.443,2.26877729700209e-06,"PSMB8","ALL_monocytes","down"
2.3540273181164e-08,-0.360356683552257,0.287,0.348,0.000442604216352245,"CLTB","ALL_monocytes","down"
9.1550027549315e-08,-0.36111436763846,0.261,0.32,0.00172132361798222,"NDUFB10","ALL_monocytes","down"
1.44322992863378e-06,-0.361445332863804,0.14,0.185,0.0271356091181723,"AP1B1","ALL_monocytes","down"
8.94133236752473e-07,-0.361461550772731,0.269,0.301,0.01681149311742,"CLIC4","ALL_monocytes","down"
7.81707866494143e-12,-0.361710977410938,0.414,0.473,1.46976713058229e-07,"POLD4","ALL_monocytes","down"
2.84598134459676e-11,-0.361723461019685,0.429,0.496,5.35101412411083e-07,"RHOQ","ALL_monocytes","down"
3.57168185283873e-20,-0.362103385312566,0.608,0.659,6.71547621970738e-16,"CYBB","ALL_monocytes","down"
1.34315585258982e-07,-0.362616795693475,0.24,0.3,0.00252540163403937,"MPHOSPH8","ALL_monocytes","down"
3.52747978411357e-07,-0.363464083885313,0.229,0.285,0.00663236749009034,"PHLPP1","ALL_monocytes","down"
8.31402544443884e-12,-0.364274581497972,0.412,0.472,1.56320306406339e-07,"OSBPL11","ALL_monocytes","down"
1.0876484419902e-08,-0.364964580621034,0.339,0.4,0.000204499660062998,"KLF3","ALL_monocytes","down"
4.59981228619367e-09,-0.365466789030268,0.344,0.408,8.64856706050133e-05,"POLR2A","ALL_monocytes","down"
2.24415783162354e-07,-0.365486983091875,0.216,0.273,0.00421946555501858,"NAP1L4","ALL_monocytes","down"
2.03660121076573e-10,-0.36609334115659,0.355,0.421,3.82921759648173e-06,"EVI5","ALL_monocytes","down"
7.85716381433235e-08,-0.366097921256843,0.31,0.371,0.00147730394037077,"TAGAP","ALL_monocytes","down"
6.56904081139539e-08,-0.366933879028212,0.891,0.904,0.00123511105335856,"ZFP36","ALL_monocytes","down"
9.16144146786715e-13,-0.369704155854183,0.408,0.488,1.72253422478838e-08,"NUDT3","ALL_monocytes","down"
5.49260179132002e-42,-0.371194729071051,0.815,0.853,1.03271898880399e-37,"VASP","ALL_monocytes","down"
9.07010517821105e-08,-0.371796165751817,0.245,0.305,0.00170536117560724,"SCARB2","ALL_monocytes","down"
1.67325783871081e-08,-0.37224486963035,0.31,0.365,0.000314605938834406,"TRAK1","ALL_monocytes","down"
2.73624141215035e-32,-0.373288384232518,0.93,0.966,5.14468110312509e-28,"CRIP1","ALL_monocytes","down"
2.54485053906256e-08,-0.374015283992767,0.306,0.366,0.000478482798354543,"KCTD12","ALL_monocytes","down"
2.08204414181841e-06,-0.374162787017673,0.09,0.126,0.0391465939544698,"HEATR5A","ALL_monocytes","down"
9.11608574171321e-15,-0.3744208643562,0.551,0.603,1.71400644115692e-10,"STAT1","ALL_monocytes","down"
6.87756334654159e-09,-0.374605421656008,0.203,0.265,0.000129311946041675,"XPO6","ALL_monocytes","down"
1.10598391755917e-06,-0.374629576357273,0.161,0.21,0.0207947096179475,"NBR1","ALL_monocytes","down"
1.15845240868245e-06,-0.37464520623811,0.249,0.302,0.0217812221880475,"TNRC18","ALL_monocytes","down"
3.0160681093866e-11,-0.374920481610215,0.337,0.414,5.67081125926869e-07,"RBM6","ALL_monocytes","down"
2.02197471425853e-36,-0.375014115103975,0.831,0.864,3.8017168577489e-32,"TYMP","ALL_monocytes","down"
7.70896276115287e-15,-0.375402484234469,0.657,0.718,1.44943917835196e-10,"RBM47","ALL_monocytes","down"
8.99337501413895e-13,-0.375879784190655,0.399,0.452,1.6909343701584e-08,"SIRPA","ALL_monocytes","down"
7.95890552823159e-07,-0.376260942973943,0.182,0.234,0.014964334174181,"ANKRD13A","ALL_monocytes","down"
9.48321543057735e-09,-0.376562906710394,0.204,0.266,0.000178303416525715,"NDUFAB1","ALL_monocytes","down"
7.69901597632948e-07,-0.377968597431532,0.092,0.13,0.0144756898386947,"MIA3","ALL_monocytes","down"
3.63069369064227e-08,-0.378689104242089,0.274,0.334,0.000682643027714559,"CSK","ALL_monocytes","down"
4.9328420342205e-12,-0.378768293749777,0.362,0.441,9.27472959274139e-08,"C1orf162","ALL_monocytes","down"
1.41826794693239e-08,-0.378838460790844,0.233,0.297,0.000266662739382229,"SLIRP","ALL_monocytes","down"
6.91238119999493e-08,-0.379175556148117,0.27,0.326,0.00129966591322305,"USP25","ALL_monocytes","down"
1.31049004720749e-08,-0.380165745166986,0.194,0.255,0.000246398338675953,"CTCF","ALL_monocytes","down"
4.74684442371393e-09,-0.380172382013677,0.17,0.23,8.92501688546693e-05,"TIAM1","ALL_monocytes","down"
5.6887206932376e-11,-0.380200350579637,0.399,0.452,1.06959326474253e-06,"XRN1","ALL_monocytes","down"
1.52177842611626e-07,-0.38049012921746,0.156,0.209,0.00286124779678379,"TRIM26","ALL_monocytes","down"
1.54992310268305e-07,-0.380534637812163,0.215,0.274,0.00291416541766468,"COX14","ALL_monocytes","down"
1.41165846182333e-08,-0.381769594487164,0.266,0.325,0.000265420023992022,"SPTLC2","ALL_monocytes","down"
5.5299948193165e-07,-0.381998789954426,0.246,0.292,0.0103974962592789,"IFI27L2","ALL_monocytes","down"
1.81534757622239e-12,-0.382182445982748,0.376,0.459,3.41321651281333e-08,"OGFR","ALL_monocytes","down"
1.92660863482201e-06,-0.382537598545084,0.152,0.199,0.0362240955519234,"NIPSNAP2","ALL_monocytes","down"
1.27980760914151e-06,-0.383318861019562,0.2,0.252,0.0240629426670787,"LAMTOR2","ALL_monocytes","down"
1.85366556649595e-07,-0.383463174145032,0.205,0.262,0.00348526199812569,"FAM172A","ALL_monocytes","down"
7.25020200225617e-08,-0.383465344652268,0.169,0.224,0.0013631829804642,"FMNL3","ALL_monocytes","down"
5.27728350235002e-07,-0.384199448357109,0.093,0.131,0.0099223484411185,"FAM222B","ALL_monocytes","down"
1.99020563083752e-10,-0.3844461025209,0.328,0.394,3.74198462710071e-06,"RAB8A","ALL_monocytes","down"
5.07669619724476e-08,-0.385654641415708,0.126,0.175,0.00095452041900596,"BCL2","ALL_monocytes","down"
1.41800149209921e-11,-0.386037398520963,0.432,0.487,2.66612640544493e-07,"PTPN6","ALL_monocytes","down"
1.07617328524124e-07,-0.386129678838028,0.152,0.204,0.00202342101091059,"MAST2","ALL_monocytes","down"
2.05566893938652e-14,-0.386517097763579,0.44,0.515,3.86506873983454e-10,"RBMS1","ALL_monocytes","down"
6.94799362441947e-08,-0.386548036299959,0.257,0.311,0.00130636176126335,"PCM1","ALL_monocytes","down"
4.74081706500644e-13,-0.386636648024677,0.385,0.453,8.9136842456251e-09,"DHRS7","ALL_monocytes","down"
1.43309129042486e-06,-0.387647994790152,0.163,0.213,0.0269449824425681,"NPIPB4","ALL_monocytes","down"
4.74214262825395e-10,-0.388430909897857,0.216,0.285,8.91617656964307e-06,"DTX3L","ALL_monocytes","down"
4.5595538021103e-07,-0.388455067467802,0.162,0.214,0.00857287305872778,"CRYBG1","ALL_monocytes","down"
3.19415451168575e-07,-0.388633358025654,0.112,0.155,0.00600564931287155,"RPL7L1","ALL_monocytes","down"
1.50751584180651e-07,-0.389252116776411,0.183,0.239,0.0028344312857646,"EPG5","ALL_monocytes","down"
1.01509422941049e-14,-0.389374738559929,0.471,0.518,1.9085801701376e-10,"ARHGAP10","ALL_monocytes","down"
1.07276845711379e-07,-0.390317657489003,0.262,0.316,0.00201701925306534,"STRN","ALL_monocytes","down"
9.64556036607024e-11,-0.390570188311896,0.202,0.271,1.81355826002853e-06,"RABIF","ALL_monocytes","down"
2.57602221134891e-07,-0.390631710053397,0.108,0.151,0.00484343696177821,"GAPT","ALL_monocytes","down"
2.34663207744284e-11,-0.390845889845822,0.247,0.324,4.41213763200803e-07,"SPG11","ALL_monocytes","down"
2.19771296402293e-06,-0.390877525035678,0.171,0.22,0.0413213991495591,"RNASEH2C","ALL_monocytes","down"
1.21497816871907e-09,-0.392159866116869,0.092,0.136,2.28440195282559e-05,"DERA","ALL_monocytes","down"
8.32318038520774e-17,-0.392476020253705,0.548,0.597,1.56492437602676e-12,"SSH2","ALL_monocytes","down"
4.60466298791967e-08,-0.392676826668618,0.205,0.264,0.000865768734988656,"DENND4B","ALL_monocytes","down"
1.02593236628399e-07,-0.392759416637949,0.246,0.257,0.00192895803508716,"PLA2G7","ALL_monocytes","down"
1.25760795642008e-08,-0.393233915260668,0.231,0.295,0.000236455447966104,"TMEM120A","ALL_monocytes","down"
4.12804196960452e-10,-0.393831300312715,0.254,0.326,7.76154451125043e-06,"UBE2L6","ALL_monocytes","down"
2.61116552550811e-23,-0.394954591517236,0.529,0.641,4.90951342106035e-19,"NDUFS5","ALL_monocytes","down"
9.98202414580372e-17,-0.395772443528614,0.484,0.56,1.87682017989402e-12,"MBD2","ALL_monocytes","down"
1.45081330360004e-11,-0.396683816595765,0.362,0.429,2.72781917342879e-07,"RGS19","ALL_monocytes","down"
1.74850275598787e-10,-0.397200958470043,0.304,0.371,3.2875348818084e-06,"SLU7","ALL_monocytes","down"
2.76630558211816e-09,-0.397635615817629,0.182,0.244,5.20120775549856e-05,"COX16","ALL_monocytes","down"
1.75635448200907e-10,-0.398101903581513,0.302,0.376,3.30229769707346e-06,"NEMF","ALL_monocytes","down"
1.02475602536808e-06,-0.398979847163101,0.193,0.244,0.0192674627889706,"AGPAT2","ALL_monocytes","down"
4.43385824457517e-07,-0.399017239957164,0.195,0.249,0.00833654027145023,"CD300LF","ALL_monocytes","down"
4.42468564994587e-10,-0.399222136524737,0.239,0.311,8.31929395902823e-06,"SNX10","ALL_monocytes","down"
8.00286498165955e-08,-0.39925746466169,0.159,0.213,0.00150469867385163,"TASOR","ALL_monocytes","down"
4.81921654707075e-09,-0.401045206514622,0.247,0.313,9.06109095180243e-05,"DYNC1I2","ALL_monocytes","down"
6.08071189772548e-07,-0.401085065105178,0.16,0.21,0.0114329545101034,"PDAP1","ALL_monocytes","down"
6.96537321627423e-13,-0.401219386307357,0.395,0.475,1.30962947212388e-08,"KRTCAP2","ALL_monocytes","down"
7.79761344943233e-08,-0.402889931391206,0.199,0.257,0.00146610728076227,"TTC17","ALL_monocytes","down"
2.35819522127011e-11,-0.403060509372528,0.289,0.366,4.43387865503206e-07,"MX2","ALL_monocytes","down"
2.09484181226326e-08,-0.40432939913097,0.29,0.353,0.000393872157541739,"CEMIP2","ALL_monocytes","down"
1.10857968015263e-07,-0.404420443251969,0.224,0.282,0.00208435151462298,"ST3GAL2","ALL_monocytes","down"
1.41125241354991e-20,-0.404756214592182,0.524,0.606,2.65343678795655e-16,"DOCK2","ALL_monocytes","down"
1.73464984852272e-07,-0.404999961225483,0.18,0.234,0.00326148864519241,"POLR2G","ALL_monocytes","down"
9.08147980977102e-09,-0.405186990997104,0.231,0.295,0.000170749983383315,"PIM1","ALL_monocytes","down"
5.18607172782594e-13,-0.405322233971099,0.393,0.472,9.75085206265834e-09,"MACF1","ALL_monocytes","down"
6.83289791481016e-26,-0.405841500448758,0.801,0.777,1.28472146594261e-21,"C15orf48","ALL_monocytes","down"
1.13111272018472e-36,-0.406618040890716,0.982,0.986,2.1267181364913e-32,"UBC","ALL_monocytes","down"
7.49368102204489e-12,-0.406783437943824,0.38,0.451,1.40896190576488e-07,"MTHFD2","ALL_monocytes","down"
2.42261877120218e-12,-0.408416709375245,0.376,0.446,4.55500781361433e-08,"JAZF1","ALL_monocytes","down"
2.00705972175024e-09,-0.408490986371582,0.237,0.303,3.77367368883481e-05,"GTF3C6","ALL_monocytes","down"
1.46161300028081e-06,-0.409211150769698,0.172,0.222,0.0274812476312798,"CNOT6L","ALL_monocytes","down"
3.06321391363723e-09,-0.410662201417138,0.231,0.297,5.75945480042073e-05,"BLTP1","ALL_monocytes","down"
1.54024135107124e-13,-0.411634600244512,0.351,0.429,2.89596178828414e-09,"BMP2K","ALL_monocytes","down"
5.22115354261582e-08,-0.412243888055334,0.156,0.21,0.000981681289082626,"YTHDC2","ALL_monocytes","down"
1.46044405969123e-29,-0.41304878466968,0.804,0.839,2.74592692103145e-25,"LITAF","ALL_monocytes","down"
4.28166710934868e-08,-0.413293475958012,0.188,0.246,0.000805039049899739,"CCNDBP1","ALL_monocytes","down"
1.90167811491081e-08,-0.41432010361358,0.162,0.219,0.000357553519165531,"PARP4","ALL_monocytes","down"
6.73881910466349e-09,-0.415382332876375,0.122,0.172,0.000126703276805883,"FAM89B","ALL_monocytes","down"
4.59520796656408e-10,-0.415522626500663,0.249,0.316,8.63991001873378e-06,"CDK11A","ALL_monocytes","down"
7.92406031335618e-25,-0.41617817299267,0.63,0.705,1.48988182011723e-20,"B4GALT5","ALL_monocytes","down"
1.72970994360003e-26,-0.416319671678635,0.65,0.735,3.25220063595677e-22,"MTSS1","ALL_monocytes","down"
1.76070279139204e-10,-0.416389392731066,0.192,0.259,3.31047338837531e-06,"RNGTT","ALL_monocytes","down"
1.9434951941939e-28,-0.417481539842708,0.687,0.776,3.65415966412337e-24,"MARCKS","ALL_monocytes","down"
5.74353305690325e-08,-0.418706082464156,0.138,0.189,0.00107989908535895,"MCRS1","ALL_monocytes","down"
1.93124081804094e-08,-0.420292374690714,0.434,0.484,0.000363111898608057,"TBC1D2","ALL_monocytes","down"
3.86829123545695e-09,-0.420791329102612,0.289,0.35,7.27316118090615e-05,"ARID5B","ALL_monocytes","down"
2.66803479150716e-07,-0.421576293971972,0.129,0.177,0.00501643901499177,"ABHD3","ALL_monocytes","down"
3.46463465736858e-07,-0.421642113283215,0.086,0.124,0.00651420608278441,"DDX23","ALL_monocytes","down"
2.47742235364658e-09,-0.421926860000521,0.139,0.194,4.65804950932631e-05,"ASCC3","ALL_monocytes","down"
4.26047928801509e-11,-0.422162482904312,0.284,0.353,8.01055315732597e-07,"SAMHD1","ALL_monocytes","down"
8.98361506352008e-08,-0.422975451266348,0.187,0.243,0.00168909930424305,"MAST3","ALL_monocytes","down"
5.37225359664989e-08,-0.424282355976871,0.178,0.234,0.00101009112124211,"TMEM14B","ALL_monocytes","down"
2.32706163534739e-07,-0.424516995155591,0.134,0.183,0.00437534128678016,"TENT5A","ALL_monocytes","down"
2.47939677839918e-08,-0.425462565215319,0.222,0.281,0.000466176182274613,"BLVRA","ALL_monocytes","down"
5.87247806136794e-22,-0.425582717173633,0.547,0.63,1.1041433250984e-17,"DLEU2","ALL_monocytes","down"
2.74286306336463e-11,-0.425813918936681,0.3,0.364,5.15713113173818e-07,"UCP2","ALL_monocytes","down"
5.51352666899905e-20,-0.426778475357993,0.664,0.74,1.0366532843052e-15,"MAML2","ALL_monocytes","down"
1.93282982518878e-18,-0.428735193869231,0.442,0.536,3.63410663731994e-14,"RASSF5","ALL_monocytes","down"
2.1914322769075e-10,-0.429257415928949,0.256,0.324,4.12033096704148e-06,"DYNC1LI1","ALL_monocytes","down"
5.15705223493718e-07,-0.429464289378211,0.201,0.242,0.00969628961212889,"BIN2","ALL_monocytes","down"
2.62565839609796e-07,-0.430414384626088,0.133,0.181,0.00493676291634338,"MAN2A2","ALL_monocytes","down"
2.8470235906141e-10,-0.4306517237164,0.219,0.289,5.35297375507263e-06,"AATF","ALL_monocytes","down"
3.1013117748481e-07,-0.431724391134575,0.15,0.201,0.0058310863990694,"RUFY3","ALL_monocytes","down"
1.85452756872369e-07,-0.432333125980111,0.164,0.216,0.00348688273471428,"TAB3","ALL_monocytes","down"
3.25893086695992e-08,-0.432389153581544,0.203,0.26,0.000612744181605805,"CCDC12","ALL_monocytes","down"
3.42885437050335e-15,-0.432457207603563,0.367,0.452,6.44693198742039e-11,"SLC15A3","ALL_monocytes","down"
2.24917298478068e-33,-0.433463234483738,0.693,0.784,4.22889504598463e-29,"PTPRJ","ALL_monocytes","down"
7.45388610772834e-11,-0.433701016887681,0.285,0.355,1.40147966597508e-06,"FDX1","ALL_monocytes","down"
1.9900940221606e-06,-0.434305899426173,0.117,0.159,0.0374177478046636,"TASL","ALL_monocytes","down"
1.39303571077796e-07,-0.434403456627408,0.137,0.187,0.00261918574340472,"VPS41","ALL_monocytes","down"
4.07619555970128e-27,-0.434436674733704,0.738,0.795,7.66406289135034e-23,"ATP1B3","ALL_monocytes","down"
1.02690458277597e-11,-0.435575413011709,0.204,0.278,1.93078599653539e-07,"PHF11","ALL_monocytes","down"
1.5115797973745e-23,-0.435691157325288,0.621,0.699,2.84207233502354e-19,"CAMK1D","ALL_monocytes","down"
2.44827906971314e-08,-0.436035266886572,0.157,0.213,0.000460325430687465,"MED27","ALL_monocytes","down"
6.55699579763442e-11,-0.438016002869725,0.288,0.35,1.23284634987122e-06,"DHRSX","ALL_monocytes","down"
2.00431324984689e-06,-0.438704777971555,0.083,0.119,0.0376850977236211,"TBC1D2B","ALL_monocytes","down"
2.53685716297878e-06,-0.438768869263539,0.122,0.165,0.0476979883783269,"SUPT16H","ALL_monocytes","down"
1.44965653230603e-15,-0.440126260162812,0.339,0.432,2.7256442120418e-11,"ANAPC11","ALL_monocytes","down"
7.17109737354637e-10,-0.44016116831584,0.244,0.311,1.34830972817419e-05,"RFTN1","ALL_monocytes","down"
8.9493442074867e-18,-0.441177121225281,0.389,0.476,1.68265569789165e-13,"CELF2","ALL_monocytes","down"
6.70942418519373e-14,-0.444179692578264,0.214,0.296,1.26150593530013e-09,"PARP9","ALL_monocytes","down"
1.38267054706975e-08,-0.444856376649763,0.155,0.211,0.000259969716260055,"NDUFC1","ALL_monocytes","down"
1.3153306971121e-07,-0.44495446918202,0.117,0.164,0.00247308477671017,"NAPRT","ALL_monocytes","down"
3.16953658539395e-08,-0.446117552924525,0.082,0.122,0.000595936268785771,"COMMD2","ALL_monocytes","down"
1.00002217620937e-06,-0.446650802389602,0.106,0.148,0.0188024169570885,"TDRD7","ALL_monocytes","down"
3.02811429549905e-14,-0.44706182910068,0.335,0.414,5.69346049839731e-10,"COX17","ALL_monocytes","down"
4.00014044526787e-10,-0.447606049799036,0.162,0.225,7.52106406519265e-06,"NEU4","ALL_monocytes","down"
1.14518086411597e-07,-0.449396030041545,0.081,0.12,0.00215316906071085,"RPA3","ALL_monocytes","down"
3.83820307591899e-09,-0.450116521693984,0.234,0.297,7.21658942334289e-05,"SCLT1","ALL_monocytes","down"
2.02920465383358e-06,-0.450650841549869,0.134,0.178,0.038153105901379,"CYTH3","ALL_monocytes","down"
3.26713098608274e-28,-0.451065638627567,0.777,0.837,6.14285968003277e-24,"BEST1","ALL_monocytes","down"
2.91204697146443e-09,-0.451233245842747,0.187,0.25,5.47523071574742e-05,"REPS1","ALL_monocytes","down"
1.86937235236327e-08,-0.451275398953667,0.16,0.217,0.000351479389691343,"HERC3","ALL_monocytes","down"
1.41105146565231e-13,-0.451809334043178,0.343,0.415,2.65305896571947e-09,"HGSNAT","ALL_monocytes","down"
5.5365361739109e-18,-0.451903208852781,0.391,0.489,1.04097953141873e-13,"ARRDC2","ALL_monocytes","down"
9.74098203927416e-07,-0.452852678774462,0.107,0.149,0.0183149944302433,"ZNF518A","ALL_monocytes","down"
4.72876919402935e-10,-0.453448229958305,0.239,0.308,8.89103183861398e-06,"SPATA13","ALL_monocytes","down"
1.71916496015209e-15,-0.454205405513223,0.364,0.434,3.23237395807795e-11,"NCOA1","ALL_monocytes","down"
3.6747472241799e-22,-0.454402112194345,0.464,0.552,6.90925973090304e-18,"RAB32","ALL_monocytes","down"
2.58639831726876e-11,-0.454567353476876,0.241,0.313,4.86294611612872e-07,"RFFL","ALL_monocytes","down"
5.78849684444393e-08,-0.457224788321872,0.135,0.187,0.00108835317669235,"NUDT21","ALL_monocytes","down"
5.12429342142482e-16,-0.458804271171861,0.323,0.416,9.63469649096294e-12,"CD47","ALL_monocytes","down"
7.82020708525368e-13,-0.459130234901071,0.218,0.297,1.4703553361694e-08,"SGPL1","ALL_monocytes","down"
9.22912364626738e-10,-0.460390795748344,0.12,0.174,1.73525982797119e-05,"ITPRIPL2","ALL_monocytes","down"
2.56239464432589e-24,-0.460576244582935,0.535,0.624,4.81781441026154e-20,"ZFAND5","ALL_monocytes","down"
1.03614507060001e-14,-0.460674997922608,0.276,0.365,1.94815996174214e-10,"PDE8A","ALL_monocytes","down"
5.30269907347629e-19,-0.461161216788543,0.458,0.557,9.97013479795012e-15,"SMAD3","ALL_monocytes","down"
8.09291919548587e-22,-0.462171446587802,0.443,0.543,1.52163066713525e-17,"IL10RA","ALL_monocytes","down"
1.50415507869305e-08,-0.462908835089585,0.172,0.23,0.000282811237895867,"PDK3","ALL_monocytes","down"
1.25340453128527e-10,-0.462980325035342,0.239,0.31,2.35665119972257e-06,"PACS1","ALL_monocytes","down"
2.57616182476655e-06,-0.463088119610062,0.088,0.125,0.0484369946292606,"SEC22C","ALL_monocytes","down"
6.54373151124982e-13,-0.463515673080576,0.27,0.346,1.23035239874519e-08,"MICAL1","ALL_monocytes","down"
2.61788092215463e-07,-0.464731844010141,0.181,0.226,0.00492213970983513,"EIF4EBP1","ALL_monocytes","down"
1.56699794361624e-07,-0.467218874515188,0.086,0.127,0.00294626953358725,"RPS6KA5","ALL_monocytes","down"
3.44039606186691e-09,-0.467385424074875,0.198,0.259,6.46863267552216e-05,"LSM3","ALL_monocytes","down"
2.98750643945719e-07,-0.467431759699557,0.131,0.179,0.00561710960746741,"ACVR2A","ALL_monocytes","down"
4.49726474239464e-11,-0.467960266507316,0.236,0.307,8.45575716865041e-07,"PTPN18","ALL_monocytes","down"
2.30636452677674e-07,-0.467996166916849,0.152,0.203,0.00433642658324563,"HSPBAP1","ALL_monocytes","down"
1.90141107142152e-09,-0.468447236765849,0.125,0.179,3.57503309648674e-05,"DCXR","ALL_monocytes","down"
1.38586888876986e-07,-0.469410376052076,0.139,0.19,0.00260571068466508,"ARAP3","ALL_monocytes","down"
9.55431875113578e-13,-0.469954637845061,0.263,0.343,1.79640301158855e-08,"NDUFA3","ALL_monocytes","down"
1.70231625696127e-06,-0.470364333660233,0.147,0.194,0.0320069502633858,"MEGF9","ALL_monocytes","down"
2.11577663814351e-09,-0.470492710892753,0.13,0.186,3.97808323503742e-05,"CIAO2A","ALL_monocytes","down"
6.92216263774513e-21,-0.470608437828698,0.399,0.507,1.30150501914884e-16,"RNF19B","ALL_monocytes","down"
4.10809459411222e-35,-0.470977169971285,0.705,0.772,7.7240394558498e-31,"CXCL16","ALL_monocytes","down"
1.58022660722152e-12,-0.471213113593674,0.277,0.349,2.97114206689789e-08,"CLEC12A","ALL_monocytes","down"
2.15563301401567e-09,-0.471951198086955,0.213,0.269,4.05302119295227e-05,"USP6NL","ALL_monocytes","down"
1.28476532726574e-08,-0.473165926679608,0.117,0.167,0.000241561576832504,"POLE3","ALL_monocytes","down"
4.47412433226104e-14,-0.473490932800584,0.832,0.815,8.41224856951722e-10,"TALAM1","ALL_monocytes","down"
8.17788712706666e-09,-0.473502170280257,0.189,0.241,0.000153760633763107,"MAT2B","ALL_monocytes","down"
8.33028692747061e-09,-0.475366646626772,0.121,0.172,0.000156626054810302,"DENND10","ALL_monocytes","down"
5.50142051199941e-15,-0.476505315535466,0.374,0.465,1.03437708466613e-10,"H1-10","ALL_monocytes","down"
4.5850966649311e-07,-0.476532519550141,0.123,0.169,0.00862089874940346,"CCDC124","ALL_monocytes","down"
1.6269725167979e-09,-0.477003313749051,0.231,0.295,3.0590337260834e-05,"ITPKB","ALL_monocytes","down"
2.54153478176943e-07,-0.478444097797815,0.068,0.102,0.00477859369668288,"DNMT1","ALL_monocytes","down"
4.43433882118153e-10,-0.478508240698048,0.171,0.235,8.33744385158551e-06,"MEA1","ALL_monocytes","down"
6.30811964540543e-30,-0.479406544591047,0.563,0.658,1.18605265572913e-25,"IRAK3","ALL_monocytes","down"
5.38158963436474e-17,-0.480196000324553,0.346,0.437,1.01184648305326e-12,"SYNGR2","ALL_monocytes","down"
1.46377244760002e-10,-0.480264911477473,0.235,0.302,2.75218495597755e-06,"SLC2A6","ALL_monocytes","down"
3.63510953315814e-10,-0.480619331551437,0.213,0.28,6.83473294424393e-06,"ATP2C1","ALL_monocytes","down"
8.74488901620585e-11,-0.481732218815293,0.252,0.317,1.64421403282702e-06,"FOXN2","ALL_monocytes","down"
6.11949081326303e-09,-0.482655839865584,0.137,0.192,0.000115058666270972,"RIPOR2","ALL_monocytes","down"
6.34422906815073e-07,-0.483458436534209,0.079,0.116,0.011928419493937,"TERF1","ALL_monocytes","down"
1.78861022240579e-07,-0.483600925234463,0.111,0.157,0.00336294494016738,"ZNF236","ALL_monocytes","down"
2.65355677945352e-08,-0.483963501050883,0.177,0.229,0.000498921745672851,"CRLF3","ALL_monocytes","down"
