"gene","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"TSNAX","OK",0.00154271153844788,2.95909665872657,0.0073430099299858,"TSNAX",0.00501924458283746
"RAB44","OK",0.00154588795931323,2.95846276447611,0.00690752625058379,"RAB44",0.0050286825970601
"TEPP","OK",0.00154706538330839,2.95822809656846,0.00726940594717815,"TEPP",0.00503161578684635
"KCNN4","OK",0.00155149268887619,2.95734716205796,0.00733786074307822,"KCNN4",0.00504511583736665
"SGCB","OK",0.00155429421089668,2.95679090533667,0.00733294974308132,"SGCB",0.00505332532596712
"ENSG00000237813","OK",0.00155577287191768,2.9564976779998,0.00729248979056226,"ENSG00000237813",0.00505723176694438
"NID1","OK",0.00156623275716533,2.95443064639195,0.00725150873380195,"NID1",0.00509032619510421
"TRBV15","OK",0.00157431959669626,2.95284117266003,0.00730678855296905,"TRBV15",0.0051138765254735
"ENSG00000287644","OK",0.00157429671571097,2.95284565942346,0.00730052490797253,"ENSG00000287644",0.0051138765254735
"FARSA","OK",0.00157430413747253,2.95284420407366,0.00732773922450816,"FARSA",0.0051138765254735
"CERCAM","OK",0.00158327220796219,2.951090188146,0.0066502072714237,"CERCAM",0.00514204209345116
"ATP6V0E2","OK",0.00159151145666567,2.94948668208976,0.00731612587631312,"ATP6V0E2",0.00516788124069249
"DUSP18","OK",0.00159541851615659,2.94872894094189,0.00731623644286896,"DUSP18",0.00517872509806858
"GTPBP6","OK",0.00159528024636248,2.94875572831807,0.00731771209012826,"GTPBP6",0.00517872509806858
"TMUB1","OK",0.00159806122041523,2.94821736903526,0.00731667338594471,"TMUB1",0.00518453674868577
"TMEM203","OK",0.00159762088758266,2.94830255464603,0.00731592761784117,"TMEM203",0.00518453674868577
"RNF31","OK",0.00159781790076028,2.94826443835946,0.00731281871008866,"RNF31",0.00518453674868577
"ZC3HAV1L","OK",0.00159972704257237,2.94789529695867,0.00728286637425064,"ZC3HAV1L",0.00518901862778229
"TLR3","OK",0.00160034293544831,2.94777629687,0.00701498588495766,"TLR3",0.00519009387399969
"ITGA1","OK",0.00160629684134292,2.94662805653822,0.007288537308098,"ITGA1",0.00520847744450373
"INPP5K","OK",0.00160698721955035,2.94649516470871,0.00731200322526405,"INPP5K",0.00520979033035607
"VPS53","OK",0.00161856726740449,2.94427382565134,0.00730631357706757,"VPS53",0.00524640036640579
"EOGT","OK",0.00161982963209421,2.94403254899908,0.00729987027209866,"EOGT",0.00524955975068146
"HLTF","OK",0.00162377819040617,2.94327896274381,0.00730007561007107,"HLTF",0.00526142190992936
"KIF9","OK",0.00162499939090395,2.94304623345096,0.00730004541424357,"KIF9",0.00526444414780865
"MAFG","OK",0.00162674349516898,2.94271412835057,0.00730203946960486,"MAFG",0.00526915904212616
"FAM89B","OK",0.00162707065683815,2.94265186771855,0.00730194868948032,"FAM89B",0.00526928348121375
"ALKBH4","OK",0.00163230214433548,2.94165783367543,0.00729574506831457,"ALKBH4",0.00528528776294857
"TARBP2","OK",0.00163363505428598,2.9414050316732,0.00729720144798723,"TARBP2",0.00528866526621692
"SLC16A6","OK",0.00164030474527792,2.94014286228017,0.00727766189240685,"SLC16A6",0.0053093155900278
"CT70","OK",0.00164144632719471,2.93992729854897,0.00683525724713936,"CT70",0.00531206845628236
"WDR90","OK",0.00164583407289396,2.93910003427622,0.00726923120087656,"WDR90",0.00532532375819892
"PPM1L","OK",0.00164681692638244,2.93891500280893,0.00729034187153619,"PPM1L",0.00532728335293045
"HOTAIRM1","OK",0.00164702354524815,2.93887611764925,0.00728007192214507,"HOTAIRM1",0.00532728335293045
"STAU2","OK",0.00164887014859248,2.93852878864483,0.00728942873429458,"STAU2",0.00533231106533123
"RRM2","OK",0.00165168795407911,2.93799946773997,0.00711738614508434,"RRM2",0.00534047722785077
"DNASE2","OK",0.00165621514002105,2.93715076192085,0.00728601748722132,"DNASE2",0.00535416653502996
"PHACTR4","OK",0.00165770908093916,2.93687115836213,0.00728784544930555,"PHACTR4",0.00535777561261535
"EPB41L1","OK",0.0016579187289407,2.93683193934716,0.00711163856783875,"EPB41L1",0.00535777561261535
"KIAA2026","OK",0.00165924064396807,2.93658475165617,0.00728704926317935,"KIAA2026",0.00536109817843013
"GKAP1","OK",0.00166049702346371,2.93634998478443,0.00728615717335486,"GKAP1",0.00536369062158005
"DDB2","OK",0.00166063082974011,2.93632499129842,0.00728531866428075,"DDB2",0.00536369062158005
"TTL","OK",0.00166307698943474,2.93586839953607,0.00728309012462982,"TTL",0.00537064094499994
"NUAK1","OK",0.00166662993052391,2.93520630794068,0.00689874956821624,"NUAK1",0.00538116234998777
"PPARA","OK",0.00166992312609463,2.93459376691524,0.00727544979924835,"PPARA",0.00539084152274914
"UAP1L1","OK",0.00168081442309027,2.93257576920172,0.00725463484092918,"UAP1L1",0.00542443276163585
"RETREG3","OK",0.00168092318850626,2.93255567668326,0.0072764067814136,"RETREG3",0.00542443276163585
"ENSG00000258181","OK",0.00168206104523755,2.93234554839318,0.00724994078859023,"ENSG00000258181",0.00542714498135431
"CEP78","OK",0.00168811527287616,2.93122968440154,0.00726986379959078,"CEP78",0.00544571603583472
"BFSP2","OK",0.00168993158570876,2.93089562755606,0.00717578666129353,"BFSP2",0.00545061178996098
"SPARC","OK",0.00169632614799053,2.92972213326437,0.00676083359130579,"SPARC",0.00547026963680493
"DCTN3","OK",0.00170976194589265,2.92726953516595,0.00726422813017316,"DCTN3",0.0055126229241334
"PAX8-AS1","OK",0.00171067294568041,2.92710387526231,0.00724830269799796,"PAX8-AS1",0.00551263828107395
"FN1","OK",0.00171031905250746,2.92716821909366,0.00715192286578949,"FN1",0.00551263828107395
"PARN","OK",0.00171040035119503,2.92715343652959,0.00726241058851855,"PARN",0.00551263828107395
"STX16","OK",0.00171309243878864,2.92666429437063,0.00726156224064136,"STX16",0.00551946043705048
"ENSG00000233367","OK",0.00171592281287196,2.92615078007176,0.00724813249778073,"ENSG00000233367",0.00552760377971762
"HEG1","OK",0.0017189841333729,2.92559623245148,0.00725862723726702,"HEG1",0.00553648807799541
"ENSG00000228830","OK",0.0017201549059135,2.92538438867074,0.00725547837466719,"ENSG00000228830",0.0055392812560465
"ENSG00000289971","OK",0.00172146800447051,2.92514694799983,0.00708248555124456,"ENSG00000289971",0.00554188949985211
"MIEN1","OK",0.00172157222722678,2.92512810901224,0.0072585819147786,"MIEN1",0.00554188949985211
"PDE8A","OK",0.00172220794020002,2.9250132219463,0.00725794142378292,"PDE8A",0.00554295814827339
"HS3ST3B1","OK",0.00172423109803281,2.92464785035352,0.00725395272602171,"HS3ST3B1",0.00554849114935652
"KBTBD8","OK",0.00172612407886777,2.92430634123282,0.00724466729401652,"KBTBD8",0.00555360337010895
"ENSG00000284634","OK",0.00172802826657033,2.92396315404955,0.0072472875480731,"ENSG00000284634",0.00555874983899912
"GIHCG","OK",0.00173732662754636,2.922292260874,0.00724896526700709,"GIHCG",0.00558767600036897
"RABGAP1","OK",0.00174394182928909,2.92110847268543,0.00724865602846045,"RABGAP1",0.00560796377844874
"RASSF1","OK",0.00174724510560225,2.92051888144126,0.00724653572771959,"RASSF1",0.00561660664649205
"SAAL1","OK",0.00174694107192041,2.92057310503884,0.00724478930451722,"SAAL1",0.00561660664649205
"EIF6","OK",0.00174822519978036,2.92034414268798,0.00724704382955056,"EIF6",0.00561876746579638
"PHF12","OK",0.00174900430136035,2.92020530203272,0.00724637356689854,"PHF12",0.00562028165091125
"ZNF134","OK",0.00175151991833243,2.91975738765732,0.00724205025695107,"ZNF134",0.00562737447000853
"SLC45A4","OK",0.00175532107275916,2.91908168817368,0.00723957660875109,"SLC45A4",0.0056385943067738
"SMC6","OK",0.0017618899488869,2.9179171262548,0.00723940229215863,"SMC6",0.0056586993448147
"TMEM52B","OK",0.00177095642983762,2.91631624935976,0.00655090704275839,"TMEM52B",0.00568681750626549
"FKTN","OK",0.00177342608301998,2.9158814726943,0.00722700559575191,"FKTN",0.00569374605718361
"ENSG00000291203","OK",0.00177524745004002,2.91556117807618,0.00723316093482393,"ENSG00000291203",0.00569859115493057
"ZBTB44","OK",0.00177900178165914,2.91490190611225,0.00723271383748069,"ZBTB44",0.00570963832456872
"NELFE","OK",0.00178450624420866,2.91393759052526,0.007230880365593,"NELFE",0.00572629759988813
"ACTR3-AS1","OK",0.00178730193350306,2.91344885511966,0.00721782848176666,"ACTR3-AS1",0.00573426036998899
"DIPK1B","OK",0.00178806123232755,2.91331623648697,0.00698042242687397,"DIPK1B",0.00573568806973907
"LRRC37B","OK",0.00178913083204847,2.91312950778728,0.00722542612437137,"LRRC37B",0.00573811046644158
"RPL26L1","OK",0.00179037689763839,2.91291210002485,0.00722688892025261,"RPL26L1",0.00574109787471499
"RHD","OK",0.00179179211398327,2.91266534649078,0.00720551067310051,"RHD",0.00574462654393546
"DISC1","OK",0.00179395682610113,2.91228825553184,0.00721727326137122,"DISC1",0.00575055649385552
"RBM8A","OK",0.00180174703260447,2.91093462449265,0.00722341509926851,"RBM8A",0.00577451380365279
"SAMD4B","OK",0.00180409162750392,2.91052826838214,0.00722171887443109,"SAMD4B",0.00578101283763284
"RNF220","OK",0.00180528734788385,2.91032121566324,0.00722150336107066,"RNF220",0.00578382879415949
"CHMP6","OK",0.00180648474782909,2.91011399706384,0.00721891456729301,"CHMP6",0.00578664914220346
"SAFB2","OK",0.00180699771216972,2.91002526314559,0.00722122204483145,"SAFB2",0.00578727645654356
"SLC4A4","OK",0.0018090729906775,2.90966650968983,0.00714477566178025,"SLC4A4",0.00579290630055688
"FCER1G","OK",0.00181040143054689,2.90943705868218,0.0071577181328801,"FCER1G",0.0057961431063246
"CERT1","OK",0.00182617166854051,2.90672482416036,0.00721263790789119,"CERT1",0.00584560722315309
"ATP23","OK",0.00182771033336417,2.90646133948031,0.00720551416574452,"ATP23",0.00584950646677703
"GREM2","OK",0.0018281817269274,2.90638065727087,0.00719130672877478,"GREM2",0.00584998918721693
"TTC12","OK",0.00183335546224056,2.90549637833548,0.00720069810374834,"TTC12",0.00586551609930365
"MLXIP","OK",0.00184031433873689,2.90431056020757,0.00720571787447104,"MLXIP",0.00588674782955469
"UBE2T","OK",0.00184287082840682,2.90387594877002,0.00719579159227075,"UBE2T",0.00589285960182164
"BLVRB","OK",0.00184255094599448,2.90393029979095,0.00719788468432489,"BLVRB",0.00589285960182164
"RND1","OK",0.0018590073877261,2.90114526424161,0.00714943303776171,"RND1",0.00594341727726235
"ENSG00000257258","OK",0.00186078397226222,2.90084594252445,0.00701755994115072,"ENSG00000257258",0.00594805512520814
"TNRC6A","OK",0.00186917040267469,2.89943648183898,0.00719458840780528,"TNRC6A",0.00597381623089499
"TLE1","OK",0.00186993116364657,2.89930890951195,0.00717641077593797,"TLE1",0.00597520115660764
"PTPN2","OK",0.00187299779513779,2.89879514269353,0.00719285974571925,"PTPN2",0.005983952514613
"TLNRD1","OK",0.00187458092219413,2.89853021333664,0.00719140737097015,"TLNRD1",0.00598796206005962
"TFRC","OK",0.00188218306092382,2.89726085485493,0.0071880929559848,"TFRC",0.0060111933284562
"CERS2","OK",0.00188752275030142,2.89637204924453,0.00718670862296235,"CERS2",0.00602637614437725
"ID1","OK",0.00188759745965589,2.89635962989002,0.00716140080135074,"ID1",0.00602637614437725
"INTS4","OK",0.00188893298035993,2.89613769413893,0.00718515422085918,"INTS4",0.0060295850898353
"HORMAD2-AS1","OK",0.00189132604207888,2.89574037353216,0.00685946160508678,"HORMAD2-AS1",0.00603616805559591
"TMF1","OK",0.00189194328041441,2.89563796742331,0.00718507682678715,"TMF1",0.00603708216896006
"NCF2","OK",0.00189328936316835,2.8954147438887,0.00714837618066989,"NCF2",0.00603994601201694
"ZFAND1","OK",0.0018935027198613,2.89537937577396,0.00718340829813091,"ZFAND1",0.00603994601201694
"FAM111A","OK",0.0018953075397408,2.89508033579849,0.00717565707000563,"FAM111A",0.00604464650344808
"TLE3","OK",0.00189933877774881,2.89441333479964,0.00718183838549154,"TLE3",0.00605644475889185
"DHPS","OK",0.00190232066337726,2.89392078488479,0.00717937845995337,"DHPS",0.00606489339377561
"TNNC2","OK",0.00191914477751194,2.89115484187482,0.00703199944135852,"TNNC2",0.0061174625405791
"CACNA2D4","OK",0.00192044773896703,2.89094155073799,0.00715483814742369,"CACNA2D4",0.00612054676709908
"PANK4","OK",0.00192280391942739,2.89055618422854,0.00716646759337225,"PANK4",0.00612698598317277
"DEDD2","OK",0.00193872481071911,2.88796342029353,0.00716486414239095,"DEDD2",0.00617663915342407
"ACAA2","OK",0.00193936952766382,2.8878588342657,0.00716353345695206,"ACAA2",0.00617713934983935
"SLC12A5","OK",0.00193955879634936,2.88782813708321,0.0070776149842577,"SLC12A5",0.00617713934983935
"KCTD9","OK",0.00194300113487383,2.88727030402841,0.00715988655116201,"KCTD9",0.00618702280759248
"ENSG00000290457","OK",0.00194978469381725,2.88617364682102,0.00710018854871501,"ENSG00000290457",0.00620754027869349
"ENSG00000286123","OK",0.00195360786775,2.88555710334011,-2.67181237939755e-05,"ENSG00000286123",0.00621862724203206
"KATNAL1","OK",0.00196799196485735,2.88324722978508,0.00714979849628952,"KATNAL1",0.00626332148006309
"ENSG00000257176","OK",0.00197011799383643,2.88290712239863,0.00712399674867723,"ENSG00000257176",0.00626790154629027
"PPP5C","OK",0.00196984609958283,2.88295059956458,0.00715064020951968,"PPP5C",0.00626790154629027
"NECAP2","OK",0.00197906778083545,2.88147904245041,0.00714954777548785,"NECAP2",0.0062952776594851
"ENSG00000262227","OK",0.00198147471015349,2.8810959795746,0.00703665369622587,"ENSG00000262227",0.00630183548023544
"KDM3B","OK",0.0019842373447026,2.88065682666283,0.00714665703207562,"KDM3B",0.00630952209504753
"ZNF512B","OK",0.00198819888726981,2.88002806127371,0.00714003121265506,"ZNF512B",0.00632101768184437
"MGMT","OK",0.00199118805893231,2.87955438054997,0.00714344845005394,"MGMT",0.00632941837440442
"CDKN2D","OK",0.00199610410870778,2.87877675830926,0.007142116486255,"CDKN2D",0.00634394006962874
"SLC12A2-DT","OK",0.001999896840849,2.87817801014001,0.00713742910647524,"SLC12A2-DT",0.00635488724510766
"DDHD2","OK",0.00200533316686517,2.87732158772377,0.0071377503287554,"DDHD2",0.0063710523959127
"ARID2","OK",0.0020068850827848,2.87707749031703,0.00713844448790338,"ARID2",0.00637376364005219
"CENPV","OK",0.00200660718876753,2.8771211870511,0.00713369375874223,"CENPV",0.00637376364005219
"NELFB","OK",0.0020125497652743,2.87618795692039,0.00713465126126736,"NELFB",0.00639064219009756
"RAD54B","OK",0.00201577465319122,2.87568256285092,0.00706576660095933,"RAD54B",0.00639976890154603
"WWC2","OK",0.00201637380083247,2.87558874721756,0.00712684522073146,"WWC2",0.00640055757373312
"EFR3A","OK",0.00201845410709068,2.87526320540945,0.0071337254952929,"EFR3A",0.00640604678266048
"WWC1","OK",0.00202084260048963,2.87488981156494,0.00711603979452734,"WWC1",0.00641251201814212
"GTF2A2","OK",0.00202160612671228,2.8747705337943,0.00713280382180658,"GTF2A2",0.00641381957690757
"STK17B","OK",0.0020219933091921,2.87471006392263,0.00713237854343298,"STK17B",0.00641393288709309
"CEACAM21","OK",0.00204222263217558,2.87156519137829,0.0071201116089631,"CEACAM21",0.00647697615825029
"MOB1B","OK",0.00204280237705338,2.87147548104925,0.00712069253050779,"MOB1B",0.00647768906669802
"SP140L","OK",0.00205746122920533,2.86921479863913,0.0071182591648219,"SP140L",0.00652303856354552
"IGLV2-11","OK",0.00206162038272754,2.8685760375873,0.00701800623770351,"IGLV2-11",0.00653508951961003
"ESCO1","OK",0.00206203459615339,2.86851248690668,0.00711665459934742,"ESCO1",0.00653526734025758
"KCNC3","OK",0.00206333169452714,2.86831355454028,0.00702819435279845,"KCNC3",0.00653824276670009
"PHPT1","OK",0.00206959789859268,2.86735411963213,0.00711252732097037,"PHPT1",0.00655696042559338
"NR2C2","OK",0.00207257381670748,2.86689939183625,0.00711224249218232,"NR2C2",0.00656410961143609
"ATAD2","OK",0.00207233269706867,2.8669362134622,0.00710730988080475,"ATAD2",0.00656410961143609
"CYLD","OK",0.00207371874054621,2.86672460237767,0.00711269844270976,"CYLD",0.00656659609512887
"ZCCHC17","OK",0.00207474377291532,2.86656819038596,0.00711103197351349,"ZCCHC17",0.00656870213600479
"IKBKB","OK",0.00207546616660927,2.86645800082248,0.00711000947042958,"IKBKB",0.00656984944916784
"IFFO1","OK",0.00207627358209192,2.86633488372483,0.00710496826934051,"IFFO1",0.00657126545258332
"AKAP8","OK",0.00207801394888536,2.86606965511611,0.00710933068191003,"AKAP8",0.00657563318071943
"SLC39A7","OK",0.00207839492108326,2.86601162256228,0.00710864561912709,"SLC39A7",0.0065756984942525
"VPS4B","OK",0.0020799164397877,2.86577994957747,0.00711027576478008,"VPS4B",0.00657937166054528
"VDR","OK",0.00208117478316737,2.86558846493912,0.00708861323941343,"VDR",0.00658221119896384
"INPP5F","OK",0.00208166113897274,2.86551448334428,0.00710667794283221,"INPP5F",0.00658260858172128
"NUMB","OK",0.00208549720138551,2.86493151302604,0.00710747310999958,"NUMB",0.00659359640126198
"LRRC49","OK",0.00209428026909707,2.86360039634968,0.00670639030997025,"LRRC49",0.0066202183666642
"PPM1F","OK",0.00209962272213647,2.86279319656396,0.00708091365259363,"PPM1F",0.00663595688539459
"ENSG00000259001","OK",0.00210011454010596,2.86271898068485,0.00708591109348283,"ENSG00000259001",0.00663636194673484
"STAG2","OK",0.00210104695955644,2.86257832082075,0.00710228428118083,"STAG2",0.006638158927449
"PDE6B","OK",0.00210435872869193,2.86207918216321,0.00708787299561917,"PDE6B",0.00664747142805938
"EMC1","OK",0.00211098016987715,2.86108335375614,0.00709581526812031,"EMC1",0.00666723383871375
"ZNF264","OK",0.00211937938467021,2.85982422634935,0.00709301352562692,"ZNF264",0.00669260328618215
"A2ML1-AS1","OK",0.00212456663043581,2.85904886443445,0.00708150306611724,"A2ML1-AS1",0.00670782291329118
"EMC6","OK",0.00212762716998203,2.85859219622618,0.00709206941199884,"EMC6",0.00671632385832938
"TMEM11","OK",0.00212957381752448,2.85830204357708,0.00709083959353671,"TMEM11",0.00672130622552822
"ADGRL1","OK",0.0021348503520186,2.85751677093243,0.0070731295793295,"ADGRL1",0.00673679475600682
"MICOS10","OK",0.00213790253061806,2.85706333801803,0.00708845639239995,"MICOS10",0.00674409391205686
"DGKE","OK",0.00213764809415389,2.857101114768,0.00708649429949718,"DGKE",0.00674409391205686
"KAT8","OK",0.00213847908296454,2.85697775108807,0.00708711339444075,"KAT8",0.0067447467654718
"NLGN4Y","OK",0.00214013701257591,2.85673175450243,0.00705273062195104,"NLGN4Y",0.00674880945956416
"KIF7","OK",0.00214087040883288,2.856622991393,0.00653124642635137,"KIF7",0.0067499557862459
"TXNRD1","OK",0.00214149487697718,2.85653040901769,0.00708667538528143,"TXNRD1",0.00675075833649277
"MRPL9","OK",0.00214204938589645,2.85644821917347,0.00708650771194373,"MRPL9",0.00675134011109228
"CRISPLD2","OK",0.00214461933630009,2.85606755039746,0.00707795899362315,"CRISPLD2",0.00675827288346406
"CENPH","OK",0.00215137679670931,2.85506858526949,0.00707017106188951,"CENPH",0.00677839695496345
"PAPLN","OK",0.00215257912503203,2.85489114155096,0.00673116766595078,"PAPLN",0.00677984405466165
"ENSG00000236140","OK",0.00215239463500704,2.85491836338093,0.00652696631974606,"ENSG00000236140",0.00677984405466165
"DELE1","OK",0.00215866839326691,2.8539938443076,0.00707873241640451,"DELE1",0.00679784978580291
"LINC02960","OK",0.0021618639331739,2.85352387643201,0.00700340154364823,"LINC02960",0.00680673825336276
"TFB1M","OK",0.00216448691424931,2.85313858518602,0.00707562993770867,"TFB1M",0.00681382123480002
"ACADM","OK",0.00216534924010188,2.85301201008767,0.00707650657529662,"ACADM",0.00681536017292501
"SLC6A8","OK",0.00216794780714257,2.85263085981464,0.00706719417182143,"SLC6A8",0.0068223623956794
"OSER1-DT","OK",0.00216945026923521,2.8524106719667,0.00707151421178491,"OSER1-DT",0.00682591344194369
"KIF3B","OK",0.00216989576522941,2.85234541050082,0.0070750195648271,"KIF3B",0.00682613822093975
"JRK","OK",0.00217245291640169,2.85197104388124,0.00705918941092277,"JRK",0.00683300470034718
"ALG1","OK",0.0021842645359588,2.85024699169507,0.0070668172842084,"ALG1",0.00686781601962118
"IQSEC2","OK",0.00218427333979294,2.85024570982153,0.00700315444574155,"IQSEC2",0.00686781601962118
"CCDC69","OK",0.00219488924564181,2.84870338858192,0.00706598196328738,"CCDC69",0.00690000583009774
"SSU72","OK",0.00219822321294242,2.84822041157944,0.00706631639506473,"SSU72",0.0069081066666069
"ZKSCAN7","OK",0.00219820029588434,2.84822372920476,0.00689790867484813,"ZKSCAN7",0.0069081066666069
"NT5M","OK",0.0021993317551897,2.84805996907367,0.00699675896438251,"NT5M",0.00691040034443129
"GMPR2","OK",0.00221146016743718,2.84630936060422,0.00705964918934527,"GMPR2",0.00694731220443469
"LCAT","OK",0.00221499268977358,2.84580111448189,0.00666725331604254,"LCAT",0.00695721197860207
"SUZ12","OK",0.00221566358654633,2.84570467137202,0.00705969255606609,"SUZ12",0.00695812162981999
"TMEM214","OK",0.00221693613577997,2.84552181188216,0.00705716842502823,"TMEM214",0.00696092008634698
"ZBTB8OS","OK",0.00221923766374211,2.84519133432585,0.00705789104681596,"ZBTB8OS",0.00696694789706343
"TECPR1","OK",0.00223056083666495,2.84356994334033,0.00704954052773782,"TECPR1",0.00700129079950098
"RAD54L2","OK",0.00223742050708971,2.84259131554573,0.00705077909898617,"RAD54L2",0.00702161424486332
"ENSG00000288900","OK",0.00224081048344789,2.84210869140074,0.00703996587660574,"ENSG00000288900",0.00703104376073601
"TXNDC15","OK",0.00224355297282044,2.84171873252001,0.00704931717142575,"TXNDC15",0.00703843874866774
"ENSG00000287620","OK",0.00225374595748754,2.84027315152166,0.00665529300796958,"ENSG00000287620",0.00706920075252496
"KIAA0825","OK",0.00225848269484365,2.8396033967193,0.00703441154438844,"KIAA0825",0.00708212788617808
"CCDC86","OK",0.0022586434488222,2.83958068911517,0.00704011277980407,"CCDC86",0.00708212788617808
"SNRPD3","OK",0.00226288526115485,2.83898203238319,0.0070431694991779,"SNRPD3",0.00709420943666291
"ZNF146","OK",0.00227287516218742,2.83757614112906,0.00703928829903519,"ZNF146",0.00712430416261736
"SEC16A","OK",0.00227555068985494,2.83720056115108,0.00703759568676234,"SEC16A",0.0071302411640046
"SPTSSA","OK",0.00227525910838215,2.83724147277659,0.00703659802957191,"SPTSSA",0.0071302411640046
"MARS1","OK",0.0022865517330808,2.8356604698523,0.00703459492802465,"MARS1",0.00716348198746635
"CPNE1","OK",0.00229399935599415,2.83462164486475,0.00703207374417633,"CPNE1",0.00718558088697857
"PF4V1","OK",0.00230269882266109,2.83341206834043,0.00639942830048412,"PF4V1",0.00721159272605839
"ZNF106","OK",0.00230460899172146,2.83314703204809,0.00702734090905133,"ZNF106",0.00721633656313056
"GOLGB1","OK",0.00230638830533015,2.83290033087415,0.00702790815059514,"GOLGB1",0.00722066910001198
"PARD3","OK",0.00230906331637576,2.83252976572332,0.00694116788366594,"PARD3",0.00722780385257998
"NACAD","OK",0.00231336881951493,2.83193414662828,0.00691128434228366,"NACAD",0.00724003903058273
"NONO","OK",0.00232604008590252,2.83018702208365,0.00702111545403897,"NONO",0.00727844744986884
"ENSG00000289391","OK",0.00232874435803517,2.82981527098844,0.00680499109370204,"ENSG00000289391",0.00728566017311568
"TICAM1","OK",0.0023409886089791,2.82813695337668,0.00701468268201582,"TICAM1",0.00732271188297215
"HHAT","OK",0.00234183660437081,2.8280210132603,0.00699792531242894,"HHAT",0.00732410903053348
"ENSG00000249738","OK",0.00234335481576572,2.82781353439042,0.00681924841348099,"ENSG00000249738",0.00732760144498093
"DNAH14","OK",0.00234638035031918,2.82740042728675,0.00695995379160427,"DNAH14",0.00733580521037772
"ENSG00000231329","OK",0.00234888959847692,2.82705817969219,0.00700647108440288,"ENSG00000231329",0.00734239230603037
"DENND4B","OK",0.0023661251381651,2.82471625186268,0.00700459357681155,"DENND4B",0.00739382782073863
"ENSG00000287710","OK",0.00236615455494074,2.82471226799275,0.00696332465114962,"ENSG00000287710",0.00739382782073863
"LNX2","OK",0.00236888623726245,2.82434251557465,0.00700461332933318,"LNX2",0.00740109654918719
"EIF5A2","OK",0.00237213065148717,2.82390386234639,0.00700238877712611,"EIF5A2",0.00740996444008718
"MBTD1","OK",0.00237804709786684,2.82310533959591,0.0070014505363706,"MBTD1",0.00742717465154406
"CCNL2","OK",0.00238136194747124,2.82265873116262,0.00700193987908267,"CCNL2",0.00743498275096708
"EAF1","OK",0.00238108257668284,2.82269634896446,0.00700009617164172,"EAF1",0.00743498275096708
"ENSG00000286707","OK",0.00238412884175827,2.82228637916001,0.00687005989954962,"ENSG00000286707",0.00744234814116434
"PSMD2","OK",0.00238962326678394,2.82154813041698,0.00699940361702485,"PSMD2",0.00745822387472894
"ATP1B2","OK",0.00239210940921847,2.82121458895699,0.00698279192550343,"ATP1B2",0.00746470667045621
"DNAH12","OK",0.0023936252147127,2.8210113820438,0.006588184896384,"DNAH12",0.00746815977830264
"UBL5","OK",0.00240241841631692,2.81983486897831,0.00699480498391128,"UBL5",0.00749431344946453
"ZC3H14","OK",0.00240823985184211,2.81905811435271,0.00699146570084543,"ZC3H14",0.00751118937895516
"PTGR2","OK",0.00240882665996668,2.81897991078724,0.00696311710503599,"PTGR2",0.0075117357685803
"ENSG00000290117","OK",0.00241929421356451,2.81758779467807,0.0069270123473137,"ENSG00000290117",0.00754308903183644
"CCT6A","OK",0.00242453311512909,2.81689310022406,0.00698777081069051,"CCT6A",0.00755813201537253
"SIRT7","OK",0.00243146075833162,2.81597655580697,0.00698493518522907,"SIRT7",0.00757843336956342
"NRIP1","OK",0.00244094196621461,2.81472599021809,0.00698100460928881,"NRIP1",0.00760668544082146
"MRPL57","OK",0.00244794277145777,2.81380540536779,0.00698000250118241,"MRPL57",0.00762719952814289
"NBPF9","OK",0.0024632880651949,2.81179584775703,0.00697100873243689,"NBPF9",0.00767370158786988
"RAB28","OK",0.00246558681528319,2.8114957884498,0.00697363912670705,"RAB28",0.00767955176516519
"SRF","OK",0.00246610407887424,2.81142830413054,0.00697243426677282,"SRF",0.00767985210501296
"RAI2","OK",0.00246904174496914,2.81104528686343,0.00695615747323864,"RAI2",0.00768768858623816
"ENSG00000289883","OK",0.00247012860147542,2.81090368534583,0.00695945195540791,"ENSG00000289883",0.00768976063601586
"FAM50B","OK",0.00247619018574264,2.81011498149164,0.00696361071442349,"FAM50B",0.00770731616913142
"PPP2R2D","OK",0.00247854182115925,2.80980946817511,0.00696978515083195,"PPP2R2D",0.00771332020708307
"TFAM","OK",0.00247896513992837,2.80975450045315,0.00696932306963552,"TFAM",0.00771332222311216
"MRPL41","OK",0.00248466782648317,2.80901483582957,0.00696794100470594,"MRPL41",0.00772974823823584
"KDM4C","OK",0.00248830300679235,2.80854413708335,0.00696652906624495,"KDM4C",0.00773973778267488
"ENSG00000250519","OK",0.00249204572222938,2.80806016348794,0.00687804778063149,"ENSG00000250519",0.00775005834781254
"NXT1","OK",0.00249556941501667,2.8076051122325,0.00696418621405146,"NXT1",0.00775969436950745
"DNMBP","OK",0.00249671369922898,2.80745746382935,0.00695989318246281,"DNMBP",0.00776192986324186
"ZFYVE27","OK",0.00249914750650374,2.80714363004506,0.00696216359400522,"ZFYVE27",0.00776817285746665
"NBR1","OK",0.00250257753132033,2.80670180519138,0.00696168880215543,"NBR1",0.00777750976993607
"TRMT13","OK",0.00250852226310145,2.80593735370209,0.00695807668950311,"TRMT13",0.00779465737771808
"RAB29","OK",0.00251268154916549,2.80540347155084,0.00695792770055053,"RAB29",0.00780625222858716
