"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRBV4-2",1.06133129889984e-17,9.78282836269112,0.821,0,1.99551510819148e-13
"RPS26",4.98367853128683e-14,-2.9965589918809,0.964,1,9.3703123745255e-10
"MT-CO1",7.11505977135421e-14,-1.56276538682101,0.964,1,1.33777353821002e-09
"TRAV8-4",1.00627677506581e-12,7.85892549997203,0.607,0,1.89200159247874e-08
"KLRC4",2.90073747840126e-09,3.17165859952283,0.643,0.07,5.45396660689005e-05
"GNLY",1.30412108761454e-07,-4.6191755062075,0.071,0.69,0.00245200846893286
"HLA-C",2.87245179156979e-07,0.834138270233146,1,1,0.00540078385850952
"TRAV13-1",3.89109849767839e-07,-7.092058524748,0,0.592,0.00731604339533491
"TRBV12-3",6.20001804500207e-07,-7.90667086318988,0,0.577,0.0116572739282129
"HLA-G",9.79372451486737e-07,-5.33627893188742,0,0.563,0.0184141608328536
"YIPF5",2.16693968318646e-06,2.4613249461858,0.643,0.211,0.0407427999232719
"CRIP1",3.71674522754338e-06,-1.04335638061922,1,1,0.0698822437682707
"ATP1B3",5.04418036733208e-06,-1.76637663690886,0.536,0.887,0.0948406792665778
"BEX4",5.18925933755245e-06,3.57147487231184,0.357,0.028,0.0975684540646612
"CMC1",6.32815422677763e-06,-1.5176679073372,0.393,0.901,0.118981955771873
"TRGV9",7.13638386391078e-06,3.54715127502618,0.5,0.113,0.13417828940925
"DDX56",7.19014147668693e-06,2.62577618119078,0.464,0.07,0.135189040044668
"RPS12",1.0759731187627e-05,0.414308289477271,1,1,0.202304465789764
"TRAV26-1",1.45275637088553e-05,5.43622753903015,0.25,0,0.273147252853897
"PCED1B-AS1",5.03220099101768e-05,1.2072427439917,0.893,0.662,0.946154430331145
"TRBV4-1",0.00073710781743571,-7.45684706353481,0,0.324,1
"TRAV5",0.00268812894062915,-5.59464430513088,0,0.268,1
"XCL1",0.0288300927281912,-5.00480136804666,0,0.155,1
"TRBV11-3",0.0121794669946099,-4.87080973640494,0,0.197,1
"ZNF680",0.00127106306598475,4.8106918067768,0.143,0,1
"TRGV2",0.00366846586188834,-4.75054100629696,0,0.254,1
"ADO",0.000290227723766991,4.74210426213713,0.179,0,1
"EMSY-DT",0.00127106306598475,4.65095563815344,0.143,0,1
"XRCC4",0.00555054303821041,4.63876468492347,0.107,0,1
"ENSG00000289359",0.00555054303821041,4.62459501030644,0.107,0,1
"ENSG00000253194",0.00555054303821041,4.59905757239423,0.107,0,1
"ENSG00000276241",0.00907777135882658,-4.41548362349899,0,0.211,1
"PPP1R3F",0.00555054303821041,4.38937366679181,0.107,0,1
"C2orf74-DT",0.00555054303821041,4.35173696839593,0.107,0,1
"CCND1",0.00555054303821041,4.34872784528798,0.107,0,1
"ADCK2",0.00127106306598475,4.34775674922495,0.143,0,1
"MRM1",0.00555054303821041,4.28728623534835,0.107,0,1
"PGBD1",0.00555054303821041,4.24502449902799,0.107,0,1
"ENSG00000291233",0.00127106306598475,4.2050318227665,0.143,0,1
"ATRIP",0.00127106306598475,4.16490037093286,0.143,0,1
"RMI2",0.00555054303821041,4.10722764367306,0.107,0,1
"UBTD2",0.00555054303821041,4.08960541989289,0.107,0,1
"CFL2",0.00555054303821041,4.0452099805714,0.107,0,1
"ZKSCAN4",0.00555054303821041,4.03757456198739,0.107,0,1
"MIR181A1HG",0.00555054303821041,4.0351185850281,0.107,0,1
"STX1A",0.00555054303821041,4.01884470252038,0.107,0,1
"SPIRE1",0.00555054303821041,4.0126240542532,0.107,0,1
"ZFTA",0.00555054303821041,3.97113931219761,0.107,0,1
"MAPRE3",0.00555054303821041,3.91769512830928,0.107,0,1
"GTF2IRD2",0.00555054303821041,3.8964003583727,0.107,0,1
"LINC01089",0.00555054303821041,3.88349141722663,0.107,0,1
"PIM2",0.000405521488778027,3.86256697912427,0.25,0.028,1
"DGAT1",0.00673939233076109,-3.85441302704772,0,0.225,1
"FBXW9",0.00555054303821041,3.85280873263659,0.107,0,1
"CX3CR1",0.0288300927281912,-3.82184264151739,0,0.155,1
"ENSG00000284428",0.00555054303821041,3.8071675706514,0.107,0,1
"PPIF",0.00673980673446276,-3.77989059022997,0,0.225,1
"TRAV4",0.0162825512171063,-3.76905296866466,0,0.183,1
"VIPR1",0.00555054303821041,3.76299402152704,0.107,0,1
"SNTB1",0.00226728818318793,3.59131862032629,0.179,0.014,1
"CLP1",0.000486981375632665,3.59089256041862,0.214,0.014,1
"ATF7",0.0162825512171063,-3.57109060096444,0,0.183,1
"HTATIP2",0.0162825512171063,-3.54968220408728,0,0.183,1
"MYO9A",0.00907777135882658,-3.53791491391451,0,0.211,1
"MNDA",0.0668176519936652,-3.52275675904928,0,0.113,1
"TRAV27",0.0668176519936652,-3.50002076806002,0,0.113,1
"GAS7",0.0288300927281912,-3.49719191896747,0,0.155,1
"TIMM50",0.0288300927281912,-3.47976303557884,0,0.155,1
"CCL3L3",0.0505616232176269,-3.45334170747718,0,0.127,1
"TRIM21",0.0288300927281912,-3.44806046264163,0,0.155,1
"AKAP10",0.0216960615066107,-3.43308936126463,0,0.169,1
"SLC15A4",0.00212935727831927,3.41234252341597,0.179,0.014,1
"ANKRD42-DT",0.0332284788835284,3.40689033346666,0.107,0.014,1
"SCAF1",0.0288300927281912,-3.35810345564539,0,0.155,1
"MAPK6",0.0216973255460649,-3.32419700374479,0,0.169,1
"SELENOI",0.0216973255460649,-3.30000255188876,0,0.169,1
"MIGA2",0.00199915998791299,3.28236743744427,0.179,0.014,1
"ETFRF1",0.0332284788835284,3.26265545606084,0.107,0.014,1
"ZCCHC2",0.0505616232176269,-3.24216144265998,0,0.127,1
"TBC1D32",0.00217095707940995,3.23465125391051,0.214,0.028,1
"ENSG00000289901",0.0505616232176269,-3.22646681231914,0,0.127,1
"BBIP1",0.0216973255460649,-3.22477394817072,0,0.169,1
"ARL17B",0.0382153943353679,-3.21804433965338,0,0.141,1
"AP2A1",0.0505616232176269,-3.21161016317095,0,0.127,1
"PRIM2",0.0288300927281912,-3.21079569198262,0,0.155,1
"ZNF605",0.00959924214657962,3.20898502598541,0.143,0.014,1
"MAP2K5",0.0382153943353679,-3.19571207843486,0,0.141,1
"SUGP2",0.0288300927281912,-3.18206150765869,0,0.155,1
"LRCH4",0.0382153943353679,-3.16805678821307,0,0.141,1
"CCNB1IP1",0.0382153943353679,-3.14072405426601,0,0.141,1
"RAB39B",0.0382153943353679,-3.14062789246579,0,0.141,1
"MT1G",0.0332284788835284,3.13692846864938,0.107,0.014,1
"ATP10D",0.0668176519936652,-3.13389369569996,0,0.113,1
"CBR4",0.0505616232176269,-3.12157523973952,0,0.127,1
"PSMB5",0.0505616232176269,-3.11637282623896,0,0.127,1
"KRBOX4",0.0332284788835284,3.11474951096421,0.107,0.014,1
"ITPRIPL1",0.0382153943353679,-3.09728854925588,0,0.141,1
"CYP4V2",0.00226728818318793,3.07662959490169,0.179,0.014,1
"ZSCAN26",0.000512478983603076,3.04670900960487,0.25,0.028,1
"NINJ1",0.000244741525621811,3.03113666883131,0.357,0.07,1
"EMC1",0.000575321956490678,3.03056932909404,0.25,0.028,1
"PRAG1",0.0351576171198173,3.03026847539067,0.107,0.014,1
"TMEM33",0.0382153943353679,-3.02395721970795,0,0.141,1
"ZC3H6",0.00787496083581391,3.01883031567287,0.179,0.028,1
"PPARA",0.0332284788835284,3.00861622598764,0.107,0.014,1
"NCR1",0.0382153943353679,-3.00040108935788,0,0.141,1
"HLA-DRB5",0.00205456997139466,2.99123983506472,0.214,0.028,1
"NBPF8",0.0332284788835284,2.99071696427612,0.107,0.014,1
"EIF3J-DT",0.0371815535313519,2.99019915877712,0.107,0.014,1
"UPRT",0.0505616232176269,-2.9867968276027,0,0.127,1
"PINX1",0.00904325214682314,2.98180345651338,0.143,0.014,1
"SVIL",0.0972405681036816,2.98163150060083,0.107,0.028,1
"PLEKHA7",0.0505616232176269,-2.97745091579516,0,0.127,1
"APOL2",0.0668176519936652,-2.96635447468207,0,0.113,1
"NAIF1",0.00851619606507494,2.96283980958939,0.143,0.014,1
"NDUFAF7",0.0505616232176269,-2.95340974534577,0,0.127,1
"PI4KAP1",0.00873080826929604,2.95148119091029,0.179,0.028,1
"PRMT3",0.0505616232176269,-2.94916067141484,0,0.127,1
"FBXL12",0.0288300927281912,-2.94064454253995,0,0.155,1
"DELEC1",0.0505616232176269,-2.93975148794054,0,0.127,1
"FGR",0.0668176519936652,-2.93958943114246,0,0.113,1
"LINC01004",0.0382153943353679,-2.92978246854128,0,0.141,1
"MIS12",0.0382153943353679,-2.92494764814861,0,0.141,1
"SLC39A7",0.0505616232176269,-2.9137741235529,0,0.127,1
"PRKAB2",0.0668176519936652,-2.91065266649581,0,0.113,1
"TRGV10",0.0181570810230356,-2.90965984673919,0.036,0.239,1
"MAST3",0.0332284788835284,2.90938844732339,0.107,0.014,1
"EXOC3",0.0668176519936652,-2.90535980658777,0,0.113,1
"PARD6A",0.0505616232176269,-2.90524105748649,0,0.127,1
"TNK2-AS1",0.0332284788835284,2.90084040403786,0.107,0.014,1
"PATJ",0.0332284788835284,2.88944515542898,0.107,0.014,1
"SERAC1",0.0332284788835284,2.88785468344428,0.107,0.014,1
"C3orf38",0.0668176519936652,-2.88464249291065,0,0.113,1
"ZMYND19",0.0668176519936652,-2.87911031427006,0,0.113,1
"TMEM14C",0.0332284788835284,2.87465540953862,0.107,0.014,1
"LDAH",0.00904325214682314,2.87323877010824,0.143,0.014,1
"PTPN9",0.0668176519936652,-2.86405282022651,0,0.113,1
"TTC30A",0.0371815535313519,2.86350425467762,0.107,0.014,1
"XXYLT1",0.00959924214657962,2.86341036227949,0.143,0.014,1
"ZNF155",0.0351576171198173,2.85610103095103,0.107,0.014,1
"NOL6",0.00959924214657962,2.8558550726343,0.143,0.014,1
"FHOD1",0.0382153943353679,-2.85220796198695,0,0.141,1
"TUBGCP5",0.0972405681036816,2.85119840461775,0.107,0.028,1
"SNX12",0.00959924214657962,2.84829557399173,0.143,0.014,1
"HRAS",0.0113353785848862,-2.82263986061677,0.036,0.254,1
"NUDCD3",0.0668176519936652,-2.8119211983123,0,0.113,1
"ENSG00000287387",0.0332284788835284,2.81177654357059,0.107,0.014,1
"EFCAB7",0.00904325214682314,2.80468401613289,0.143,0.014,1
"PHF2",0.020909388554756,2.80316119190492,0.179,0.042,1
"AAMDC",0.0505616232176269,-2.79791737507684,0,0.127,1
"ARNT",0.0668176519936652,-2.78818367194299,0,0.113,1
"ENSG00000285693",0.0351576171198173,2.78699296601775,0.107,0.014,1
"TTC9",0.0332284788835284,2.78676228018111,0.107,0.014,1
"ENSG00000290737",0.00959924214657962,2.77030889469528,0.143,0.014,1
"SEC14L2",0.0351576171198173,2.7686353774856,0.107,0.014,1
"HELLS",0.0332284788835284,2.76726016179441,0.107,0.014,1
"SUFU",0.0668176519936652,-2.76499860474906,0,0.113,1
"LLGL1",0.0371815535313519,2.76314930837042,0.107,0.014,1
"ENSG00000289474",0.0668176519936652,-2.76283005708402,0,0.113,1
"BICRA",0.0668176519936652,-2.75954116902806,0,0.113,1
"ATXN1L",0.0505616232176269,-2.75380847236399,0,0.127,1
"AKR7A2",0.0668176519936652,-2.73868405138381,0,0.113,1
"ZNF41",0.0332284788835284,2.73841688257243,0.107,0.014,1
"PANK3",0.0505616232176269,-2.73674864982163,0,0.127,1
"ENSG00000230747",0.0668176519936652,-2.7323520198348,0,0.113,1
"ZBTB45",0.0668176519936652,-2.72485742270563,0,0.113,1
"NCDN",0.0371815535313519,2.71394718587079,0.107,0.014,1
"NUAK2",0.0351576171198173,2.71107021734213,0.107,0.014,1
"CASC3",0.00474277394896829,-2.70789700605554,0.036,0.296,1
"DNAJC4",0.0668176519936652,-2.70569446352972,0,0.113,1
"MSH6",0.0668176519936652,-2.69987509157213,0,0.113,1
"INPP5B",0.0668176519936652,-2.68915545728425,0,0.113,1
"LAS1L",0.0123772040612134,2.68903038103173,0.25,0.07,1
"PLEKHO2",0.0668176519936652,-2.68702116792195,0,0.113,1
"ENSG00000289974",0.0351576171198173,2.68479214782198,0.107,0.014,1
"ENSG00000256152",0.0668176519936652,-2.68449710093934,0,0.113,1
"CCL4L2",0.00413522468943206,-2.66198145615679,0.036,0.324,1
"BEX2",0.00959924214657962,2.64650058763786,0.143,0.014,1
"ARMC6",0.0371815535313519,2.6444226434639,0.107,0.014,1
"TRBJ2-3",0.00787496083581391,2.64430824405708,0.179,0.028,1
"DSE",0.00195053262217542,2.63949129612906,0.25,0.042,1
"PLXNC1",0.0300200923801772,2.63620447308939,0.143,0.028,1
"ZNF778",0.0668176519936652,-2.63265257403471,0,0.113,1
"ANKRD27",0.0668176519936652,-2.63006349964307,0,0.113,1
"ZCCHC3",0.0668176519936652,-2.62594784962266,0,0.113,1
"SELL",0.000524151679957893,2.62223663870254,0.321,0.056,1
"SNX20",0.0668176519936652,-2.61984018731514,0,0.113,1
"IFITM3",0.0668176519936652,-2.61942948053959,0,0.113,1
"TNFRSF10B",0.00269947853657937,2.61424717095715,0.214,0.028,1
"GAK",0.039887828368596,-2.60334234172823,0.036,0.197,1
"ADORA2A",0.0371815535313519,2.59243578310275,0.107,0.014,1
"WWOX",0.0386999952293246,-2.56643484509561,0.036,0.197,1
"COX20",0.00450074651954734,-2.55893151472955,0.107,0.366,1
"ZNF518B",0.0351576171198173,2.55669654623617,0.107,0.014,1
"STYXL1",0.0371815535313519,2.55426797439828,0.107,0.014,1
"AAGAB",0.000669154104327306,2.54854812940859,0.321,0.056,1
"PSTK",0.0272862725287073,2.54671177810837,0.143,0.028,1
"FAM24B",0.0351576171198173,2.54357175188288,0.107,0.014,1
"ENSG00000259589",0.0272862725287073,2.53801278632099,0.143,0.028,1
"SYNJ2",0.0314731364686163,2.5289027700379,0.143,0.028,1
"SLC16A1-AS1",0.0759799276853434,2.52193407782034,0.143,0.042,1
"PLPP1",0.0351576171198173,2.52132792591167,0.107,0.014,1
"PLCG2",0.0520538280065179,-2.52049334336158,0.036,0.183,1
"CKMT2-AS1",0.0371815535313519,2.50466440156365,0.107,0.014,1
"QRSL1",0.0286250862663963,2.5037854665171,0.143,0.028,1
"NPIPB4",0.0351576171198173,2.48966747458675,0.107,0.014,1
"CCDC61",0.0371815535313519,2.48539967971295,0.107,0.014,1
"SAAL1",0.00754406413826568,2.48383654091592,0.214,0.042,1
"SESN1",0.0314731364686163,2.47859832585685,0.143,0.028,1
"SLC37A1",0.0329860991047753,2.47507317233984,0.143,0.028,1
"NUP50",0.0697590106965482,-2.47093537633216,0.036,0.169,1
"SLCO4A1",0.0972405681036816,2.4678339326611,0.107,0.028,1
"SS18L1",0.0286250862663963,2.4650384880861,0.143,0.028,1
"HCFC2",0.0371815535313519,2.46133499758891,0.107,0.014,1
"TRIM59",0.00720104032750271,2.45419816304555,0.214,0.042,1
"TMX2",0.0386999952293246,-2.45223174222478,0.036,0.197,1
"ZBTB17",0.00237968169374246,2.44731480398351,0.25,0.042,1
"NUFIP1",0.105784756092312,2.44415596939908,0.107,0.028,1
"ERCC6L2",0.00226496440676695,2.43670811829049,0.25,0.042,1
"TACO1",0.0371815535313519,2.43247113234176,0.107,0.014,1
"SMPD2",0.0731351851871741,2.43152127591418,0.143,0.042,1
"MBOAT1",0.0393038456000867,2.42984257505392,0.107,0.014,1
"CFAP68",0.00317034002917269,2.42873123496894,0.214,0.028,1
"MSANTD7",0.00918914337750802,2.40725384204231,0.179,0.028,1
"RBFA",0.0393038456000867,2.40379516246126,0.107,0.014,1
"TMCC1",0.0170550133639372,-2.40238046489693,0.036,0.239,1
"TUBGCP6",0.0393038456000867,2.39927875171152,0.107,0.014,1
"TBCD",0.000238213379555439,2.3988187599604,0.464,0.141,1
"CCL4",0.0435296173165539,-2.39862513951648,0.286,0.507,1
"LINC00513",0.0128856071921089,-2.39820545262218,0.036,0.268,1
"AMMECR1",0.0972405681036816,2.39811489256586,0.107,0.028,1
"CEP63",0.0371815535313519,2.39031933285748,0.107,0.014,1
"GDPD5",0.0371815535313519,2.38631173706442,0.107,0.014,1
"KLHL6",0.0393038456000867,2.38229662942384,0.107,0.014,1
"SCRN3",0.0393038456000867,2.38207391553421,0.107,0.014,1
"MDC1",0.00918914337750802,2.37770740063117,0.179,0.028,1
"PHPT1",0.00687208126323144,2.37296209102121,0.214,0.042,1
"ZDHHC8",0.0393038456000867,2.36888497381921,0.107,0.014,1
"COMMD8",0.0677434890622216,-2.36748917481607,0.036,0.169,1
"CENATAC",0.00104100578463894,2.3644474598081,0.357,0.085,1
"POLK",0.0178037341214138,2.36428258618265,0.214,0.056,1
"SYVN1",0.0520538280065179,-2.36126329998036,0.036,0.183,1
"SLC25A1",0.0386999952293246,-2.35716321687607,0.036,0.197,1
"PRKAR1B",0.000377096422218236,2.35636597949681,0.357,0.07,1
"ASNSD1",0.0393038456000867,2.35487976141731,0.107,0.014,1
"UGGT1",0.0520538280065179,-2.34947568761437,0.036,0.183,1
"FOS",0.401371675008047,-2.34351014177625,0.107,0.056,1
"B4GALT3",0.0697590106965482,-2.33633166576139,0.036,0.169,1
"ENSG00000267787",0.211557823755012,2.32817037826453,0.107,0.042,1
"IFNG",0.147430206223011,-2.32136895356839,0.071,0.197,1
"ARMC7",0.0393038456000867,2.30629492700052,0.107,0.014,1
"MVP-DT",0.020909388554756,2.29266079939036,0.179,0.042,1
"TMEM141",0.0314731364686163,2.29197332309737,0.143,0.028,1
"ITM2C",0.0371836780279108,2.28887531845581,0.25,0.099,1
"TAF6L",0.0972405681036816,2.28876806039568,0.107,0.028,1
"H1-3",0.265581254803187,2.28440812576733,0.25,0.183,1
"PAM16",0.0106956721562107,2.27939920265977,0.179,0.028,1
"RFK",0.0079016672356504,2.27702442805582,0.214,0.042,1
"SAV1",0.0972405681036816,2.27661876842001,0.107,0.028,1
"ELMOD3",0.0393038456000867,2.26909055313684,0.107,0.014,1
"APOBEC3H",0.101441040571857,2.26671371621665,0.107,0.028,1
"TG",0.0905325390099751,-2.26205718841532,0.036,0.155,1
"HSD17B1-AS1",0.0393038456000867,2.2602081410028,0.107,0.014,1
"ZNF75D",0.0082743788024687,2.25772267559026,0.214,0.042,1
"JADE2",0.0391075480161803,-2.25567692262541,0.071,0.239,1
"TAPBPL",0.0106956721562107,2.25485204585515,0.179,0.028,1
"CTNNAL1",0.032106453134143,2.2541624354981,0.214,0.07,1
"DIXDC1",0.0393038456000867,2.24892196587318,0.107,0.014,1
"ERO1A",0.0314731364686163,2.24834937429805,0.143,0.028,1
"C2CD5-AS1",0.0314731364686163,2.24521638596959,0.143,0.028,1
"ABRAXAS1",0.101441040571857,2.24400639747955,0.107,0.028,1
"PCNT",0.0409720881685034,-2.23805949278787,0.071,0.254,1
"OTUD7A",0.101441040571857,2.2283160258039,0.107,0.028,1
"MEPCE",0.00906731864651879,2.22271019888637,0.214,0.042,1
"BRD8",0.0160466181408009,-2.21955290050162,0.036,0.254,1
"TM9SF4",0.0697590106965482,-2.21468221814233,0.036,0.169,1
"AP4S1",0.101441040571857,2.21170871161216,0.107,0.028,1
"ENSG00000235119",0.0345608952531412,2.21050277083975,0.143,0.028,1
"MAP1LC3A",0.0160573010465619,-2.20900650872983,0.071,0.282,1
"MAL",0.110274717067514,2.20502925527838,0.107,0.028,1
"HEG1",0.0731351851871741,2.19531146621475,0.143,0.042,1
"ETFDH",0.0259189593017927,2.19238350564507,0.179,0.042,1
"NXPH4",0.0019111607915041,2.19032806428769,0.357,0.099,1
"TMEM260",0.0293979821202396,2.18441156150754,0.179,0.042,1
"ZNF85",0.0329860991047753,2.175739072411,0.143,0.028,1
"IFT80",0.0411064522313868,-2.17170936535974,0.036,0.197,1
"SLC20A2",0.00162714749637511,2.16630770279767,0.357,0.099,1
"SMARCD2",0.0905325390099751,-2.16523008888997,0.036,0.155,1
"DDX49",0.0520518496891391,-2.16029255393587,0.036,0.183,1
"ARHGEF2",0.00183617739355261,2.1596742943005,0.357,0.099,1
"ZSWIM3",0.0393038456000867,2.15788393127998,0.107,0.014,1
"DHRS7B",0.114913902346388,2.15017661687027,0.107,0.028,1
"NAP1L5",0.105784756092312,2.14736772236243,0.107,0.028,1
"ERAP2",0.141223399252557,2.14317508267799,0.143,0.056,1
"BRAT1",0.0295527703882121,-2.13570192317948,0.036,0.211,1
"NIPSNAP2",0.0128645083624169,2.13508848591249,0.25,0.07,1
"NFATC1",0.160325805376817,-2.12935199921515,0.036,0.127,1
"MRPS23",0.0082743788024687,2.12662060549561,0.214,0.042,1
"WDR37",0.0202223625875011,-2.12095913443441,0.071,0.282,1
"DNAJA4",0.363294615467492,2.11868866246022,0.107,0.056,1
"RAP1GAP2",0.0371815535313519,2.1080962716118,0.107,0.014,1
"KATNB1",0.120630395612316,-2.09999086717368,0.036,0.141,1
"GFM2",0.0356968766227803,2.09861434900934,0.214,0.07,1
"DPYSL2",0.0393038456000867,2.09769069128839,0.107,0.014,1
"BOLA3",0.160325805376817,-2.09621008420522,0.036,0.127,1
"PLD3",0.0185317814844445,2.09131819084219,0.214,0.056,1
"AP3S2",0.105784756092312,2.08920312800214,0.107,0.028,1
"RALGPS1",0.0361994736129853,2.08319726279337,0.143,0.028,1
"SEMA4C",0.105784756092312,2.07437567455037,0.107,0.028,1
"TSHZ1",0.0110119570050441,2.07336523402363,0.25,0.07,1
"C2CD5",0.160325805376817,-2.07004618458088,0.036,0.127,1
"ZNF236",0.0905325390099751,-2.06856545698377,0.036,0.155,1
"TSPAN5",0.0387408851979217,-2.06548778763094,0.036,0.211,1
"NEK4",0.160325805376817,-2.06383716207982,0.036,0.127,1
"LRRC42",0.0345608952531412,2.06036603302902,0.143,0.028,1
"METTL21A",0.0393038456000867,2.05829758997987,0.107,0.014,1
"CEP135",0.0718234995411645,-2.0549730041478,0.036,0.169,1
"ZNF799",0.0361994736129853,2.05486331179285,0.143,0.028,1
"RNF130",0.00247550147694832,2.04596645567252,0.321,0.085,1
"NPEPPS",0.039897763705915,-2.04059801214215,0.036,0.211,1
"HSDL1",0.0259189593017927,2.03977834709908,0.179,0.042,1
"TMEM109",0.0301298899434547,-2.02306204740376,0.071,0.268,1
"MCTS1",0.124074710700759,-2.02168207001108,0.036,0.141,1
"ZNF101",0.0361994736129853,2.01609093712677,0.143,0.028,1
"NPEPPSP1",0.136832930320103,2.01541820237694,0.143,0.056,1
"UTP3",0.0568816360883071,-2.01144473623895,0.036,0.183,1
"SEC24D",0.0931734820987169,-2.01063831004265,0.036,0.155,1
"MFSD14A",0.0197355812421388,-2.00830773736882,0.107,0.31,1
"EXOSC2",0.105784756092312,2.00814594666278,0.107,0.028,1
"SH3BP5",0.120630395612316,-2.00334487558031,0.036,0.141,1
"BTN2A1",0.0118592446617123,-2.00319400718161,0.071,0.31,1
"FKBP3",0.0332672509545991,2.00023605618986,0.214,0.07,1
"DGKE",0.114913902346388,1.99937832617658,0.107,0.028,1
"DNAJB1",0.010133985877292,1.99814147023608,0.643,0.423,1
"DYNC1I2",0.0697590106965482,-1.99746926482679,0.036,0.169,1
"RRP9",0.0759799276853434,1.99521733512964,0.143,0.042,1
"PDCD1",0.0852847427472785,-1.99335534259244,0.036,0.169,1
"ZW10",0.00681907674303823,1.98565872824382,0.25,0.056,1
"ENSG00000255026",0.110274717067514,1.98282034907594,0.107,0.028,1
"ATP2A2",0.0515917701500775,-1.98193775553441,0.071,0.225,1
"ZNF131",0.000132649830103681,1.9780148864312,0.571,0.183,1
"CHTOP",0.124074710700759,-1.9743692856766,0.036,0.141,1
"PHF6",0.336273917922903,1.97125992983728,0.107,0.056,1
"TCFL5",0.105784756092312,1.96928223476307,0.107,0.028,1
"CYB5R1",0.0361994736129853,1.96580137197362,0.143,0.028,1
"LANCL2",0.105784756092312,1.96556808460561,0.107,0.028,1
"CTU1",0.0178037341214138,1.96379153556488,0.214,0.056,1
"ARID3B",0.124074710700759,-1.96121488310158,0.036,0.141,1
"IRAK4",0.000454806205883309,1.9602811115382,0.429,0.113,1
"PMPCA",0.0615537724886219,1.95108540334285,0.179,0.056,1
"HOXB2",0.00150509818881573,1.94508641986946,0.321,0.07,1
"CTPS1",0.164796340302883,-1.94505595464508,0.036,0.127,1
"VPS54",0.0931703331662937,-1.94478668619087,0.036,0.155,1
"POLR2D",0.0657506773436171,-1.94383945113989,0.036,0.183,1
"PLEKHA5",0.232895148715674,1.94332434199048,0.107,0.042,1
"PPCS",0.0318219128099179,-1.94253707764662,0.071,0.268,1
"RBM4B",0.0514877360954074,1.94141988678566,0.179,0.056,1
"RUFY2",0.211557823755012,1.9384559679775,0.107,0.042,1
"ODR4",0.0379038158863145,1.93844131935076,0.143,0.028,1
"TMUB2",0.124074710700759,-1.93763525958626,0.036,0.141,1
"SMARCAD1",0.114913902346388,1.93672779461607,0.107,0.028,1
"PGGHG",0.0736902490341837,1.93623484525405,0.214,0.085,1
"NIFK-AS1",0.0505504174346606,-1.93370881347025,0.036,0.197,1
"SEC22C",0.0852847427472785,-1.92256318704773,0.036,0.169,1
"BCAS4",0.0379038158863145,1.92217992259533,0.143,0.028,1
"SYTL1",0.0931734820987169,-1.92083578789154,0.036,0.155,1
"USP38",0.160325805376817,-1.92008656410472,0.036,0.127,1
"PLAAT3",0.136832930320103,1.919254867631,0.143,0.056,1
"VRK1",0.124292169287437,1.91671370134689,0.143,0.056,1
"PGM2L1",0.218415688630753,-1.90915716871097,0.036,0.113,1
"ID3",0.0293979821202396,1.90845882882861,0.179,0.042,1
"INPP5A",0.0361994736129853,1.90621948518543,0.143,0.028,1
"CPSF4",0.105784756092312,1.90445273826781,0.107,0.028,1
"HERC5",0.21584151255526,-1.90286855658801,0.071,0.155,1
"CFLAR-AS1",0.105784756092312,1.9027225867624,0.107,0.028,1
"C11orf80",0.128368758539136,1.90235808654935,0.143,0.056,1
"KSR1",0.0819402143200793,1.90081395270595,0.143,0.042,1
"MAN2C1",0.0393038456000867,1.89972469511,0.107,0.014,1
"GON7",0.212642905592505,-1.89936065065869,0.036,0.113,1
"HACD4",0.0931734820987169,-1.89819389149816,0.036,0.155,1
"SAP30L-AS1",0.114913902346388,1.89804653703141,0.107,0.028,1
"IFI27",0.0176688591775957,1.89656270654817,0.286,0.099,1
"LINC01934",0.141223399252557,1.89553240951636,0.143,0.056,1
"METTL25",0.0361994736129853,1.89087109420079,0.143,0.028,1
"SNX29",0.0225760670734608,1.89044061004889,0.214,0.056,1
"SETD1A",0.0759799276853434,1.88883492001709,0.143,0.042,1
"NUP188",0.0731351851871741,1.88531165766409,0.143,0.042,1
"ANK2",0.124031990897565,-1.8839822588588,0.071,0.183,1
"UBR7",0.212642905592505,-1.88203689672943,0.036,0.113,1
"IL7R",0.00082819221217262,1.88189642513679,0.536,0.197,1
"DPP9",0.082909188270343,-1.88102940073239,0.036,0.169,1
"PLEK",0.0279348541901012,-1.87856367143856,0.143,0.352,1
"NME3",0.0133687118667527,1.87778500443314,0.25,0.07,1
"PPP1R13B",0.0673026692038525,1.87763624586821,0.214,0.085,1
"RANBP3",0.0323486216794453,-1.87709143412293,0.036,0.225,1
"ZNF227",0.0185317814844445,1.87210898350761,0.214,0.056,1
"IRF3",0.127595284266872,-1.87158207808635,0.036,0.141,1
"UBA7",0.105784756092312,1.8701924145775,0.107,0.028,1
"LTB",0.162866394326917,1.86833919337812,0.179,0.085,1
"LMLN",0.110274717067514,1.86618064088801,0.107,0.028,1
"RDX",0.0637509859251069,1.86326933490945,0.179,0.056,1
"DDX27",0.08543140866052,1.86301964382262,0.214,0.085,1
"EIF4ENIF1",0.0293979821202396,1.86155552004803,0.179,0.042,1
"GBP3",0.00198894693425026,1.86103648271734,0.357,0.099,1
"ELP5",0.00239972245236571,1.86043286762118,0.286,0.056,1
